exp,item,sent,hasIC,num,isHIGH,tf_score,gpt_score,LSTM_avg_score,LSTM_1_score,LSTM_10_score,LSTM_11_score,LSTM_12_score,LSTM_13_score,LSTM_14_score,LSTM_15_score,LSTM_16_score,LSTM_17_score,LSTM_18_score,LSTM_19_score,LSTM_2_score,LSTM_20_score,LSTM_21_score,LSTM_22_score,LSTM_23_score,LSTM_24_score,LSTM_25_score,LSTM_3_score,LSTM_4_score,LSTM_5_score,LSTM_6_score,LSTM_7_score,LSTM_8_score,LSTM_9_score
story,13,The man praised the bosses of the assistant who was,1,sg,0,0.450746183,0.9239438588,0.616954738,0.7067585341,0.6907942098,0.6502113914,0.6603884105,0.7591571501,0.7038710933,0.2894045652,0.56653818,0.7317981872,0.5065988009,0.4172461589,0.8581619673,0.2434864089,0.3635507372,0.6783223753,0.7805267708,0.5962999117,0.5422975299,0.7090566123,0.6495617353,0.5802816997,0.521328823,0.6490029857,0.9138825148,0.6553416959
story,13,The man videotaped the boss of the assistant who was,0,sg,1,1,0.9815171642,0.9526314933,0.9902856015,0.9620053372,0.9269617651,0.9240747052,0.9807705046,0.9807615044,0.9220495601,0.973961699,0.97821209,0.9186188414,0.9498417492,0.9801832962,0.8750113516,0.9481576674,0.9906645303,0.9269735245,0.9542921835,0.9505916743,0.9726140361,0.9145146931,0.9375285446,0.9611365277,0.9418499142,0.9852485957,0.9694774356
story,13,The man videotaped the bosses of the assistant who was,0,sg,0,0.1219730299,0.959360105,0.695059648,0.7972560594,0.9136998212,0.6621169566,0.5547105693,0.725263967,0.8936983289,0.3352340946,0.7616444456,0.8406963664,0.6800579011,0.4494697293,0.9119311389,0.434758577,0.4393824584,0.8169966129,0.7104798728,0.6950643375,0.5577569277,0.7280837256,0.6779512635,0.5490798645,0.6982784955,0.7881781116,0.927066647,0.8276349267
story,14,The man punished the accountant of the businessman who was,1,sg,1,0.9872260008,0.9449586984,0.9613937326,0.9888378736,0.9101072817,0.9677248872,0.8963097366,0.9849493607,0.976869277,0.9677470827,0.98891016,0.96835696,0.9800211546,0.9866895625,0.9797925299,0.9726280211,0.9240163269,0.9726979324,0.9627880683,0.9880852286,0.9411997429,0.9395739873,0.9404457203,0.9667532246,0.9028877255,0.9560331455,0.9842549468,0.9871633789
story,14,The man punished the accountants of the businessman who was,1,sg,0,0.9777688161,0.6817385619,0.8315122186,0.9182852708,0.7704892305,0.8846304913,0.7345146549,0.9099092216,0.9236733919,0.6703584205,0.9086669497,0.8362516786,0.9555092145,0.6017260165,0.9201668319,0.8800294977,0.7597125257,0.9093967878,0.8887306563,0.9362497671,0.7516442216,0.6467532401,0.8118999352,0.8875160073,0.6066585768,0.8710617231,0.9415268272,0.8624443272
story,14,The man saw the accountant of the businessman who was,0,sg,1,1,0.9831944829,0.9307970542,0.9221616502,0.9226866907,0.9399817024,0.8281548043,0.9659732324,0.9710462601,0.85001783,0.9845557338,0.9390445155,0.9609751971,0.9747761108,0.9377335227,0.9183333995,0.8944034437,0.9538938694,0.9511804641,0.9661137137,0.9278923539,0.8636584547,0.8882058003,0.9178179758,0.9238643812,0.931839143,0.9760665336,0.9595495728
story,14,The man saw the accountants of the businessman who was,0,sg,0,0.9797934826,0.5937322457,0.64686519,0.6987552412,0.6454827165,0.6797153153,0.106804379,0.7845958098,0.8078989082,0.1192263087,0.8485157663,0.6463072804,0.8908964898,0.7153716358,0.6481824146,0.6900289869,0.4085104666,0.7732023567,0.8400008799,0.7818980249,0.6530802894,0.3174436206,0.7161636564,0.7152502295,0.3253558262,0.7281367208,0.9091140392,0.7216923875
story,14,The man punished the businessman of the accountants who was,1,sg,1,0.7944037837,0.4390370115,0.228449141,0.1374540881,0.2307434598,0.1780148616,0.04555517488,0.0854783567,0.120667436,0.2766855926,0.4734087896,0.2833749568,0.1933955412,0.191605784,0.3193450724,0.1467092498,0.2790078409,0.2951601583,0.1396484809,0.108406105,0.1407733008,0.7171220879,0.3453131118,0.07932102382,0.2463447603,0.1251843202,0.07134087757,0.4811680942
story,14,The man punished the businessman of the accountant who was,1,sg,0,0.9904180952,0.9237542626,0.9610222944,0.992804551,0.9327606287,0.9419123474,0.913009189,0.9858930301,0.9841573488,0.9535292093,0.9740616255,0.9673943266,0.964588731,0.9880643788,0.9784410967,0.9581106549,0.914494117,0.9754143442,0.9602256082,0.9957507677,0.946763511,0.9491308258,0.9437688616,0.9679859674,0.9138742058,0.9643708427,0.971249162,0.9878020287
story,14,The man saw the businessman of the accountants who was,0,sg,1,0.8054632236,0.8269305047,0.1679680081,0.1359149274,0.1331513023,0.1830310529,0,0.05788054391,0.06712624912,0.09229395318,0.3266785297,0.1269977869,0.2026835575,0.2371153654,0.2103616496,0.1618492509,0.2733143766,0.2316716152,0.09399422918,0.04498010175,0.203377492,0.3458681204,0.3564095386,0.06590684631,0.2123193099,0.1153681783,0.05138699703,0.2695192297
story,14,The man saw the businessman of the accountant who was,0,sg,0,1,0.9825908421,0.9187910877,0.9184926932,0.9378579957,0.9096953457,0.7492151851,0.9747573717,0.9819266729,0.755147665,0.9687498345,0.9190805811,0.9402342628,0.9492597402,0.9500990278,0.9234417788,0.9018946629,0.9495133355,0.9486775166,0.976873443,0.9317725502,0.8704256207,0.8956892004,0.8685114499,0.9325564471,0.9154799793,0.9659802858,0.9344445454
story,16,The man scolded the landlady of the actors who was,1,sg,1,0.7033187466,0.1082260255,0.1457220926,0.07789273042,0.1620663462,0.04394645483,0.02764183986,0.02718059008,0.1178714555,0.2559121086,0.1544181528,0.102686348,0.09545758326,0.08468437696,0.2724997287,0.2013536433,0.1694700961,0.1297914333,0.09593711336,0.3202946206,0.09618596537,0.4252867458,0.1148487748,0.1059614889,0.2032997725,0.01867458339,0.06372897718,0.2759613841
story,16,The man scolded the landladies of the actor who was,1,sg,0,1,0.9842957685,0.9498075252,0.974145116,0.9543202068,0.9574481132,0.9666650882,0.9864380747,0.982069242,0.9487912345,0.9608561781,0.9458216845,0.9160244887,0.96191428,0.9678970525,0.9189993091,0.8671578228,0.9740887826,0.9598219817,0.9737367772,0.9528369448,0.9226950115,0.9217027046,0.9764585975,0.9206996305,0.9636453204,0.9551605217,0.915793966
story,16,The man recognized the landlady of the actors who was,0,sg,1,0.5268532448,0.2203636574,0.1923209391,0.1058120638,0.1092357603,0.07731583538,0.02214921845,0.0288187799,0.0929025502,0.4277686106,0.1842647901,0.3000328485,0.2099703248,0.1258446407,0.2515006277,0.1786176342,0.2039048385,0.2367810769,0.1270103884,0.3529569522,0.2007403091,0.4072378595,0.2953707413,0.1190861591,0.2620969392,0.04903525013,0.08136977085,0.3581995087
story,16,The man recognized the landladies of the actor who was,0,sg,0,0.9932205541,0.9514815651,0.9487800429,0.9734435752,0.9559107489,0.9401609711,0.9521310005,0.9700082201,0.9788258653,0.9212078987,0.9683326753,0.9728208716,0.8785584528,0.9495962373,0.964369073,0.9259376993,0.9049591209,0.9695096316,0.9529924706,0.9642997215,0.9658599179,0.9215209573,0.9179510484,0.9598905189,0.9355310492,0.9698221996,0.9761916207,0.9296695275
story,16,The man scolded the actor of the landladies who was,1,sg,1,0.688176257,0.4221298314,0.8735638128,0.8955828324,0.9114940773,0.8697683055,0.736909989,0.9496289522,0.9230173677,0.8914672867,0.9172648691,0.8279887715,0.8653041773,0.9501798481,0.9078746151,0.6743628712,0.8218198875,0.9582375761,0.8281430896,0.9113442266,0.9174259273,0.9412968186,0.8737314047,0.8715341178,0.861648219,0.8617564984,0.7796068932,0.891706699
story,16,The man scolded the actors of the landlady who was,1,sg,0,0.9756693455,0.8712666593,0.7499334525,0.8847295083,0.6995238845,0.7969502661,0.892731297,0.8240475726,0.924000955,0.4563909197,0.8350085545,0.8261819974,0.8548377669,0.4922878179,0.9529015505,0.7018040026,0.6016895275,0.8741667027,0.6868301253,0.9449022272,0.6186011491,0.6395713427,0.5363744193,0.8322706455,0.7627988523,0.8465007918,0.6012724818,0.6619619532
story,16,The man recognized the actor of the landladies who was,0,sg,1,0.6433532713,0.6741684376,0.8902168209,0.8724409629,0.9205964905,0.8841074194,0.8395064404,0.9387810677,0.9539182855,0.8524783443,0.9214347839,0.9522759332,0.8653226453,0.9470191977,0.8117221555,0.6598297178,0.8615978626,0.9789859433,0.9350384769,0.9093221875,0.9575741808,0.9445656275,0.8991199658,0.8657852274,0.8989779841,0.8202486869,0.8565479032,0.9082230309
story,16,The man recognized the actors of the landlady who was,0,sg,0,0.966437697,0.6249746368,0.6342655988,0.7545508413,0.6198188417,0.7910493663,0.4154247369,0.5819347022,0.8575724644,0.2252593012,0.717958774,0.8083269837,0.7096058717,0.4800521421,0.7890755428,0.6398621152,0.5742992877,0.6903131988,0.7246135871,0.8870630922,0.4619690152,0.5132865575,0.6567346111,0.6756576121,0.8245792153,0.648486305,0.3429953923,0.466150413
story,17,The man rewarded the servant of the dictator who was,1,sg,1,1,0.9030908207,0.9743589049,0.994697667,0.9677933368,0.9737627854,0.9389600642,0.9918918225,0.9787225009,0.9649627391,0.9919967184,0.9827445034,0.9631018454,0.9945519199,0.9678021841,0.9363965389,0.9609003195,0.9911331288,0.9706559891,0.9961701475,0.9914285203,0.9864553822,0.9574923429,0.9838124386,0.9583826336,0.9632017845,0.959985782,0.9919695273
story,17,The man rewarded the servants of the dictator who was,1,sg,0,0.971056469,0.7846257722,0.7292557755,0.9374419002,0.8084435746,0.7527351372,0.7367438461,0.8204144294,0.8932727584,0.4274271403,0.7743114052,0.8047162798,0.8087875563,0.410531594,0.8475016697,0.7087651156,0.4786812918,0.9311418326,0.8768280402,0.8524004653,0.556241576,0.8040758783,0.7968196543,0.6936593397,0.7017316059,0.316742005,0.7562420187,0.7357382738
story,17,The man inspected the servant of the dictator who was,0,sg,1,1,0.9876336786,0.9771591995,0.9926060891,0.96565413,0.9772335704,0.9768044545,1,0.9860321139,0.9760249022,0.984427879,0.9898522785,0.9460727619,0.9913878814,0.9647899801,0.9251113304,0.9663357694,0.9925619183,0.9708944933,0.9947242584,0.9908229337,0.9868843866,0.9387502278,0.9956962312,0.9746120335,0.9725282877,0.9772400515,0.9919320236
story,17,The man inspected the servants of the dictator who was,0,sg,0,0.9661741935,0.8907379362,0.815749107,0.9439313453,0.896175603,0.763252375,0.6849253437,0.9755942261,0.9398559304,0.6441725806,0.8737144022,0.8152336912,0.8187943534,0.3750978477,0.8062301047,0.7689139903,0.6915208718,0.9463736776,0.8717380783,0.8651699156,0.7866052045,0.8411663689,0.7564682292,0.8897249849,0.7714981155,0.8764376143,0.8673076622,0.9238251594
story,17,The man rewarded the dictator of the servants who was,1,sg,1,0.6357878076,0.2769509662,0.2016408811,0.1019752285,0.2627669578,0.1186944632,0.07155368333,0.02325931158,0.1502591687,0.2317494197,0.3048126428,0.195596656,0.1444843986,0.06094945539,0.2558309927,0.07533357278,0.1978479104,0.278377789,0.3909158808,0.1010805508,0.09295658479,0.6771877318,0.3268931543,0.1274998176,0.2147270707,0.08878617502,0.07830082386,0.4691825883
story,17,The man rewarded the dictator of the servant who was,1,sg,0,1,0.9713661104,0.9533367667,0.9879998978,0.9287721287,0.9572327004,0.9037853729,0.9714261202,0.9701996726,0.935128748,0.9848843291,0.9685900861,0.9536950637,0.9769349734,0.9681983657,0.948567925,0.9323721739,0.9724781001,0.9535831678,0.9821384235,0.923398369,0.9629757251,0.9449065446,0.9881916375,0.9100095445,0.8994045071,0.9150574828,0.9934881068
story,17,The man inspected the dictator of the servants who was,0,sg,1,0.6120718873,0.7006922227,0.2343994831,0.08047204046,0.2434995321,0.09804934092,0.05797999077,0.06255421439,0.2644656231,0.3308949465,0.1977940442,0.2432866237,0.1612209476,0.06245327036,0.1755496817,0.07025026028,0.2847309316,0.3314909154,0.3321364527,0.1645048118,0.2220666124,0.7467300904,0.541059843,0.1718200358,0.1893368025,0.1955152214,0.09832928134,0.5337955641
story,17,The man inspected the dictator of the servant who was,0,sg,0,1,0.9919622207,0.9586852532,0.9844647633,0.915715148,0.9498445187,0.9543599702,1,0.9742493288,0.9575869866,0.9698081947,0.977676619,0.9436847693,0.9690079398,0.9618773512,0.9439920965,0.9417178536,0.9750290371,0.959541208,0.9788320791,0.9503684775,0.9675011079,0.9195110944,0.9874989928,0.9327186402,0.9468422163,0.913380982,0.9919219541
story,18,The man ridiculed the fan of the singers who was,1,sg,1,0.439187837,0.8093716713,0.105401366,0.0362018284,0.1103143684,0.03847600987,0.02453887585,0.02832463846,0.04155073325,0.254996485,0.1115651786,0.1910723656,0.02808650942,0.08309042855,0.1118673537,0.06138327602,0.1513702591,0.1013577316,0.08617246358,0.03665774538,0.1115089127,0.389840121,0.185669535,0.09311589405,0.09011223379,0.03331854496,0.05453995817,0.1799026986
story,18,The man ridiculed the fans of the singer who was,1,sg,0,0.8544981288,0.8565668451,0.8150082451,0.9236753578,0.8774459874,0.7518213338,0.8950533857,0.8840362401,0.9327142175,0.6077419018,0.7448599051,0.8721354048,0.9123596835,0.4577500113,0.9430562815,0.7802307192,0.738506852,0.8948772058,0.8084735115,0.8879816013,0.728742433,0.7955682379,0.7529885974,0.8857049512,0.7704656895,0.8563383975,0.7080663526,0.9646118695
story,18,The man counted the fan of the singers who was,0,sg,1,0.1437500031,0.1996321445,0.1081375558,0.04776613985,0.149757246,0.05723110634,0.03848141133,0.02280582857,0.04435164491,0.2599365626,0.08112540207,0.1903293493,0.03677913343,0.110117954,0.09593806253,0.09423819842,0.1346291877,0.1079326054,0.04663708166,0.03563585958,0.1322075138,0.3603533413,0.2026216231,0.1001704077,0.06252725982,0.1090880599,0.07578380745,0.1069941076
story,18,The man counted the fans of the singer who was,0,sg,0,0.4056160478,0.5401843919,0.7920594424,0.920430931,0.933412326,0.7559706916,0.7729366949,0.8171784123,0.8602077458,0.6598620674,0.7059374582,0.8309634114,0.8271864803,0.5163721995,0.8352809428,0.8298874508,0.7821425272,0.8721500721,0.7598221462,0.8663004594,0.7103162729,0.7586931175,0.7194771572,0.7636552053,0.7402581098,0.9054972514,0.7264703928,0.9310765364
story,18,The man ridiculed the singer of the fans who was,1,sg,1,0.168680772,0.09503577757,0.1533763238,0.1109358571,0.1531757343,0.07908056671,0.03730304724,0.04053863064,0.04015160927,0.314982517,0.1407297294,0.1661602175,0.1384679001,0.1207452954,0.3428628705,0.1441588757,0.1241256909,0.1866009448,0.09405519078,0.02505148628,0.1840769411,0.342752133,0.2420320763,0.0630448586,0.2270758197,0.07177127928,0.074715563,0.3698132606
story,18,The man ridiculed the singers of the fan who was,1,sg,0,0.9100362986,0.7533676469,0.5443723176,0.5108313724,0.2993411992,0.6052903938,0.2052144919,0.64757578,0.3549102797,0.4558849816,0.4029052975,0.8233800499,0.6283216499,0.3384199326,0.7596204122,0.6961805429,0.4304647055,0.8287724226,0.9084644721,0.6616323014,0.1208687647,0.5773256441,0.702977702,0.4752030662,0.3094176976,0.6780467967,0.2914081858,0.8968497988
story,18,The man counted the singer of the fans who was,0,sg,1,0.03997592153,0.09763170956,0.1528846565,0.1339246687,0.1850995761,0.1097431329,0.05151352823,0.02395187668,0.0774383393,0.3230740335,0.1216854676,0.1822534494,0.1162214155,0.1172283174,0.285658825,0.1229840314,0.1939265912,0.2163064185,0.07718868563,0.03013422813,0.1719870035,0.3141244779,0.2181263699,0.08352367023,0.1358247814,0.2383853317,0.09381627513,0.1979959174
story,18,The man counted the singers of the fan who was,0,sg,0,0.5088010525,0.3226958166,0.5091998848,0.4644122712,0.5115090692,0.692271362,0.1073892933,0.469873293,0.3058218488,0.5187453643,0.4007567948,0.7604206187,0.4557679398,0.371917946,0.3890375136,0.7371541785,0.4419584484,0.8173094803,0.8261120227,0.5325244884,0.1331744007,0.5192839063,0.6712365355,0.4159610902,0.2915452453,0.7861314904,0.2740594453,0.8356230732
story,19,The man thanked the representative of the employees who was,1,sg,1,0.893756528,0.3021256672,0.12430046,0.1193947935,0.1515854236,0.05479647416,0.02291446637,0.02603397641,0.148425983,0.1989966814,0.1224220682,0.04332628044,0.03678234614,0.06650557943,0.3515498385,0.1492717101,0.1160643797,0.2877690476,0.1049485858,0.02930270091,0.02567142827,0.3018274762,0.1427206265,0.06771568198,0.112505398,0.122842103,0.05780018203,0.2463382693
story,19,The man thanked the representatives of the employee who was,1,sg,0,1,0.9508903376,0.7178089763,0.8868355509,0.7248799505,0.7396898802,0.8557716014,0.8833377951,0.7378458895,0.6836617781,0.4562445799,0.7044608252,0.8327526451,0.6085236632,0.87997152,0.7489805382,0.6134214791,0.8599244828,0.6180518158,0.9244316402,0.541363057,0.6422666348,0.4733788096,0.6004504365,0.5684981614,0.8733804755,0.7720023761,0.7150988224
story,19,The man interviewed the representative of the employees who was,0,sg,1,0.4382999324,0.3530291268,0.1775226516,0.1106995137,0.1331705222,0.06343355229,0.01233056751,0.1257675036,0.2505238919,0.2454126993,0.1486749501,0.1523250047,0.05173555171,0.08760595458,0.5100466632,0.2166923445,0.1476122004,0.380906707,0.2227681756,0.05097616444,0.1076969154,0.3842317373,0.2444561193,0.05921042943,0.0818551548,0.3056765924,0.08391787149,0.2603395044
story,19,The man interviewed the representatives of the employee who was,0,sg,0,0.9739154685,0.9740334113,0.7127242945,0.8884737091,0.7679181865,0.6524804822,0.5630747133,0.9818200691,0.6963025373,0.6873041462,0.5934680641,0.7062754272,0.8662445187,0.3878005627,0.9347003525,0.7622401013,0.700696948,0.8787322998,0.5833534965,0.8958807329,0.5444567644,0.7156489735,0.6768345581,0.5226609874,0.543817793,0.8040689889,0.8092744118,0.6545785381
story,19,The man thanked the employee of the representatives who was,1,sg,1,0.318533764,0.4212414787,0.1355580006,0.08728501117,0.2289365999,0.0489883582,0.05931028213,0.02737952962,0.07190302434,0.3249488803,0.2735635645,0.08375112401,0.03923241938,0.03867678142,0.2366242392,0.1443690507,0.1322694404,0.188632194,0.1158193578,0.1166152039,0.03610647312,0.2282512,0.12945004,0.07343058951,0.05620662094,0.2757098575,0.02605698962,0.3454331845
story,19,The man thanked the employees of the representative who was,1,sg,0,0.9779174796,0.925266818,0.7358912654,0.8953464033,0.6334168493,0.804221294,0.6365069374,0.8643703626,0.84808902,0.678128535,0.7087576282,0.7465693746,0.5440987166,0.7057270203,0.8910211404,0.8160295922,0.640106505,0.8264204769,0.6924185777,0.8834927347,0.6335649542,0.64443868,0.4304012907,0.7609213377,0.4650432003,0.9030507184,0.8906149453,0.8545253397
story,19,The man interviewed the employee of the representatives who was,0,sg,1,0.4433014995,0.234650576,0.2056890808,0.09156480136,0.2143311251,0.0548265422,0.02050455512,0.1576549145,0.1208631668,0.3970678214,0.3950889979,0.2823540581,0.05299983649,0.05375319037,0.4556689921,0.2133574877,0.2643374052,0.3196224011,0.1469361866,0.1932344542,0.1127239603,0.267396879,0.2562621483,0.08218883891,0.06787722273,0.4942812033,0.07062800191,0.3567028296
story,19,The man interviewed the employees of the representative who was,0,sg,0,0.9677145802,0.9740561252,0.7239426968,0.8884497433,0.7486213443,0.7849199536,0.3807839913,0.9417450321,0.8367226744,0.4652973304,0.6830281779,0.7589707561,0.6538230906,0.4401892898,0.9382533341,0.8422968016,0.7729062076,0.8299739164,0.7105451073,0.7953843389,0.6664344063,0.7307917507,0.5894092847,0.703047209,0.3756511576,0.8805421176,0.8890769716,0.7917034339
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,0.4132023507,0.2126633854,0.08281200913,0.03886395959,0.05559283327,0.08334507343,0.0361627657,0.008091315912,0.06772106117,0.1332098258,0.1100269747,0.08751409469,0.02915446965,0.1416132833,0.1143556325,0.05086401673,0.2340153497,0.05204795715,0.04570398127,0.0303926863,0.03784895072,0.2195111905,0.159340346,0.07470852896,0.0848344616,0.0111637066,0.05891795032,0.1052998126
story,20,The woman values the surgeons of the soldier who was,1,sg,0,0.9090381225,0.9528424937,0.6185988907,0.7178318073,0.3578457723,0.6757108125,0.5819172027,0.8481557873,0.822575749,0.186764695,0.5692258705,0.7461023908,0.7316381865,0.3872858741,0.7949457579,0.718022523,0.4171068509,0.8468415666,0.7140184652,0.4839618855,0.7759075482,0.7163705776,0.4987194802,0.5452531678,0.5284505436,0.5062641842,0.3751126335,0.9189429352
story,20,The woman lives next to the surgeon of the soldiers who was,0,sg,1,0.7876945342,0.1371888163,0.1165558066,0.09887650872,0.06480001346,0.03959474333,0.06568632737,0.009362182621,0.11204221,0.3111414705,0.09340177532,0.09568960723,0.05864443986,0.08275293921,0.1754850765,0.1277775058,0.1759200763,0.09593779546,0.1506784824,0.05272283972,0.06074579539,0.2433991868,0.1756796608,0.1450402396,0.1132037629,0.01509741298,0.07702268579,0.2731924276
story,20,The woman lives next to the surgeons of the soldier who was,0,sg,0,0.9746254216,0.9941750727,0.8318632142,0.9084866074,0.6995289931,0.9072577362,0.8855605983,0.9577613614,0.9455482898,0.5598867469,0.8997897884,0.8829488525,0.8976515079,0.5799664162,0.931032292,0.9382385219,0.4493479941,0.9218234429,0.8919219579,0.8696224831,0.9203710919,0.9340395171,0.8463204415,0.8838842558,0.8108781303,0.8489852528,0.4555189289,0.9702091458
story,20,The woman values the soldier of the surgeons who was,1,sg,1,0.491226192,0.09772572501,0.1107905402,0.05210336015,0.09785076961,0.2262336634,0.02594447426,0.02527180051,0.064081939,0.09486344048,0.1256583197,0.2052446477,0.0734197885,0.1083279624,0.09826804885,0.04943043398,0.2453885181,0.07982518138,0.05446801848,0.03085615429,0.136916925,0.2096334778,0.2357759365,0.03671736051,0.1484330689,0.05922461233,0.05397670663,0.2318488961
story,20,The woman values the soldiers of the surgeon who was,1,sg,0,0.9655416383,0.9695014321,0.6139126561,0.5033290859,0.4874786058,0.6444005702,0.3693421753,0.6882551011,0.8316676959,0.144208331,0.3632905415,0.6447515666,0.7531002064,0.81735865,0.7338285615,0.6801753939,0.5805199698,0.6497820583,0.7636390296,0.5747115583,0.5875985355,0.6427670017,0.6928782437,0.8416837869,0.3448652453,0.5690859781,0.6893014138,0.7497970976
story,20,The woman lives next to the soldier of the surgeons who was,0,sg,1,0.7748638555,0.3343559457,0.1444768702,0.08069005873,0.1542949365,0.07201034226,0.05603833244,0.02511155468,0.1315746209,0.1203243693,0.1404595394,0.2143935265,0.135451009,0.06976744851,0.1167370044,0.09407593048,0.172750835,0.1111198728,0.1041848847,0.03249235703,0.2918511548,0.2514230264,0.292045019,0.1276871672,0.2100548565,0.07904325761,0.0801023293,0.4482383214
story,20,The woman lives next to the soldiers of the surgeon who was,0,sg,0,1,0.9609095679,0.8496444449,0.8736003145,0.8157449277,0.8732016451,0.9054994368,0.8270993871,0.9471576695,0.3953714931,0.7102009262,0.7847132329,0.9183523376,0.9037619653,0.9205190773,0.9150402902,0.8115751267,0.8031072135,0.9055050964,0.8531386459,0.8637041347,0.886998601,0.8658816306,0.9486259366,0.8070574004,0.8626210513,0.9191478717,0.9234857098
