exp,item,sent,hasIC,num,isHIGH,layer,NP,sim
reading,3,The woman assisted the maid of the executives who were,1,pl,0,45,1,0.7862773265
reading,3,The woman assisted the maid of the executives who were,1,pl,0,45,2,0.8344521766
reading,3,The woman assisted the maid of the executives who were,1,pl,0,46,1,0.8073084519
reading,3,The woman assisted the maid of the executives who were,1,pl,0,46,2,0.8575659335
reading,3,The woman assisted the maid of the executives who were,1,pl,0,47,1,0.8169682285
reading,3,The woman assisted the maid of the executives who were,1,pl,0,47,2,0.8636013274
reading,3,The woman assisted the maid of the executives who were,1,pl,0,48,1,0.3456773959
reading,3,The woman assisted the maid of the executives who were,1,pl,0,48,2,0.4568971988
reading,3,The woman assisted the maids of the executive who were,1,pl,1,1,1,0.6784878831
reading,3,The woman assisted the maids of the executive who were,1,pl,1,1,2,0.4570382001
reading,3,The woman assisted the maids of the executive who were,1,pl,1,2,1,0.7632278939
reading,3,The woman assisted the maids of the executive who were,1,pl,1,2,2,0.5743762324
reading,3,The woman assisted the maids of the executive who were,1,pl,1,3,1,0.8164876565
reading,3,The woman assisted the maids of the executive who were,1,pl,1,3,2,0.6495719596
reading,3,The woman assisted the maids of the executive who were,1,pl,1,4,1,0.8173829542
reading,3,The woman assisted the maids of the executive who were,1,pl,1,4,2,0.6755891949
reading,3,The woman assisted the maids of the executive who were,1,pl,1,5,1,0.8040552247
reading,3,The woman assisted the maids of the executive who were,1,pl,1,5,2,0.6518882516
reading,3,The woman assisted the maids of the executive who were,1,pl,1,6,1,0.7800407407
reading,3,The woman assisted the maids of the executive who were,1,pl,1,6,2,0.6437019456
reading,3,The woman assisted the maids of the executive who were,1,pl,1,7,1,0.7624088115
reading,3,The woman assisted the maids of the executive who were,1,pl,1,7,2,0.6443375106
reading,3,The woman assisted the maids of the executive who were,1,pl,1,8,1,0.721829194
reading,3,The woman assisted the maids of the executive who were,1,pl,1,8,2,0.6276158359
reading,3,The woman assisted the maids of the executive who were,1,pl,1,9,1,0.6942866398
reading,3,The woman assisted the maids of the executive who were,1,pl,1,9,2,0.6280387753
reading,3,The woman assisted the maids of the executive who were,1,pl,1,10,1,0.6899814587
reading,3,The woman assisted the maids of the executive who were,1,pl,1,10,2,0.6307284317
reading,3,The woman assisted the maids of the executive who were,1,pl,1,11,1,0.6774374715
reading,3,The woman assisted the maids of the executive who were,1,pl,1,11,2,0.6168840251
reading,3,The woman assisted the maids of the executive who were,1,pl,1,12,1,0.6825105314
reading,3,The woman assisted the maids of the executive who were,1,pl,1,12,2,0.6159299023
reading,3,The woman assisted the maids of the executive who were,1,pl,1,13,1,0.6821115978
reading,3,The woman assisted the maids of the executive who were,1,pl,1,13,2,0.6154565615
reading,3,The woman assisted the maids of the executive who were,1,pl,1,14,1,0.6862283311
reading,3,The woman assisted the maids of the executive who were,1,pl,1,14,2,0.6176807246
reading,3,The woman assisted the maids of the executive who were,1,pl,1,15,1,0.675667988
reading,3,The woman assisted the maids of the executive who were,1,pl,1,15,2,0.6115352823
reading,3,The woman assisted the maids of the executive who were,1,pl,1,16,1,0.6745125057
reading,3,The woman assisted the maids of the executive who were,1,pl,1,16,2,0.6056471838
reading,3,The woman assisted the maids of the executive who were,1,pl,1,17,1,0.6739819828
reading,3,The woman assisted the maids of the executive who were,1,pl,1,17,2,0.612929105
reading,3,The woman assisted the maids of the executive who were,1,pl,1,18,1,0.6722431574
reading,3,The woman assisted the maids of the executive who were,1,pl,1,18,2,0.6122249938
reading,3,The woman assisted the maids of the executive who were,1,pl,1,19,1,0.6818162793
reading,3,The woman assisted the maids of the executive who were,1,pl,1,19,2,0.6176927635
reading,3,The woman assisted the maids of the executive who were,1,pl,1,20,1,0.6846005909
reading,3,The woman assisted the maids of the executive who were,1,pl,1,20,2,0.6249885005
reading,3,The woman assisted the maids of the executive who were,1,pl,1,21,1,0.6944589799
reading,3,The woman assisted the maids of the executive who were,1,pl,1,21,2,0.6268484419
reading,3,The woman assisted the maids of the executive who were,1,pl,1,22,1,0.7041885924
reading,3,The woman assisted the maids of the executive who were,1,pl,1,22,2,0.6223369059
reading,3,The woman assisted the maids of the executive who were,1,pl,1,23,1,0.7142890998
reading,3,The woman assisted the maids of the executive who were,1,pl,1,23,2,0.600355245
reading,3,The woman assisted the maids of the executive who were,1,pl,1,24,1,0.719128352
reading,3,The woman assisted the maids of the executive who were,1,pl,1,24,2,0.6012749884
reading,3,The woman assisted the maids of the executive who were,1,pl,1,25,1,0.725500432
reading,3,The woman assisted the maids of the executive who were,1,pl,1,25,2,0.5847230577
reading,3,The woman assisted the maids of the executive who were,1,pl,1,26,1,0.7268729673
reading,3,The woman assisted the maids of the executive who were,1,pl,1,26,2,0.5760330169
reading,3,The woman assisted the maids of the executive who were,1,pl,1,27,1,0.7375034059
reading,3,The woman assisted the maids of the executive who were,1,pl,1,27,2,0.5843171015
reading,3,The woman assisted the maids of the executive who were,1,pl,1,28,1,0.7391007293
reading,3,The woman assisted the maids of the executive who were,1,pl,1,28,2,0.5770681328
reading,3,The woman assisted the maids of the executive who were,1,pl,1,29,1,0.7456107549
reading,3,The woman assisted the maids of the executive who were,1,pl,1,29,2,0.58809774
reading,3,The woman assisted the maids of the executive who were,1,pl,1,30,1,0.7506879249
reading,3,The woman assisted the maids of the executive who were,1,pl,1,30,2,0.5847290608
reading,3,The woman assisted the maids of the executive who were,1,pl,1,31,1,0.757035031
reading,3,The woman assisted the maids of the executive who were,1,pl,1,31,2,0.5779725936
reading,3,The woman assisted the maids of the executive who were,1,pl,1,32,1,0.7549193026
reading,3,The woman assisted the maids of the executive who were,1,pl,1,32,2,0.5863102376
reading,3,The woman assisted the maids of the executive who were,1,pl,1,33,1,0.7549333985
reading,3,The woman assisted the maids of the executive who were,1,pl,1,33,2,0.5882456613
reading,3,The woman assisted the maids of the executive who were,1,pl,1,34,1,0.7522249959
reading,3,The woman assisted the maids of the executive who were,1,pl,1,34,2,0.5903463073
reading,3,The woman assisted the maids of the executive who were,1,pl,1,35,1,0.7533294901
reading,3,The woman assisted the maids of the executive who were,1,pl,1,35,2,0.605268125
reading,3,The woman assisted the maids of the executive who were,1,pl,1,36,1,0.748372246
reading,3,The woman assisted the maids of the executive who were,1,pl,1,36,2,0.6038087576
reading,3,The woman assisted the maids of the executive who were,1,pl,1,37,1,0.7462721324
reading,3,The woman assisted the maids of the executive who were,1,pl,1,37,2,0.6038033317
reading,3,The woman assisted the maids of the executive who were,1,pl,1,38,1,0.7467196922
reading,3,The woman assisted the maids of the executive who were,1,pl,1,38,2,0.6095469321
reading,3,The woman assisted the maids of the executive who were,1,pl,1,39,1,0.7523346212
reading,3,The woman assisted the maids of the executive who were,1,pl,1,39,2,0.6076936222
reading,3,The woman assisted the maids of the executive who were,1,pl,1,40,1,0.7482959968
reading,3,The woman assisted the maids of the executive who were,1,pl,1,40,2,0.6183422861
reading,3,The woman assisted the maids of the executive who were,1,pl,1,41,1,0.756493595
reading,3,The woman assisted the maids of the executive who were,1,pl,1,41,2,0.6305212013
reading,3,The woman assisted the maids of the executive who were,1,pl,1,42,1,0.7651426841
reading,3,The woman assisted the maids of the executive who were,1,pl,1,42,2,0.6386659283
reading,3,The woman assisted the maids of the executive who were,1,pl,1,43,1,0.7735159114
reading,3,The woman assisted the maids of the executive who were,1,pl,1,43,2,0.6519975695
reading,3,The woman assisted the maids of the executive who were,1,pl,1,44,1,0.7882878085
reading,3,The woman assisted the maids of the executive who were,1,pl,1,44,2,0.6739677424
reading,3,The woman assisted the maids of the executive who were,1,pl,1,45,1,0.8176249929
reading,3,The woman assisted the maids of the executive who were,1,pl,1,45,2,0.6971328369
reading,3,The woman assisted the maids of the executive who were,1,pl,1,46,1,0.8425181113
reading,3,The woman assisted the maids of the executive who were,1,pl,1,46,2,0.7277253765
reading,3,The woman assisted the maids of the executive who were,1,pl,1,47,1,0.857086487
reading,3,The woman assisted the maids of the executive who were,1,pl,1,47,2,0.7636557801
reading,3,The woman assisted the maids of the executive who were,1,pl,1,48,1,0.4916090991
reading,3,The woman assisted the maids of the executive who were,1,pl,1,48,2,0.2972655397
reading,3,The woman joked with the maid of the executives who was,0,sg,1,1,1,0.7155881829
reading,3,The woman joked with the maid of the executives who was,0,sg,1,1,2,0.4911067269
reading,3,The woman joked with the maid of the executives who was,0,sg,1,2,1,0.7993918379
reading,3,The woman joked with the maid of the executives who was,0,sg,1,2,2,0.5947910299
reading,3,The woman joked with the maid of the executives who was,0,sg,1,3,1,0.8285639469
reading,3,The woman joked with the maid of the executives who was,0,sg,1,3,2,0.6883539655
reading,3,The woman joked with the maid of the executives who was,0,sg,1,4,1,0.8228776357
reading,3,The woman joked with the maid of the executives who was,0,sg,1,4,2,0.7185857653
reading,3,The woman joked with the maid of the executives who was,0,sg,1,5,1,0.8088902464
reading,3,The woman joked with the maid of the executives who was,0,sg,1,5,2,0.7025115162
reading,3,The woman joked with the maid of the executives who was,0,sg,1,6,1,0.7826533529
reading,3,The woman joked with the maid of the executives who was,0,sg,1,6,2,0.7044634588
reading,3,The woman joked with the maid of the executives who was,0,sg,1,7,1,0.7650837262
reading,3,The woman joked with the maid of the executives who was,0,sg,1,7,2,0.7044144287
reading,3,The woman joked with the maid of the executives who was,0,sg,1,8,1,0.7296120771
reading,3,The woman joked with the maid of the executives who was,0,sg,1,8,2,0.6993804418
reading,3,The woman joked with the maid of the executives who was,0,sg,1,9,1,0.7034771382
reading,3,The woman joked with the maid of the executives who was,0,sg,1,9,2,0.6952366473
reading,3,The woman joked with the maid of the executives who was,0,sg,1,10,1,0.699960894
reading,3,The woman joked with the maid of the executives who was,0,sg,1,10,2,0.7030661252
reading,3,The woman joked with the maid of the executives who was,0,sg,1,11,1,0.6836709105
reading,3,The woman joked with the maid of the executives who was,0,sg,1,11,2,0.6910928103
reading,3,The woman joked with the maid of the executives who was,0,sg,1,12,1,0.6802352919
reading,3,The woman joked with the maid of the executives who was,0,sg,1,12,2,0.6898370171
reading,3,The woman joked with the maid of the executives who was,0,sg,1,13,1,0.6801925541
reading,3,The woman joked with the maid of the executives who was,0,sg,1,13,2,0.6893580389
reading,3,The woman joked with the maid of the executives who was,0,sg,1,14,1,0.675130429
reading,3,The woman joked with the maid of the executives who was,0,sg,1,14,2,0.677824845
reading,3,The woman joked with the maid of the executives who was,0,sg,1,15,1,0.6589441642
reading,3,The woman joked with the maid of the executives who was,0,sg,1,15,2,0.6678485711
reading,3,The woman joked with the maid of the executives who was,0,sg,1,16,1,0.6383451516
reading,3,The woman joked with the maid of the executives who was,0,sg,1,16,2,0.6544552594
reading,3,The woman joked with the maid of the executives who was,0,sg,1,17,1,0.633653224
reading,3,The woman joked with the maid of the executives who was,0,sg,1,17,2,0.6439523163
reading,3,The woman joked with the maid of the executives who was,0,sg,1,18,1,0.6134876416
reading,3,The woman joked with the maid of the executives who was,0,sg,1,18,2,0.6398717852
reading,3,The woman joked with the maid of the executives who was,0,sg,1,19,1,0.6212763933
reading,3,The woman joked with the maid of the executives who was,0,sg,1,19,2,0.6438153096
reading,3,The woman joked with the maid of the executives who was,0,sg,1,20,1,0.6207601499
reading,3,The woman joked with the maid of the executives who was,0,sg,1,20,2,0.650215008
reading,3,The woman joked with the maid of the executives who was,0,sg,1,21,1,0.6247599121
reading,3,The woman joked with the maid of the executives who was,0,sg,1,21,2,0.6479390461
reading,3,The woman joked with the maid of the executives who was,0,sg,1,22,1,0.6368562875
reading,3,The woman joked with the maid of the executives who was,0,sg,1,22,2,0.6564791406
reading,3,The woman joked with the maid of the executives who was,0,sg,1,23,1,0.6413012237
reading,3,The woman joked with the maid of the executives who was,0,sg,1,23,2,0.6446186532
reading,3,The woman joked with the maid of the executives who was,0,sg,1,24,1,0.6404943933
reading,3,The woman joked with the maid of the executives who was,0,sg,1,24,2,0.6570377164
reading,3,The woman joked with the maid of the executives who was,0,sg,1,25,1,0.644198032
reading,3,The woman joked with the maid of the executives who was,0,sg,1,25,2,0.6516437138
reading,3,The woman joked with the maid of the executives who was,0,sg,1,26,1,0.6457897636
reading,3,The woman joked with the maid of the executives who was,0,sg,1,26,2,0.6522764443
reading,3,The woman joked with the maid of the executives who was,0,sg,1,27,1,0.658151568
reading,3,The woman joked with the maid of the executives who was,0,sg,1,27,2,0.6635401651
reading,3,The woman joked with the maid of the executives who was,0,sg,1,28,1,0.6557347818
reading,3,The woman joked with the maid of the executives who was,0,sg,1,28,2,0.6688931618
reading,3,The woman joked with the maid of the executives who was,0,sg,1,29,1,0.6667138621
reading,3,The woman joked with the maid of the executives who was,0,sg,1,29,2,0.6794972563
reading,3,The woman joked with the maid of the executives who was,0,sg,1,30,1,0.6727836916
reading,3,The woman joked with the maid of the executives who was,0,sg,1,30,2,0.6836255305
reading,3,The woman joked with the maid of the executives who was,0,sg,1,31,1,0.6814086961
reading,3,The woman joked with the maid of the executives who was,0,sg,1,31,2,0.6878784349
reading,3,The woman joked with the maid of the executives who was,0,sg,1,32,1,0.6786912763
reading,3,The woman joked with the maid of the executives who was,0,sg,1,32,2,0.6863715726
reading,3,The woman joked with the maid of the executives who was,0,sg,1,33,1,0.6794159021
reading,3,The woman joked with the maid of the executives who was,0,sg,1,33,2,0.6836792681
reading,3,The woman joked with the maid of the executives who was,0,sg,1,34,1,0.6775960067
reading,3,The woman joked with the maid of the executives who was,0,sg,1,34,2,0.6883671572
reading,3,The woman joked with the maid of the executives who was,0,sg,1,35,1,0.683497763
reading,3,The woman joked with the maid of the executives who was,0,sg,1,35,2,0.6966773107
reading,3,The woman joked with the maid of the executives who was,0,sg,1,36,1,0.6824622127
reading,3,The woman joked with the maid of the executives who was,0,sg,1,36,2,0.6959941394
reading,3,The woman joked with the maid of the executives who was,0,sg,1,37,1,0.6839887198
reading,3,The woman joked with the maid of the executives who was,0,sg,1,37,2,0.6897283965
reading,3,The woman joked with the maid of the executives who was,0,sg,1,38,1,0.6853853724
reading,3,The woman joked with the maid of the executives who was,0,sg,1,38,2,0.6922842713
reading,3,The woman joked with the maid of the executives who was,0,sg,1,39,1,0.6945954218
reading,3,The woman joked with the maid of the executives who was,0,sg,1,39,2,0.6954024976
reading,3,The woman joked with the maid of the executives who was,0,sg,1,40,1,0.6903443377
reading,3,The woman joked with the maid of the executives who was,0,sg,1,40,2,0.6968548542
reading,3,The woman joked with the maid of the executives who was,0,sg,1,41,1,0.702414458
reading,3,The woman joked with the maid of the executives who was,0,sg,1,41,2,0.7112212033
reading,3,The woman joked with the maid of the executives who was,0,sg,1,42,1,0.7120715893
reading,3,The woman joked with the maid of the executives who was,0,sg,1,42,2,0.712821051
reading,3,The woman joked with the maid of the executives who was,0,sg,1,43,1,0.723473567
reading,3,The woman joked with the maid of the executives who was,0,sg,1,43,2,0.7248591324
reading,3,The woman joked with the maid of the executives who was,0,sg,1,44,1,0.7454642659
reading,3,The woman joked with the maid of the executives who was,0,sg,1,44,2,0.7497799231
reading,3,The woman joked with the maid of the executives who was,0,sg,1,45,1,0.7800140583
reading,3,The woman joked with the maid of the executives who was,0,sg,1,45,2,0.7845599455
reading,3,The woman joked with the maid of the executives who was,0,sg,1,46,1,0.8134418963
reading,3,The woman joked with the maid of the executives who was,0,sg,1,46,2,0.8177066076
reading,3,The woman joked with the maid of the executives who was,0,sg,1,47,1,0.8281779515
reading,3,The woman joked with the maid of the executives who was,0,sg,1,47,2,0.8253918308
reading,3,The woman joked with the maid of the executives who was,0,sg,1,48,1,0.4206161847
reading,3,The woman joked with the maid of the executives who was,0,sg,1,48,2,0.4172125228
reading,3,The woman joked with the maids of the executive who was,0,sg,0,1,1,0.7102782127
reading,3,The woman joked with the maids of the executive who was,0,sg,0,1,2,0.4602255793
reading,3,The woman joked with the maids of the executive who was,0,sg,0,2,1,0.7953773627
reading,3,The woman joked with the maids of the executive who was,0,sg,0,2,2,0.5818090053
reading,3,The woman joked with the maids of the executive who was,0,sg,0,3,1,0.8269990076
reading,3,The woman joked with the maids of the executive who was,0,sg,0,3,2,0.6486607621
reading,3,The woman joked with the maids of the executive who was,0,sg,0,4,1,0.8218528853
reading,3,The woman joked with the maids of the executive who was,0,sg,0,4,2,0.6739744861
reading,3,The woman joked with the maids of the executive who was,0,sg,0,5,1,0.8080232804
reading,3,The woman joked with the maids of the executive who was,0,sg,0,5,2,0.6507683576
reading,3,The woman joked with the maids of the executive who was,0,sg,0,6,1,0.7827919862
reading,3,The woman joked with the maids of the executive who was,0,sg,0,6,2,0.6492409356
reading,3,The woman joked with the maids of the executive who was,0,sg,0,7,1,0.7651540096
reading,3,The woman joked with the maids of the executive who was,0,sg,0,7,2,0.6544997871
reading,3,The woman joked with the maids of the executive who was,0,sg,0,8,1,0.7281773771
reading,3,The woman joked with the maids of the executive who was,0,sg,0,8,2,0.6434195689
reading,3,The woman joked with the maids of the executive who was,0,sg,0,9,1,0.7029861642
reading,3,The woman joked with the maids of the executive who was,0,sg,0,9,2,0.6466272285
reading,3,The woman joked with the maids of the executive who was,0,sg,0,10,1,0.6997301751
reading,3,The woman joked with the maids of the executive who was,0,sg,0,10,2,0.6521747866
reading,3,The woman joked with the maids of the executive who was,0,sg,0,11,1,0.6853871005
reading,3,The woman joked with the maids of the executive who was,0,sg,0,11,2,0.6359932557
reading,3,The woman joked with the maids of the executive who was,0,sg,0,12,1,0.6841828544
reading,3,The woman joked with the maids of the executive who was,0,sg,0,12,2,0.6376693267
reading,3,The woman joked with the maids of the executive who was,0,sg,0,13,1,0.6823791697
reading,3,The woman joked with the maids of the executive who was,0,sg,0,13,2,0.6353915738
reading,3,The woman joked with the maids of the executive who was,0,sg,0,14,1,0.6743319172
reading,3,The woman joked with the maids of the executive who was,0,sg,0,14,2,0.6365857762
reading,3,The woman joked with the maids of the executive who was,0,sg,0,15,1,0.6584463591
reading,3,The woman joked with the maids of the executive who was,0,sg,0,15,2,0.6375831041
reading,3,The woman joked with the maids of the executive who was,0,sg,0,16,1,0.628257929
reading,3,The woman joked with the maids of the executive who was,0,sg,0,16,2,0.6210082107
reading,3,The woman joked with the maids of the executive who was,0,sg,0,17,1,0.6215543992
reading,3,The woman joked with the maids of the executive who was,0,sg,0,17,2,0.6181392363
reading,3,The woman joked with the maids of the executive who was,0,sg,0,18,1,0.5998590386
reading,3,The woman joked with the maids of the executive who was,0,sg,0,18,2,0.6203347306
reading,3,The woman joked with the maids of the executive who was,0,sg,0,19,1,0.5997077157
reading,3,The woman joked with the maids of the executive who was,0,sg,0,19,2,0.6228104202
reading,3,The woman joked with the maids of the executive who was,0,sg,0,20,1,0.6077621595
reading,3,The woman joked with the maids of the executive who was,0,sg,0,20,2,0.6327355191
reading,3,The woman joked with the maids of the executive who was,0,sg,0,21,1,0.6049069149
reading,3,The woman joked with the maids of the executive who was,0,sg,0,21,2,0.6342628052
reading,3,The woman joked with the maids of the executive who was,0,sg,0,22,1,0.6150864323
reading,3,The woman joked with the maids of the executive who was,0,sg,0,22,2,0.6275068736
reading,3,The woman joked with the maids of the executive who was,0,sg,0,23,1,0.6225202292
reading,3,The woman joked with the maids of the executive who was,0,sg,0,23,2,0.6115571675
reading,3,The woman joked with the maids of the executive who was,0,sg,0,24,1,0.6272240698
reading,3,The woman joked with the maids of the executive who was,0,sg,0,24,2,0.6061966613
reading,3,The woman joked with the maids of the executive who was,0,sg,0,25,1,0.6314252116
reading,3,The woman joked with the maids of the executive who was,0,sg,0,25,2,0.5897933358
reading,3,The woman joked with the maids of the executive who was,0,sg,0,26,1,0.6348798267
reading,3,The woman joked with the maids of the executive who was,0,sg,0,26,2,0.5849938661
reading,3,The woman joked with the maids of the executive who was,0,sg,0,27,1,0.6478056621
reading,3,The woman joked with the maids of the executive who was,0,sg,0,27,2,0.593630461
reading,3,The woman joked with the maids of the executive who was,0,sg,0,28,1,0.6474401779
reading,3,The woman joked with the maids of the executive who was,0,sg,0,28,2,0.588236557
reading,3,The woman joked with the maids of the executive who was,0,sg,0,29,1,0.6606275909
reading,3,The woman joked with the maids of the executive who was,0,sg,0,29,2,0.6022015443
reading,3,The woman joked with the maids of the executive who was,0,sg,0,30,1,0.6677018372
reading,3,The woman joked with the maids of the executive who was,0,sg,0,30,2,0.601991353
reading,3,The woman joked with the maids of the executive who was,0,sg,0,31,1,0.6733334338
reading,3,The woman joked with the maids of the executive who was,0,sg,0,31,2,0.5979195853
reading,3,The woman joked with the maids of the executive who was,0,sg,0,32,1,0.6704988127
reading,3,The woman joked with the maids of the executive who was,0,sg,0,32,2,0.6025992323
reading,3,The woman joked with the maids of the executive who was,0,sg,0,33,1,0.6710738893
reading,3,The woman joked with the maids of the executive who was,0,sg,0,33,2,0.6016335947
reading,3,The woman joked with the maids of the executive who was,0,sg,0,34,1,0.6691514854
reading,3,The woman joked with the maids of the executive who was,0,sg,0,34,2,0.6054264894
reading,3,The woman joked with the maids of the executive who was,0,sg,0,35,1,0.6758375572
reading,3,The woman joked with the maids of the executive who was,0,sg,0,35,2,0.6207371033
reading,3,The woman joked with the maids of the executive who was,0,sg,0,36,1,0.6720271538
reading,3,The woman joked with the maids of the executive who was,0,sg,0,36,2,0.6168152482
reading,3,The woman joked with the maids of the executive who was,0,sg,0,37,1,0.6725215221
reading,3,The woman joked with the maids of the executive who was,0,sg,0,37,2,0.6076178338
reading,3,The woman joked with the maids of the executive who was,0,sg,0,38,1,0.6749854103
reading,3,The woman joked with the maids of the executive who was,0,sg,0,38,2,0.6142221193
reading,3,The woman joked with the maids of the executive who was,0,sg,0,39,1,0.6823680337
reading,3,The woman joked with the maids of the executive who was,0,sg,0,39,2,0.6098288845
reading,3,The woman joked with the maids of the executive who was,0,sg,0,40,1,0.6777268342
reading,3,The woman joked with the maids of the executive who was,0,sg,0,40,2,0.614721872
reading,3,The woman joked with the maids of the executive who was,0,sg,0,41,1,0.6899680607
reading,3,The woman joked with the maids of the executive who was,0,sg,0,41,2,0.6229883768
reading,3,The woman joked with the maids of the executive who was,0,sg,0,42,1,0.7020876865
reading,3,The woman joked with the maids of the executive who was,0,sg,0,42,2,0.6232140345
reading,3,The woman joked with the maids of the executive who was,0,sg,0,43,1,0.7136066097
reading,3,The woman joked with the maids of the executive who was,0,sg,0,43,2,0.6303996552
reading,3,The woman joked with the maids of the executive who was,0,sg,0,44,1,0.7365277977
reading,3,The woman joked with the maids of the executive who was,0,sg,0,44,2,0.6471800772
reading,3,The woman joked with the maids of the executive who was,0,sg,0,45,1,0.7735656357
reading,3,The woman joked with the maids of the executive who was,0,sg,0,45,2,0.674048818
reading,3,The woman joked with the maids of the executive who was,0,sg,0,46,1,0.8078639092
reading,3,The woman joked with the maids of the executive who was,0,sg,0,46,2,0.7063567818
reading,3,The woman joked with the maids of the executive who was,0,sg,0,47,1,0.8226108642
reading,3,The woman joked with the maids of the executive who was,0,sg,0,47,2,0.7375704189
reading,3,The woman joked with the maids of the executive who was,0,sg,0,48,1,0.4065573048
reading,3,The woman joked with the maids of the executive who was,0,sg,0,48,2,0.2324328866
reading,3,The woman joked with the maid of the executives who were,0,pl,0,1,1,0.6879626567
reading,3,The woman joked with the maid of the executives who were,0,pl,0,1,2,0.4804010645
reading,3,The woman joked with the maid of the executives who were,0,pl,0,2,1,0.7722524207
reading,3,The woman joked with the maid of the executives who were,0,pl,0,2,2,0.5822066912
reading,3,The woman joked with the maid of the executives who were,0,pl,0,3,1,0.8155926494
reading,3,The woman joked with the maid of the executives who were,0,pl,0,3,2,0.6863136951
reading,3,The woman joked with the maid of the executives who were,0,pl,0,4,1,0.8142285396
reading,3,The woman joked with the maid of the executives who were,0,pl,0,4,2,0.7152159689
reading,3,The woman joked with the maid of the executives who were,0,pl,0,5,1,0.7987576319
reading,3,The woman joked with the maid of the executives who were,0,pl,0,5,2,0.6995166253
reading,3,The woman joked with the maid of the executives who were,0,pl,0,6,1,0.7756397208
reading,3,The woman joked with the maid of the executives who were,0,pl,0,6,2,0.6992114704
reading,3,The woman joked with the maid of the executives who were,0,pl,0,7,1,0.7593347386
reading,3,The woman joked with the maid of the executives who were,0,pl,0,7,2,0.7001055101
reading,3,The woman joked with the maid of the executives who were,0,pl,0,8,1,0.7215696349
reading,3,The woman joked with the maid of the executives who were,0,pl,0,8,2,0.6936266344
reading,3,The woman joked with the maid of the executives who were,0,pl,0,9,1,0.6909141646
reading,3,The woman joked with the maid of the executives who were,0,pl,0,9,2,0.6850146575
reading,3,The woman joked with the maid of the executives who were,0,pl,0,10,1,0.6862175191
reading,3,The woman joked with the maid of the executives who were,0,pl,0,10,2,0.6901906279
reading,3,The woman joked with the maid of the executives who were,0,pl,0,11,1,0.673975602
reading,3,The woman joked with the maid of the executives who were,0,pl,0,11,2,0.685663512
reading,3,The woman joked with the maid of the executives who were,0,pl,0,12,1,0.6763833261
reading,3,The woman joked with the maid of the executives who were,0,pl,0,12,2,0.6902690996
reading,3,The woman joked with the maid of the executives who were,0,pl,0,13,1,0.6747829336
reading,3,The woman joked with the maid of the executives who were,0,pl,0,13,2,0.689813187
reading,3,The woman joked with the maid of the executives who were,0,pl,0,14,1,0.6790503718
reading,3,The woman joked with the maid of the executives who were,0,pl,0,14,2,0.687054391
reading,3,The woman joked with the maid of the executives who were,0,pl,0,15,1,0.6676706607
reading,3,The woman joked with the maid of the executives who were,0,pl,0,15,2,0.6908434054
reading,3,The woman joked with the maid of the executives who were,0,pl,0,16,1,0.6694776914
reading,3,The woman joked with the maid of the executives who were,0,pl,0,16,2,0.6882018374
reading,3,The woman joked with the maid of the executives who were,0,pl,0,17,1,0.6658958481
reading,3,The woman joked with the maid of the executives who were,0,pl,0,17,2,0.6887822695
reading,3,The woman joked with the maid of the executives who were,0,pl,0,18,1,0.6586088938
reading,3,The woman joked with the maid of the executives who were,0,pl,0,18,2,0.6919389488
reading,3,The woman joked with the maid of the executives who were,0,pl,0,19,1,0.6625744045
reading,3,The woman joked with the maid of the executives who were,0,pl,0,19,2,0.6993198845
reading,3,The woman joked with the maid of the executives who were,0,pl,0,20,1,0.6616412369
reading,3,The woman joked with the maid of the executives who were,0,pl,0,20,2,0.7057940051
reading,3,The woman joked with the maid of the executives who were,0,pl,0,21,1,0.6560679439
reading,3,The woman joked with the maid of the executives who were,0,pl,0,21,2,0.7112472013
reading,3,The woman joked with the maid of the executives who were,0,pl,0,22,1,0.6620897571
reading,3,The woman joked with the maid of the executives who were,0,pl,0,22,2,0.7141118964
reading,3,The woman joked with the maid of the executives who were,0,pl,0,23,1,0.6681520926
reading,3,The woman joked with the maid of the executives who were,0,pl,0,23,2,0.7105349282
reading,3,The woman joked with the maid of the executives who were,0,pl,0,24,1,0.6716109565
reading,3,The woman joked with the maid of the executives who were,0,pl,0,24,2,0.7200235865
reading,3,The woman joked with the maid of the executives who were,0,pl,0,25,1,0.6732878064
reading,3,The woman joked with the maid of the executives who were,0,pl,0,25,2,0.7150550303
reading,3,The woman joked with the maid of the executives who were,0,pl,0,26,1,0.6692406432
reading,3,The woman joked with the maid of the executives who were,0,pl,0,26,2,0.7077493768
reading,3,The woman joked with the maid of the executives who were,0,pl,0,27,1,0.6807634651
reading,3,The woman joked with the maid of the executives who were,0,pl,0,27,2,0.717293283
reading,3,The woman joked with the maid of the executives who were,0,pl,0,28,1,0.6791495533
reading,3,The woman joked with the maid of the executives who were,0,pl,0,28,2,0.7203896756
reading,3,The woman joked with the maid of the executives who were,0,pl,0,29,1,0.6869428415
reading,3,The woman joked with the maid of the executives who were,0,pl,0,29,2,0.7231133759
reading,3,The woman joked with the maid of the executives who were,0,pl,0,30,1,0.6932284146
reading,3,The woman joked with the maid of the executives who were,0,pl,0,30,2,0.7273460498
reading,3,The woman joked with the maid of the executives who were,0,pl,0,31,1,0.6974491654
reading,3,The woman joked with the maid of the executives who were,0,pl,0,31,2,0.7307850673
reading,3,The woman joked with the maid of the executives who were,0,pl,0,32,1,0.6910814898
