exp,item,sent,hasIC,num,isHIGH,gpt_layer_0_HIGH_SIM,gpt_layer_0_LOW_SIM,gpt_layer_1_HIGH_SIM,gpt_layer_1_LOW_SIM,gpt_layer_2_HIGH_SIM,gpt_layer_2_LOW_SIM,gpt_layer_3_HIGH_SIM,gpt_layer_3_LOW_SIM,gpt_layer_4_HIGH_SIM,gpt_layer_4_LOW_SIM,gpt_layer_5_HIGH_SIM,gpt_layer_5_LOW_SIM,gpt_layer_6_HIGH_SIM,gpt_layer_6_LOW_SIM,gpt_layer_7_HIGH_SIM,gpt_layer_7_LOW_SIM,gpt_layer_8_HIGH_SIM,gpt_layer_8_LOW_SIM,gpt_layer_9_HIGH_SIM,gpt_layer_9_LOW_SIM,gpt_layer_10_HIGH_SIM,gpt_layer_10_LOW_SIM,gpt_layer_11_HIGH_SIM,gpt_layer_11_LOW_SIM,gpt_layer_12_HIGH_SIM,gpt_layer_12_LOW_SIM,gpt_layer_13_HIGH_SIM,gpt_layer_13_LOW_SIM,gpt_layer_14_HIGH_SIM,gpt_layer_14_LOW_SIM,gpt_layer_15_HIGH_SIM,gpt_layer_15_LOW_SIM,gpt_layer_16_HIGH_SIM,gpt_layer_16_LOW_SIM,gpt_layer_17_HIGH_SIM,gpt_layer_17_LOW_SIM,gpt_layer_18_HIGH_SIM,gpt_layer_18_LOW_SIM,gpt_layer_19_HIGH_SIM,gpt_layer_19_LOW_SIM,gpt_layer_20_HIGH_SIM,gpt_layer_20_LOW_SIM,gpt_layer_21_HIGH_SIM,gpt_layer_21_LOW_SIM,gpt_layer_22_HIGH_SIM,gpt_layer_22_LOW_SIM,gpt_layer_23_HIGH_SIM,gpt_layer_23_LOW_SIM,gpt_layer_24_HIGH_SIM,gpt_layer_24_LOW_SIM,gpt_layer_25_HIGH_SIM,gpt_layer_25_LOW_SIM,gpt_layer_26_HIGH_SIM,gpt_layer_26_LOW_SIM,gpt_layer_27_HIGH_SIM,gpt_layer_27_LOW_SIM,gpt_layer_28_HIGH_SIM,gpt_layer_28_LOW_SIM,gpt_layer_29_HIGH_SIM,gpt_layer_29_LOW_SIM,gpt_layer_30_HIGH_SIM,gpt_layer_30_LOW_SIM,gpt_layer_31_HIGH_SIM,gpt_layer_31_LOW_SIM,gpt_layer_32_HIGH_SIM,gpt_layer_32_LOW_SIM,gpt_layer_33_HIGH_SIM,gpt_layer_33_LOW_SIM,gpt_layer_34_HIGH_SIM,gpt_layer_34_LOW_SIM,gpt_layer_35_HIGH_SIM,gpt_layer_35_LOW_SIM,gpt_layer_36_HIGH_SIM,gpt_layer_36_LOW_SIM,gpt_layer_37_HIGH_SIM,gpt_layer_37_LOW_SIM,gpt_layer_38_HIGH_SIM,gpt_layer_38_LOW_SIM,gpt_layer_39_HIGH_SIM,gpt_layer_39_LOW_SIM,gpt_layer_40_HIGH_SIM,gpt_layer_40_LOW_SIM,gpt_layer_41_HIGH_SIM,gpt_layer_41_LOW_SIM,gpt_layer_42_HIGH_SIM,gpt_layer_42_LOW_SIM,gpt_layer_43_HIGH_SIM,gpt_layer_43_LOW_SIM,gpt_layer_44_HIGH_SIM,gpt_layer_44_LOW_SIM,gpt_layer_45_HIGH_SIM,gpt_layer_45_LOW_SIM,gpt_layer_46_HIGH_SIM,gpt_layer_46_LOW_SIM,gpt_layer_47_HIGH_SIM,gpt_layer_47_LOW_SIM
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,0.3987396901,0.606071205,0.5625318262,0.7134742702,0.6388638917,0.7709742775,0.6625048974,0.7855205303,0.6677988375,0.7787386457,0.6601486134,0.7562431676,0.6630058814,0.7276799015,0.6417693433,0.6935567669,0.6315833167,0.6663201959,0.6333323179,0.6648391557,0.6292541816,0.6683716073,0.6249274954,0.669403479,0.6261425134,0.6895291526,0.6211932421,0.687984912,0.6201822659,0.6891870463,0.620971888,0.6953026106,0.6175348267,0.6977271073,0.6085008396,0.6865125382,0.6142464634,0.6947589186,0.6203701426,0.701253536,0.6231147516,0.7041072491,0.6200112809,0.70411217,0.6164740155,0.7031364042,0.6249034544,0.7141370648,0.6162709991,0.6999366094,0.6087182094,0.6899151126,0.617349862,0.6915085242,0.624170018,0.6985355373,0.6310788404,0.699923441,0.6357884758,0.7054682309,0.6311844154,0.7018227293,0.631270025,0.7010282099,0.617313388,0.700852411,0.6173927128,0.6994130237,0.617316932,0.7010709642,0.611862323,0.699177489,0.6120488767,0.6964081634,0.6082434893,0.6918641929,0.6095290034,0.691191729,0.6108139829,0.6911009054,0.6171804101,0.7036861974,0.6214245468,0.7075702617,0.628017445,0.7096979948,0.6443836539,0.7303376699,0.6848155301,0.7648129802,0.7341270104,0.80789877,0.747821906,0.8185369767,0.2175219845,0.3662897942
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,0.3792685756,0.3864707022,0.5365021341,0.5845022553,0.6043761671,0.6396653882,0.6305565204,0.6606221843,0.6432255186,0.6488875497,0.6411191796,0.6449928347,0.6472075046,0.6373951544,0.6279980773,0.6230176645,0.6212089895,0.6266501954,0.6274743718,0.6176117301,0.6194389823,0.6277779198,0.6129568006,0.6411395689,0.6179918402,0.657091517,0.6133015963,0.671265872,0.6068141526,0.6870209432,0.6098944979,0.6963988669,0.6083892422,0.7044804404,0.5954974659,0.7153022456,0.6005074941,0.7228505602,0.6039065975,0.7253650766,0.6061746675,0.7248642365,0.6057759159,0.7175817239,0.6036057953,0.7162531443,0.6144202335,0.7207297396,0.6129470533,0.7104343936,0.6032773114,0.7020018414,0.61337322,0.703868564,0.625299312,0.7052868566,0.6318817953,0.7100290631,0.6398005216,0.7144245697,0.6368093904,0.7120124554,0.6427073307,0.7171120358,0.6340146622,0.7107839575,0.6379546962,0.704662858,0.6355711336,0.7083206585,0.6302090391,0.7008713355,0.6323242656,0.7041119787,0.627690355,0.6947783422,0.6278396527,0.6952642157,0.632305739,0.6943165287,0.6358090457,0.6978960957,0.6418166091,0.6962794708,0.6516612372,0.6930412352,0.6686566695,0.6922300711,0.7116444281,0.719755382,0.7675353307,0.7540444539,0.7740755817,0.7571548134,0.2615133286,0.2405605926
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,0.3987396901,0.606071205,0.5625318262,0.7134742702,0.6388638917,0.7709742775,0.6625048974,0.7855205303,0.6677988375,0.7787386457,0.6601486134,0.7562431676,0.6630058814,0.7276799015,0.6417693433,0.6935567669,0.6315833167,0.6663201959,0.6333323179,0.6648391557,0.6292541816,0.6683716073,0.6249274954,0.669403479,0.6261425134,0.6895291526,0.6211932421,0.687984912,0.6201822659,0.6891870463,0.620971888,0.6953026106,0.6175348267,0.6977271073,0.6085008396,0.6865125382,0.6142464634,0.6947589186,0.6203701426,0.701253536,0.6231147516,0.7041072491,0.6200112809,0.70411217,0.6164740155,0.7031364042,0.6249034544,0.7141370648,0.6162709991,0.6999366094,0.6087182094,0.6899151126,0.617349862,0.6915085242,0.624170018,0.6985355373,0.6310788404,0.699923441,0.6357884758,0.7054682309,0.6311844154,0.7018227293,0.631270025,0.7010282099,0.617313388,0.700852411,0.6173927128,0.6994130237,0.617316932,0.7010709642,0.611862323,0.699177489,0.6120488767,0.6964081634,0.6082434893,0.6918641929,0.6095290034,0.691191729,0.6108139829,0.6911009054,0.6171804101,0.7036861974,0.6214245468,0.7075702617,0.628017445,0.7096979948,0.6443836539,0.7303376699,0.6848155301,0.7648129802,0.7341270104,0.80789877,0.747821906,0.8185369767,0.2175219845,0.3662897942
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,0.3792685756,0.3864707022,0.5365021341,0.5845022553,0.6043761671,0.6396653882,0.6305565204,0.6606221843,0.6432255186,0.6488875497,0.6411191796,0.6449928347,0.6472075046,0.6373951544,0.6279980773,0.6230176645,0.6212089895,0.6266501954,0.6274743718,0.6176117301,0.6194389823,0.6277779198,0.6129568006,0.6411395689,0.6179918402,0.657091517,0.6133015963,0.671265872,0.6068141526,0.6870209432,0.6098944979,0.6963988669,0.6083892422,0.7044804404,0.5954974659,0.7153022456,0.6005074941,0.7228505602,0.6039065975,0.7253650766,0.6061746675,0.7248642365,0.6057759159,0.7175817239,0.6036057953,0.7162531443,0.6144202335,0.7207297396,0.6129470533,0.7104343936,0.6032773114,0.7020018414,0.61337322,0.703868564,0.625299312,0.7052868566,0.6318817953,0.7100290631,0.6398005216,0.7144245697,0.6368093904,0.7120124554,0.6427073307,0.7171120358,0.6340146622,0.7107839575,0.6379546962,0.704662858,0.6355711336,0.7083206585,0.6302090391,0.7008713355,0.6323242656,0.7041119787,0.627690355,0.6947783422,0.6278396527,0.6952642157,0.632305739,0.6943165287,0.6358090457,0.6978960957,0.6418166091,0.6962794708,0.6516612372,0.6930412352,0.6686566695,0.6922300711,0.7116444281,0.719755382,0.7675353307,0.7540444539,0.7740755817,0.7571548134,0.2615133286,0.2405605926
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,0.3966896846,0.6051410492,0.5608482761,0.7038929743,0.6361411832,0.7716521912,0.6621731197,0.7832847537,0.6726513906,0.7785742293,0.6688849414,0.758471408,0.6750411791,0.7322581624,0.6580996484,0.6994994444,0.6501826158,0.6707703291,0.6556029888,0.6730510555,0.6568924603,0.678464373,0.6540444921,0.6799185267,0.6518331561,0.6930710598,0.6511492985,0.6933795265,0.6546324275,0.6925931769,0.6524912167,0.6979631591,0.6469053273,0.6972597238,0.6448516319,0.6885895267,0.6412715453,0.6931359116,0.6491993739,0.6970313617,0.6440413908,0.6957924322,0.650405648,0.6956898338,0.6520789303,0.6957025758,0.6592171531,0.7004188124,0.6496043745,0.6826292513,0.6410474401,0.6699091782,0.6492931553,0.6728357277,0.6549580258,0.6744244567,0.6660195762,0.6821008925,0.6678391507,0.6870046231,0.6624586484,0.6882102481,0.6647284079,0.6910811894,0.655832779,0.6958810092,0.6526382097,0.6962279878,0.6505308202,0.7026486207,0.6446766949,0.6973425915,0.6416727781,0.6952002887,0.6290410168,0.6905661154,0.6262012233,0.6879699646,0.6217067213,0.6867768993,0.6258445139,0.6990128766,0.62682194,0.7013799786,0.6342890317,0.7042787653,0.6452289955,0.7127185988,0.686017316,0.7477029388,0.7452026049,0.7941297465,0.761416254,0.8033676473,0.2667072759,0.3425760688
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,0.3757946921,0.3853858867,0.5353158022,0.5762100907,0.6056810564,0.6367153018,0.6350339949,0.6574840118,0.6492553026,0.6457598335,0.6469840632,0.6428283325,0.6544655128,0.6378364931,0.6385359011,0.6267594584,0.6360704161,0.6294817831,0.6480461488,0.626310552,0.645442617,0.644188334,0.6386868129,0.6619731274,0.6436398868,0.6775119603,0.6403030605,0.6923449568,0.6330439349,0.705157462,0.6324652174,0.7095317569,0.6285260455,0.7107426286,0.6186690238,0.7220858216,0.6126595293,0.7291111197,0.6207712696,0.730955942,0.6175498763,0.7293176552,0.6228760293,0.7287555884,0.618273418,0.7308444342,0.6257046131,0.7330178553,0.6246708727,0.7223918979,0.6143308273,0.7130600364,0.6205384838,0.7144254782,0.6313232796,0.7166055442,0.6452758362,0.7246353419,0.6500340188,0.7292882849,0.6482248838,0.7265019045,0.6552280079,0.7321612603,0.6474125657,0.7287877758,0.6505545195,0.7248626858,0.6557948888,0.7307327164,0.6521888121,0.7200643507,0.6498416214,0.7205575058,0.6415995266,0.7095322426,0.6413121938,0.7034656431,0.6437301106,0.6990443586,0.6510859353,0.7018519596,0.6562764172,0.6990301318,0.6678930949,0.6920981229,0.681052029,0.6897296884,0.7236048744,0.7120195368,0.7847835165,0.74588374,0.794892886,0.7530696945,0.2959518545,0.2458812004
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,0.3966896846,0.6051410492,0.5608482761,0.7038929743,0.6361411832,0.7716521912,0.6621731197,0.7832847537,0.6726513906,0.7785742293,0.6688849414,0.758471408,0.6750411791,0.7322581624,0.6580996484,0.6994994444,0.6501826158,0.6707703291,0.6556029888,0.6730510555,0.6568924603,0.678464373,0.6540444921,0.6799185267,0.6518331561,0.6930710598,0.6511492985,0.6933795265,0.6546324275,0.6925931769,0.6524912167,0.6979631591,0.6469053273,0.6972597238,0.6448516319,0.6885895267,0.6412715453,0.6931359116,0.6491993739,0.6970313617,0.6440413908,0.6957924322,0.650405648,0.6956898338,0.6520789303,0.6957025758,0.6592171531,0.7004188124,0.6496043745,0.6826292513,0.6410474401,0.6699091782,0.6492931553,0.6728357277,0.6549580258,0.6744244567,0.6660195762,0.6821008925,0.6678391507,0.6870046231,0.6624586484,0.6882102481,0.6647284079,0.6910811894,0.655832779,0.6958810092,0.6526382097,0.6962279878,0.6505308202,0.7026486207,0.6446766949,0.6973425915,0.6416727781,0.6952002887,0.6290410168,0.6905661154,0.6262012233,0.6879699646,0.6217067213,0.6867768993,0.6258445139,0.6990128766,0.62682194,0.7013799786,0.6342890317,0.7042787653,0.6452289955,0.7127185988,0.686017316,0.7477029388,0.7452026049,0.7941297465,0.761416254,0.8033676473,0.2667072759,0.3425760688
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,0.3757946921,0.3853858867,0.5353158022,0.5762100907,0.6056810564,0.6367153018,0.6350339949,0.6574840118,0.6492553026,0.6457598335,0.6469840632,0.6428283325,0.6544655128,0.6378364931,0.6385359011,0.6267594584,0.6360704161,0.6294817831,0.6480461488,0.626310552,0.645442617,0.644188334,0.6386868129,0.6619731274,0.6436398868,0.6775119603,0.6403030605,0.6923449568,0.6330439349,0.705157462,0.6324652174,0.7095317569,0.6285260455,0.7107426286,0.6186690238,0.7220858216,0.6126595293,0.7291111197,0.6207712696,0.730955942,0.6175498763,0.7293176552,0.6228760293,0.7287555884,0.618273418,0.7308444342,0.6257046131,0.7330178553,0.6246708727,0.7223918979,0.6143308273,0.7130600364,0.6205384838,0.7144254782,0.6313232796,0.7166055442,0.6452758362,0.7246353419,0.6500340188,0.7292882849,0.6482248838,0.7265019045,0.6552280079,0.7321612603,0.6474125657,0.7287877758,0.6505545195,0.7248626858,0.6557948888,0.7307327164,0.6521888121,0.7200643507,0.6498416214,0.7205575058,0.6415995266,0.7095322426,0.6413121938,0.7034656431,0.6437301106,0.6990443586,0.6510859353,0.7018519596,0.6562764172,0.6990301318,0.6678930949,0.6920981229,0.681052029,0.6897296884,0.7236048744,0.7120195368,0.7847835165,0.74588374,0.794892886,0.7530696945,0.2959518545,0.2458812004
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,0.2950551715,0.3843613152,0.515828993,0.5202681909,0.5875702665,0.594045916,0.6199177739,0.6372193546,0.6323591736,0.6467336289,0.6411591486,0.6556900726,0.6354123069,0.6354747094,0.6277604219,0.6323232016,0.633637691,0.6376153041,0.6293849172,0.6515875882,0.6181685516,0.6601665025,0.6152374339,0.6705317776,0.6101281924,0.6742692951,0.6025715487,0.6692155332,0.5948427416,0.6881254949,0.5811730766,0.6959639102,0.5769191814,0.7015651332,0.5703899868,0.7046214293,0.5751777192,0.7009779252,0.5691701346,0.7078905075,0.5626608991,0.7145793018,0.5645971312,0.7122799297,0.5525780411,0.7046512035,0.5624589618,0.7136344348,0.5561149372,0.7046106781,0.5549355198,0.6978421631,0.5626824051,0.6953022752,0.5784130717,0.7046110023,0.5756222743,0.7062261037,0.5821383773,0.7056289183,0.5684169928,0.6969735908,0.5612926411,0.6853887074,0.5485097309,0.6807177849,0.5475047459,0.6795532918,0.5551511577,0.6850593015,0.5509810035,0.6825271512,0.5529104918,0.6877386035,0.5576977904,0.6886084956,0.5666377063,0.6912896414,0.5780645125,0.6937462785,0.5934017835,0.7031606039,0.6047301063,0.7052702769,0.6064086712,0.7109922776,0.6432985927,0.7261245392,0.7048454451,0.757973001,0.7611512084,0.7831215814,0.7824717152,0.7837227182,0.3244362913,0.3733399435
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,0.4251237847,0.3921652164,0.5985344176,0.5132324639,0.6514476785,0.6017298134,0.6552745691,0.6417395515,0.6651365987,0.653536472,0.6431918148,0.6643033457,0.6172593681,0.6607594645,0.5789028231,0.6577665004,0.5486134743,0.6717644005,0.5135049099,0.6835681601,0.4769216215,0.6844635358,0.4613108771,0.6911748516,0.4758049239,0.6934522829,0.4690852086,0.6920165124,0.4939406945,0.7054799006,0.5025738783,0.7094181585,0.5232647132,0.708562155,0.5415497267,0.7124940234,0.5498049162,0.7191412096,0.5533221232,0.726212482,0.5534650081,0.73059337,0.5705373775,0.7303842805,0.5668680163,0.7214536928,0.5863632824,0.7321615508,0.5852419554,0.7172021755,0.590117635,0.7102983112,0.6017030419,0.7098856766,0.611258141,0.7070491431,0.6096627434,0.7094099866,0.620442577,0.7098902064,0.6056541329,0.7004048319,0.5997559082,0.6938020408,0.5907552976,0.6858364879,0.5869549888,0.680355621,0.5889507623,0.6909352323,0.591773982,0.681521133,0.5848389574,0.6809261479,0.5903214533,0.6804011158,0.5930364277,0.6811827554,0.6003618627,0.6778814254,0.6187502902,0.6868966947,0.6287163015,0.6922694068,0.6394750885,0.6951968938,0.6795864776,0.7214978434,0.7403615133,0.7719354682,0.7961737495,0.8096617568,0.8124519292,0.8181876818,0.3775574638,0.3889697462
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,0.2950551715,0.3843613152,0.515828993,0.5202681909,0.5875702665,0.594045916,0.6199177739,0.6372193546,0.6323591736,0.6467336289,0.6411591486,0.6556900726,0.6354123069,0.6354747094,0.6277604219,0.6323232016,0.633637691,0.6376153041,0.6293849172,0.6515875882,0.6181685516,0.6601665025,0.6152374339,0.6705317776,0.6101281924,0.6742692951,0.6025715487,0.6692155332,0.5948427416,0.6881254949,0.5811730766,0.6959639102,0.5769191814,0.7015651332,0.5703899868,0.7046214293,0.5751777192,0.7009779252,0.5691701346,0.7078905075,0.5626608991,0.7145793018,0.5645971312,0.7122799297,0.5525780411,0.7046512035,0.5624589618,0.7136344348,0.5561149372,0.7046106781,0.5549355198,0.6978421631,0.5626824051,0.6953022752,0.5784130717,0.7046110023,0.5756222743,0.7062261037,0.5821383773,0.7056289183,0.5684169928,0.6969735908,0.5612926411,0.6853887074,0.5485097309,0.6807177849,0.5475047459,0.6795532918,0.5551511577,0.6850593015,0.5509810035,0.6825271512,0.5529104918,0.6877386035,0.5576977904,0.6886084956,0.5666377063,0.6912896414,0.5780645125,0.6937462785,0.5934017835,0.7031606039,0.6047301063,0.7052702769,0.6064086712,0.7109922776,0.6432985927,0.7261245392,0.7048454451,0.757973001,0.7611512084,0.7831215814,0.7824717152,0.7837227182,0.3244362913,0.3733399435
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,0.4251237847,0.3921652164,0.5985344176,0.5132324639,0.6514476785,0.6017298134,0.6552745691,0.6417395515,0.6651365987,0.653536472,0.6431918148,0.6643033457,0.6172593681,0.6607594645,0.5789028231,0.6577665004,0.5486134743,0.6717644005,0.5135049099,0.6835681601,0.4769216215,0.6844635358,0.4613108771,0.6911748516,0.4758049239,0.6934522829,0.4690852086,0.6920165124,0.4939406945,0.7054799006,0.5025738783,0.7094181585,0.5232647132,0.708562155,0.5415497267,0.7124940234,0.5498049162,0.7191412096,0.5533221232,0.726212482,0.5534650081,0.73059337,0.5705373775,0.7303842805,0.5668680163,0.7214536928,0.5863632824,0.7321615508,0.5852419554,0.7172021755,0.590117635,0.7102983112,0.6017030419,0.7098856766,0.611258141,0.7070491431,0.6096627434,0.7094099866,0.620442577,0.7098902064,0.6056541329,0.7004048319,0.5997559082,0.6938020408,0.5907552976,0.6858364879,0.5869549888,0.680355621,0.5889507623,0.6909352323,0.591773982,0.681521133,0.5848389574,0.6809261479,0.5903214533,0.6804011158,0.5930364277,0.6811827554,0.6003618627,0.6778814254,0.6187502902,0.6868966947,0.6287163015,0.6922694068,0.6394750885,0.6951968938,0.6795864776,0.7214978434,0.7403615133,0.7719354682,0.7961737495,0.8096617568,0.8124519292,0.8181876818,0.3775574638,0.3889697462
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,0.416169565,0.3764073687,0.5935201731,0.5190898081,0.6488971435,0.5894084076,0.6509777144,0.629616628,0.6629947897,0.644409364,0.6399750548,0.6547561396,0.6124169162,0.647543521,0.5702086902,0.6424519794,0.5422517547,0.6424295943,0.5099552355,0.6551509463,0.4767053422,0.6593043281,0.4640372329,0.6716735986,0.4778592694,0.684882571,0.4681572876,0.6869950964,0.4999264338,0.7061856859,0.5016996059,0.716766008,0.5201735561,0.7194202958,0.5381169015,0.7253508148,0.536742102,0.7209115841,0.5385696456,0.7317185808,0.5378680611,0.7350293025,0.5579554374,0.7360271562,0.5506924604,0.7303336645,0.5639742211,0.7363301608,0.5595122013,0.7280759221,0.5466546001,0.719188466,0.5517367809,0.7198821445,0.5532909911,0.7211823545,0.5512592035,0.7209185694,0.5598896831,0.7189880921,0.5445537663,0.7135484709,0.532492006,0.700639357,0.5230142853,0.6972966299,0.523331528,0.6982259654,0.527160248,0.7018716501,0.5274676267,0.694774801,0.5168159273,0.6926548558,0.5250944583,0.6894439321,0.5257010696,0.686139438,0.5341276316,0.6899227361,0.5532009415,0.7009262005,0.5647313728,0.7053380183,0.5760690707,0.7121049225,0.6188212962,0.7309085449,0.6865450346,0.7636803878,0.7491817769,0.792691974,0.772782226,0.7967428239,0.2757171269,0.3708513923
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,0.4197903642,0.3882530872,0.5952830864,0.518781807,0.6487507328,0.6094296144,0.6511513696,0.6457570217,0.6626368532,0.6632142867,0.6404302501,0.6750191975,0.6134547017,0.677819396,0.5727782731,0.6693875471,0.5442484845,0.6724592182,0.5104606494,0.6775821509,0.4754987743,0.6783170133,0.4609674175,0.6861626616,0.4734986348,0.6955405466,0.464369229,0.7010155416,0.4878377957,0.715317653,0.4939618031,0.7204520316,0.5073577601,0.7172566846,0.5225711506,0.7239759929,0.5201844679,0.7292054022,0.5258416915,0.7387741256,0.5286428779,0.7426161454,0.5507859829,0.7452896735,0.545735654,0.7436241541,0.5648954367,0.7498975117,0.5600381548,0.7365227653,0.5525007842,0.7306443599,0.5586882455,0.7320223075,0.5634657122,0.7302888554,0.566815736,0.7357193642,0.5801087847,0.7357051222,0.5658939442,0.729507931,0.5578756565,0.7209950236,0.5500868549,0.7129272372,0.54939889,0.7096873939,0.554977201,0.7222632702,0.5554263422,0.7106972921,0.544099389,0.70522994,0.5510955243,0.6994278039,0.5490917644,0.6982844868,0.557001017,0.6964573238,0.5768209697,0.7079797702,0.5871975685,0.7125702055,0.6011105646,0.7169268854,0.6454733947,0.7411342755,0.7137181781,0.7837750176,0.7766026765,0.8171573297,0.7951060472,0.8252310558,0.3140060021,0.3939890446
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,0.416169565,0.3764073687,0.5935201731,0.5190898081,0.6488971435,0.5894084076,0.6509777144,0.629616628,0.6629947897,0.644409364,0.6399750548,0.6547561396,0.6124169162,0.647543521,0.5702086902,0.6424519794,0.5422517547,0.6424295943,0.5099552355,0.6551509463,0.4767053422,0.6593043281,0.4640372329,0.6716735986,0.4778592694,0.684882571,0.4681572876,0.6869950964,0.4999264338,0.7061856859,0.5016996059,0.716766008,0.5201735561,0.7194202958,0.5381169015,0.7253508148,0.536742102,0.7209115841,0.5385696456,0.7317185808,0.5378680611,0.7350293025,0.5579554374,0.7360271562,0.5506924604,0.7303336645,0.5639742211,0.7363301608,0.5595122013,0.7280759221,0.5466546001,0.719188466,0.5517367809,0.7198821445,0.5532909911,0.7211823545,0.5512592035,0.7209185694,0.5598896831,0.7189880921,0.5445537663,0.7135484709,0.532492006,0.700639357,0.5230142853,0.6972966299,0.523331528,0.6982259654,0.527160248,0.7018716501,0.5274676267,0.694774801,0.5168159273,0.6926548558,0.5250944583,0.6894439321,0.5257010696,0.686139438,0.5341276316,0.6899227361,0.5532009415,0.7009262005,0.5647313728,0.7053380183,0.5760690707,0.7121049225,0.6188212962,0.7309085449,0.6865450346,0.7636803878,0.7491817769,0.792691974,0.772782226,0.7967428239,0.2757171269,0.3708513923
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,0.4197903642,0.3882530872,0.5952830864,0.518781807,0.6487507328,0.6094296144,0.6511513696,0.6457570217,0.6626368532,0.6632142867,0.6404302501,0.6750191975,0.6134547017,0.677819396,0.5727782731,0.6693875471,0.5442484845,0.6724592182,0.5104606494,0.6775821509,0.4754987743,0.6783170133,0.4609674175,0.6861626616,0.4734986348,0.6955405466,0.464369229,0.7010155416,0.4878377957,0.715317653,0.4939618031,0.7204520316,0.5073577601,0.7172566846,0.5225711506,0.7239759929,0.5201844679,0.7292054022,0.5258416915,0.7387741256,0.5286428779,0.7426161454,0.5507859829,0.7452896735,0.545735654,0.7436241541,0.5648954367,0.7498975117,0.5600381548,0.7365227653,0.5525007842,0.7306443599,0.5586882455,0.7320223075,0.5634657122,0.7302888554,0.566815736,0.7357193642,0.5801087847,0.7357051222,0.5658939442,0.729507931,0.5578756565,0.7209950236,0.5500868549,0.7129272372,0.54939889,0.7096873939,0.554977201,0.7222632702,0.5554263422,0.7106972921,0.544099389,0.70522994,0.5510955243,0.6994278039,0.5490917644,0.6982844868,0.557001017,0.6964573238,0.5768209697,0.7079797702,0.5871975685,0.7125702055,0.6011105646,0.7169268854,0.6454733947,0.7411342755,0.7137181781,0.7837750176,0.7766026765,0.8171573297,0.7951060472,0.8252310558,0.3140060021,0.3939890446
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,0.4211368775,0.4207671356,0.5071946545,0.5927275363,0.5790720178,0.6575109854,0.6222505764,0.6609874097,0.6395076297,0.6681402294,0.6561398772,0.6502490296,0.6468761603,0.6348972359,0.6378015617,0.5977128007,0.6503188696,0.5732764937,0.6466640826,0.5424652235,0.6518092756,0.5129787825,0.6504862395,0.5035146767,0.6533070308,0.5172129205,0.6461080295,0.5155694757,0.6520308965,0.5431486826,0.6467508703,0.554911966,0.6438378296,0.5685476289,0.638171495,0.6008196237,0.6310920951,0.6169460935,0.6284600031,0.6336333779,0.628948791,0.6367616612,0.6336053917,0.65316651,0.627418763,0.6508654358,0.6343963424,0.6635484539,0.6239931932,0.661816966,0.6276938442,0.6643117467,0.6325840012,0.6721647381,0.6426935545,0.685037716,0.6511734819,0.6917349994,0.6590153927,0.6975445116,0.6494881213,0.691376952,0.6463263832,0.6975413673,0.6448084749,0.6947748362,0.6412876325,0.6965213673,0.6485898565,0.7009420215,0.6380499145,0.7023327424,0.6340560253,0.6990491873,0.6385531782,0.7069838534,0.636821057,0.7065541153,0.6407617665,0.7072587432,0.6447300092,0.720757046,0.6442817098,0.7217244753,0.6429875123,0.7282568771,0.6705683328,0.7420384733,0.7251388484,0.7656629092,0.7761920607,0.7988178726,0.7886628475,0.7911967939,0.3525401209,0.3343487091
