exp,item,sent,hasIC,num,isHIGH,gpt_layer_0_HIGH_SIM,gpt_layer_0_LOW_SIM,gpt_layer_1_HIGH_SIM,gpt_layer_1_LOW_SIM,gpt_layer_2_HIGH_SIM,gpt_layer_2_LOW_SIM,gpt_layer_3_HIGH_SIM,gpt_layer_3_LOW_SIM,gpt_layer_4_HIGH_SIM,gpt_layer_4_LOW_SIM,gpt_layer_5_HIGH_SIM,gpt_layer_5_LOW_SIM,gpt_layer_6_HIGH_SIM,gpt_layer_6_LOW_SIM,gpt_layer_7_HIGH_SIM,gpt_layer_7_LOW_SIM,gpt_layer_8_HIGH_SIM,gpt_layer_8_LOW_SIM,gpt_layer_9_HIGH_SIM,gpt_layer_9_LOW_SIM,gpt_layer_10_HIGH_SIM,gpt_layer_10_LOW_SIM,gpt_layer_11_HIGH_SIM,gpt_layer_11_LOW_SIM,gpt_layer_12_HIGH_SIM,gpt_layer_12_LOW_SIM,gpt_layer_13_HIGH_SIM,gpt_layer_13_LOW_SIM,gpt_layer_14_HIGH_SIM,gpt_layer_14_LOW_SIM,gpt_layer_15_HIGH_SIM,gpt_layer_15_LOW_SIM,gpt_layer_16_HIGH_SIM,gpt_layer_16_LOW_SIM,gpt_layer_17_HIGH_SIM,gpt_layer_17_LOW_SIM,gpt_layer_18_HIGH_SIM,gpt_layer_18_LOW_SIM,gpt_layer_19_HIGH_SIM,gpt_layer_19_LOW_SIM,gpt_layer_20_HIGH_SIM,gpt_layer_20_LOW_SIM,gpt_layer_21_HIGH_SIM,gpt_layer_21_LOW_SIM,gpt_layer_22_HIGH_SIM,gpt_layer_22_LOW_SIM,gpt_layer_23_HIGH_SIM,gpt_layer_23_LOW_SIM,gpt_layer_24_HIGH_SIM,gpt_layer_24_LOW_SIM,gpt_layer_25_HIGH_SIM,gpt_layer_25_LOW_SIM,gpt_layer_26_HIGH_SIM,gpt_layer_26_LOW_SIM,gpt_layer_27_HIGH_SIM,gpt_layer_27_LOW_SIM,gpt_layer_28_HIGH_SIM,gpt_layer_28_LOW_SIM,gpt_layer_29_HIGH_SIM,gpt_layer_29_LOW_SIM,gpt_layer_30_HIGH_SIM,gpt_layer_30_LOW_SIM,gpt_layer_31_HIGH_SIM,gpt_layer_31_LOW_SIM,gpt_layer_32_HIGH_SIM,gpt_layer_32_LOW_SIM,gpt_layer_33_HIGH_SIM,gpt_layer_33_LOW_SIM,gpt_layer_34_HIGH_SIM,gpt_layer_34_LOW_SIM,gpt_layer_35_HIGH_SIM,gpt_layer_35_LOW_SIM,gpt_layer_36_HIGH_SIM,gpt_layer_36_LOW_SIM,gpt_layer_37_HIGH_SIM,gpt_layer_37_LOW_SIM,gpt_layer_38_HIGH_SIM,gpt_layer_38_LOW_SIM,gpt_layer_39_HIGH_SIM,gpt_layer_39_LOW_SIM,gpt_layer_40_HIGH_SIM,gpt_layer_40_LOW_SIM,gpt_layer_41_HIGH_SIM,gpt_layer_41_LOW_SIM,gpt_layer_42_HIGH_SIM,gpt_layer_42_LOW_SIM,gpt_layer_43_HIGH_SIM,gpt_layer_43_LOW_SIM,gpt_layer_44_HIGH_SIM,gpt_layer_44_LOW_SIM,gpt_layer_45_HIGH_SIM,gpt_layer_45_LOW_SIM,gpt_layer_46_HIGH_SIM,gpt_layer_46_LOW_SIM,gpt_layer_47_HIGH_SIM,gpt_layer_47_LOW_SIM
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,0.5998940832,0.3842167113,0.7164398804,0.5636217801,0.7710843836,0.649682024,0.7843101504,0.6848835215,0.7749784573,0.6926919612,0.7535953602,0.6890295042,0.733400195,0.6905445832,0.6962420198,0.6827034886,0.655994464,0.6706580452,0.6432916355,0.6728384118,0.658677495,0.6701749241,0.6602494792,0.6687128604,0.6728799105,0.6666889778,0.6628931034,0.6527265665,0.6667955857,0.6427283842,0.6685348358,0.6370087012,0.6717443703,0.6357603368,0.6742362043,0.6337105347,0.6931305163,0.6280553871,0.6955043998,0.6284009876,0.7095891923,0.6308070339,0.710318948,0.6348233977,0.7186864158,0.6264867745,0.7246448841,0.6359902531,0.7201212569,0.633000104,0.7124788653,0.6278057516,0.7186876627,0.6397454103,0.7197371008,0.6494078325,0.7251673109,0.6624364867,0.7228157681,0.6669988892,0.7210083295,0.6650228397,0.721222759,0.6722311077,0.7153972206,0.6693916736,0.7180256858,0.6808285411,0.7158038599,0.6874571765,0.7142530827,0.6875476035,0.7130785931,0.690808167,0.707996871,0.6921623462,0.7120209274,0.6979434608,0.7132294548,0.6939936957,0.7251254159,0.7029320714,0.7322481523,0.7090037636,0.7468520219,0.7276848551,0.7694167561,0.7392698363,0.802873685,0.7717003124,0.8390704268,0.8094644351,0.8467887663,0.8222957353,0.4953080431,0.3906945135
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,0.4095775319,0.6463599363,0.5730971637,0.7383823202,0.6401791746,0.7881343999,0.6640010969,0.7988438163,0.6710827624,0.7871791441,0.6603825152,0.7625858143,0.6606576587,0.7348459904,0.6472654287,0.7030264803,0.6356351117,0.6683145625,0.637073468,0.6581060436,0.6337725915,0.6661265234,0.6328471596,0.6594037162,0.6288015763,0.6729687785,0.6253182811,0.6587105732,0.6205021405,0.6573310348,0.6159241193,0.643945814,0.6068161561,0.6376458024,0.6083611018,0.6247810534,0.6192243011,0.630298923,0.6346938334,0.646795393,0.6417132474,0.6586965212,0.6426734434,0.6637715399,0.642624018,0.666470264,0.6532542599,0.6906205389,0.6380691214,0.6785724536,0.6335600146,0.6699346172,0.6430172655,0.6720690028,0.6520659028,0.680737162,0.6559450764,0.6860541079,0.6561659839,0.6919612139,0.6546921324,0.6945092567,0.6450429686,0.6875469994,0.6347013447,0.6918601083,0.6383597425,0.6921446532,0.6364943674,0.6908688958,0.639131732,0.6924075359,0.6332286127,0.6870457686,0.6354402448,0.6848082946,0.6420021954,0.6896654126,0.64054798,0.6846545955,0.6500080045,0.6986852306,0.6574041777,0.7079602393,0.6732574843,0.7209734389,0.6907365278,0.7433904597,0.7272534713,0.7767786345,0.7602137655,0.8109947466,0.766964653,0.8181745389,0.2542157849,0.3677175164
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,0.3840219518,0.3842004864,0.5469574414,0.5774036658,0.6051756125,0.6362854366,0.632494353,0.6582683329,0.646681454,0.6418446705,0.6398239615,0.6307982499,0.6440625482,0.6233661696,0.6315888595,0.6043379761,0.6243998219,0.6115107432,0.6307558003,0.6020023562,0.6305737497,0.6145271114,0.6283067969,0.6251464327,0.6246225236,0.6406803446,0.6208105366,0.6477517611,0.6137778132,0.6527763084,0.6131624663,0.6568289447,0.6046387263,0.6555880474,0.5972686954,0.6680693906,0.599284732,0.6795715703,0.6081516851,0.6801092767,0.6103555775,0.6875336131,0.6143006113,0.6834969907,0.6192599575,0.6838789484,0.630565884,0.6973277351,0.6216059842,0.6881915274,0.6112444081,0.6769753526,0.6238012458,0.6801178808,0.6378125699,0.6866682739,0.6497635182,0.6939411307,0.6549998781,0.7007206235,0.6579241453,0.703219479,0.6617260899,0.7053787445,0.6623359051,0.7053168361,0.6710870593,0.7088032993,0.6725589607,0.7099393312,0.6762550798,0.7065989459,0.6758836383,0.7080130532,0.6804287149,0.7019180434,0.689140437,0.7119855946,0.6938834636,0.7084440785,0.703005264,0.7148372475,0.7176955957,0.7204810686,0.7349334849,0.7276516069,0.7587021019,0.7338925205,0.7919725884,0.760553094,0.8214945506,0.77975982,0.8197525517,0.7781393776,0.3882831885,0.2702452837
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,0.4086354788,0.6249128529,0.5642938259,0.7236149137,0.6379917577,0.7834427806,0.6635087788,0.7969765764,0.6690969737,0.7838952153,0.6579793132,0.7604734927,0.6572148794,0.7338203351,0.6435529991,0.7021525467,0.6287192173,0.6634520889,0.6303934099,0.6528572597,0.6315877332,0.6674473587,0.6308733203,0.6662534764,0.6274216336,0.6802168737,0.6224961438,0.6758446241,0.6149702503,0.6762720877,0.6190382842,0.6838834926,0.6187730812,0.6817265254,0.6117824249,0.6712017147,0.6127087619,0.6782686708,0.6195629465,0.6876094817,0.6188166163,0.6941760522,0.6196016555,0.6987412971,0.6209237099,0.7031071971,0.6285266513,0.720256716,0.6187684903,0.7073030527,0.6128502651,0.6956091807,0.6254488671,0.695872617,0.6358194372,0.7041348417,0.6398165752,0.7027752821,0.6416283237,0.7081621818,0.64014331,0.7079297749,0.6319499622,0.6994965142,0.6223719341,0.7028418329,0.6247719379,0.7017947464,0.6209309746,0.7007889484,0.6213393912,0.6991412927,0.6170639219,0.6936329575,0.6192674558,0.6913251001,0.6263080836,0.6960547358,0.6240279002,0.6889962629,0.63410224,0.7046498982,0.6418012873,0.7124079465,0.6584520123,0.7257714124,0.6768093406,0.7475487005,0.7149036993,0.7787904332,0.752723451,0.8134073834,0.7632830056,0.8222771921,0.2383046381,0.380909318
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,0.3884794907,0.3723069894,0.5420814329,0.5666582966,0.6045060648,0.6272440662,0.632543959,0.6524857245,0.6458061695,0.6369120881,0.6380391845,0.6257290616,0.6419724168,0.6165048676,0.6321609708,0.5979639003,0.6214465331,0.6040869556,0.6283107959,0.5912865393,0.6312915816,0.6050366522,0.6318709145,0.6169287622,0.62954069,0.6335460914,0.6293692647,0.6349501587,0.6286609967,0.6271403697,0.6362634649,0.6247569475,0.6381452075,0.6355784492,0.6399870147,0.6401837675,0.6453497088,0.654140308,0.6560631655,0.6436905096,0.6590669521,0.6475696247,0.6619311851,0.6441674237,0.6696333562,0.647943216,0.6787644844,0.6669163748,0.6742630361,0.6640916432,0.6655128799,0.6513237346,0.6759001968,0.6572391495,0.6841526848,0.6659481457,0.692030755,0.6724527582,0.6980115022,0.6840681217,0.700025974,0.6887694258,0.7032021604,0.6915142089,0.703999131,0.6919668713,0.7121811752,0.6976998103,0.7117842728,0.6993893988,0.7129572205,0.6946700286,0.7139090925,0.6974182951,0.7167694895,0.6921157673,0.7231447396,0.7034282716,0.7267172778,0.6998166666,0.7354172457,0.7101710649,0.7491129942,0.7174479481,0.7654217463,0.7268312482,0.785711847,0.7333351955,0.8157823985,0.7613771759,0.8425236728,0.7829211555,0.8417859255,0.7840147627,0.4468983055,0.2668971554
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,0.4005009716,0.6380555041,0.5702505805,0.7290779966,0.6361128626,0.789494507,0.6619301124,0.7980852642,0.6707322974,0.7878572735,0.6660789307,0.766019751,0.6697449999,0.7402712962,0.6607055367,0.7093304169,0.6489293394,0.6742652203,0.6527419365,0.6662588195,0.6512301598,0.6717712339,0.6468058513,0.6646434222,0.6392789073,0.6730846898,0.6329923449,0.6597963569,0.6310018939,0.6497727148,0.6273035003,0.6377218965,0.6248487041,0.6321582912,0.6279181696,0.6205092466,0.6374253525,0.6244746258,0.6458385629,0.6353717301,0.6490377477,0.6394292512,0.6568199078,0.6482061981,0.6610007707,0.6458962144,0.6695112246,0.6634348285,0.6626703369,0.6553786102,0.6602597379,0.6454541193,0.6640709648,0.6496063163,0.6677394513,0.6514721384,0.6763539596,0.6618456667,0.6740006853,0.6645452515,0.6736886505,0.6681066297,0.6740835836,0.6680634011,0.6664557925,0.6733371213,0.6727726731,0.6770570828,0.6783566749,0.6807275852,0.6798168139,0.6816717535,0.6774009258,0.6802098006,0.6756547043,0.6791067325,0.6773151354,0.683325523,0.6784024214,0.681686827,0.6851109105,0.690127755,0.6901513875,0.6986946437,0.7057280473,0.7148435833,0.7199105195,0.7288800893,0.7551800617,0.7640944541,0.7959562236,0.801587965,0.8071216636,0.8083401884,0.3853935717,0.3440715463
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,0.3785936983,0.3815174665,0.5465334705,0.5675862946,0.6062601081,0.6335410569,0.6363250333,0.6563130135,0.6498644822,0.6382510513,0.6463401729,0.6301148982,0.6514763168,0.6243476921,0.6427946491,0.6081149915,0.6354084927,0.6156848596,0.6442441456,0.60971992,0.6458613742,0.6232110247,0.6384434754,0.6349165924,0.6350464567,0.6492508368,0.6295839178,0.6551040578,0.6187729979,0.6562307185,0.6163032771,0.6573087238,0.6070746974,0.6551826025,0.6002102276,0.6716776167,0.5989728489,0.6868571979,0.6059586707,0.6852346232,0.6054400835,0.6876526353,0.6162668625,0.6867117302,0.6167423936,0.6869715726,0.6256468039,0.6969952871,0.6227850862,0.6895026235,0.6175230625,0.6798086871,0.6233056314,0.6807657277,0.6333704547,0.6848511122,0.6539920245,0.6944022564,0.657789802,0.7013389507,0.6618105151,0.7069952251,0.6661991275,0.7113856907,0.6638939598,0.7113054109,0.6735595863,0.7172576547,0.6825327506,0.7214997208,0.6859433529,0.7173406753,0.6852443919,0.7187705931,0.6877212486,0.7112697453,0.6939121275,0.7159802749,0.6995429485,0.7095947295,0.7111199077,0.7133332592,0.7233335578,0.715634665,0.7430616545,0.7212176828,0.7589732873,0.7206791106,0.7946293152,0.7439679349,0.8330275583,0.7696661674,0.8367131193,0.7727894925,0.416468856,0.2700448328
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,0.3980372781,0.6186673354,0.5603225067,0.7146619916,0.6339080891,0.7849302977,0.6615085265,0.7955620795,0.669539608,0.7847460997,0.6650638621,0.7642673578,0.6681624975,0.7398447004,0.657296905,0.7086328885,0.6423905908,0.6704440757,0.6462391528,0.6617405764,0.648146975,0.6736900888,0.6438953249,0.6717475269,0.6372760139,0.6803744102,0.6295141952,0.6759422702,0.6212824218,0.6713375419,0.6196078829,0.6754780311,0.6194078826,0.6732431039,0.6139426184,0.6635727215,0.6126458014,0.6756507403,0.6147379331,0.6846192877,0.613078403,0.6921093961,0.6245321265,0.6984904152,0.6292071758,0.706172454,0.6371623708,0.7151640994,0.6323989493,0.704217442,0.6303278475,0.6943314778,0.6382857568,0.6948417738,0.6446351821,0.6959684179,0.6532476871,0.6971286328,0.654082503,0.7020540206,0.650744837,0.7043744145,0.6506547624,0.7030098409,0.6427571233,0.7055443931,0.6464202242,0.7063518386,0.6483521623,0.7098425363,0.6457794689,0.707183521,0.6473580999,0.7047331385,0.646812255,0.7026123379,0.6485071272,0.7087440491,0.6503475598,0.7061893172,0.6598316692,0.7173905093,0.6687080228,0.7247480663,0.6859571286,0.738579469,0.6990119972,0.7496712308,0.7362620052,0.7790790878,0.7814787578,0.8138925202,0.7943989451,0.8203846365,0.3283399343,0.3729262765
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,0.3825672467,0.3685773427,0.5413253195,0.5587002124,0.6056032333,0.6252138583,0.636352746,0.6501148174,0.6497934445,0.6334024684,0.6459702272,0.6250176163,0.650991675,0.6177934322,0.6436294217,0.6020210407,0.6335829677,0.609367839,0.641674942,0.6010707317,0.6458264615,0.6157876804,0.6409399475,0.628609852,0.6396435681,0.6427029093,0.6343547746,0.6422051159,0.6297934673,0.6284151252,0.6362609946,0.6223858506,0.639321872,0.629588106,0.6433299831,0.6386816813,0.648977372,0.6550344952,0.6550527027,0.6440060873,0.6600469171,0.6459084205,0.6701403272,0.6471147129,0.6748578915,0.6433608966,0.6810300151,0.6590693419,0.679078553,0.6563928158,0.6745838118,0.6462945906,0.6789718729,0.6509873698,0.6839174375,0.6578497609,0.6987240949,0.6668661698,0.703304751,0.6778599178,0.7024276078,0.6849606959,0.7047846658,0.6900500498,0.7005651059,0.6921347284,0.7071524276,0.6992328349,0.7125093949,0.7031303453,0.7149164538,0.6990747542,0.7150171074,0.7024877719,0.7165936773,0.6958159866,0.7205373511,0.7032433958,0.7250291268,0.6995085219,0.7367960484,0.7066641602,0.7493157454,0.7097665289,0.7665989214,0.7175140363,0.7803640731,0.7190763775,0.8128864886,0.7447407752,0.8473966918,0.7719682499,0.8493356414,0.7769708273,0.4488774358,0.2665913401
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,0.3127572816,0.3980831631,0.527524121,0.5265861623,0.6054455714,0.6019423319,0.6316054962,0.6486659035,0.6347313307,0.6541968163,0.6398165813,0.6585263903,0.6408792251,0.6349177971,0.6343699618,0.6284400121,0.6296919672,0.6257503785,0.6237387032,0.6370010237,0.6102056921,0.6412041132,0.6067888986,0.6490177167,0.6074763728,0.6501346102,0.6045939321,0.6446553727,0.5978793161,0.6406426599,0.5681215306,0.6208033628,0.5636654519,0.6207913302,0.55625108,0.6068153244,0.577897042,0.6014966651,0.5881876854,0.5998413162,0.5975780355,0.6000356069,0.6115584334,0.615020848,0.6143486526,0.6097970074,0.6285195435,0.6288654051,0.6290742302,0.6191994617,0.6381728389,0.6213370014,0.6472162141,0.6274660923,0.6614004402,0.6413635076,0.6632679507,0.6541948116,0.6684069373,0.6586373055,0.6619605022,0.6586084415,0.6602988036,0.6583837201,0.6499669248,0.6579693997,0.6494176665,0.6660491126,0.653531636,0.6764673045,0.6486850604,0.6825391454,0.6424305319,0.6865482676,0.6436913236,0.6906064137,0.6463746471,0.6906629608,0.649519192,0.6956722146,0.654877216,0.706106068,0.6640507149,0.7112034336,0.6695321013,0.7266452757,0.7013048782,0.7458398006,0.7547365442,0.7780189474,0.7997085877,0.8015999047,0.8075183354,0.7971173978,0.3867660549,0.3811549021
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,0.4224959669,0.4140964145,0.6000858944,0.5250772181,0.6600965628,0.6129070049,0.6621940564,0.6526354789,0.6675416086,0.6629318436,0.6471940682,0.6688859629,0.6152522399,0.6601922617,0.5716136891,0.6541129226,0.5421009584,0.6615810006,0.5040059827,0.6709631827,0.4717456948,0.6696208297,0.4635758698,0.676953445,0.4749322492,0.6805442485,0.4667763405,0.681421025,0.4964082149,0.6840396372,0.5001257091,0.6796703309,0.5190847834,0.6825965646,0.5373189646,0.6861832254,0.5483277641,0.6949284035,0.5582923468,0.7002377429,0.5592224622,0.7092822419,0.5738793879,0.7078657121,0.5726577803,0.6978447608,0.5861185496,0.7107444821,0.5834424475,0.6997984341,0.5836168316,0.694356973,0.599779159,0.6972829893,0.6072440932,0.7011170844,0.6157102393,0.7054057877,0.6233242877,0.7066460933,0.6135050047,0.7043233261,0.6081451676,0.7059813832,0.5983495502,0.6976862901,0.5972943615,0.6942837365,0.5965099412,0.7019713596,0.6008184958,0.6983450673,0.591521011,0.6962343081,0.5980292503,0.6980719347,0.6007835434,0.6971975128,0.5997382166,0.6872457024,0.6173405151,0.6919601143,0.6293451123,0.6989325962,0.6437560317,0.7057031723,0.6858846769,0.7313580539,0.7422711035,0.7784696496,0.7920937634,0.8112865471,0.8041294683,0.8165072853,0.3767514326,0.3960606629
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,0.3026464032,0.3936545524,0.5185714067,0.5209389575,0.5962002682,0.6004357825,0.6208548136,0.6474458587,0.625843568,0.6541869733,0.631089755,0.6556730167,0.6309444698,0.6341637298,0.6239195881,0.6274358146,0.6171305412,0.622760949,0.6120002221,0.631954643,0.6009459942,0.6397470711,0.6007765674,0.6512899356,0.5982550324,0.6545126361,0.5982354113,0.6549099964,0.587118027,0.6611056333,0.577896101,0.6699025948,0.5816996991,0.6783204207,0.5752315158,0.6800003493,0.5882123438,0.6793475345,0.586801024,0.6843465592,0.584883537,0.6958024439,0.586336575,0.6991968544,0.5792823932,0.6948604224,0.5915082132,0.7082562741,0.5869372298,0.7028564034,0.5855949162,0.6971044098,0.6005455797,0.6985342288,0.6139251072,0.7101737489,0.6149752011,0.7131908773,0.6202996062,0.7156990436,0.6131359787,0.7206667163,0.6092535078,0.7182296893,0.5959069788,0.7130021257,0.5957653538,0.7132884637,0.6022082418,0.7205209479,0.5972562394,0.7230206864,0.5940270216,0.7259365653,0.600001767,0.7300757872,0.6060435441,0.7321019621,0.6110530878,0.7324961495,0.6210403875,0.7416575001,0.6336600958,0.7455674235,0.6398910646,0.7602746855,0.6740314438,0.775948571,0.7280685297,0.8009219426,0.7777193169,0.821260447,0.7875340318,0.8166787038,0.3317851627,0.4288476518
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,0.4152050997,0.4036645421,0.5877715052,0.5151619559,0.6482656728,0.6058877829,0.6538822328,0.6473368075,0.6602916048,0.65749063,0.6399757235,0.6607807617,0.6083742463,0.6530957763,0.562550483,0.6459206263,0.5317054539,0.6489871705,0.488935979,0.6556697708,0.457568947,0.6506518745,0.4512744665,0.6586745823,0.4604593488,0.662681298,0.4654276003,0.6523138881,0.5006271371,0.6445976314,0.5108898571,0.635734538,0.5431902657,0.6449485683,0.5724576271,0.6330171599,0.6003375264,0.6357353867,0.6151391246,0.6244496482,0.6233321112,0.6235827959,0.6445125968,0.6300442982,0.642671451,0.6167519126,0.6563382926,0.6328855601,0.6571912009,0.6216232958,0.6624273495,0.6214542078,0.6754322657,0.6278076393,0.6843523904,0.6324003131,0.6901618436,0.6445113077,0.6961750827,0.6491052755,0.6923880394,0.6466542145,0.6865008198,0.6493495896,0.6778293609,0.6476467948,0.6754147376,0.6491445295,0.6709443349,0.6613474108,0.6666782773,0.6555657487,0.6556230185,0.6568103161,0.658484664,0.6593197939,0.6584130551,0.6605883115,0.6564254454,0.6566167253,0.6676782163,0.66436211,0.6726701896,0.6696481678,0.6838463055,0.6827193054,0.7159023215,0.7078722505,0.7674870536,0.7598347497,0.8108972753,0.797685201,0.8144872245,0.7982039261,0.4096075344,0.3362425114
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,0.4170054141,0.3918866769,0.5972840672,0.531285935,0.6609968277,0.5961002272,0.6610361416,0.6424560111,0.6661861479,0.6525216291,0.6430735592,0.6570617212,0.6117618382,0.6468438015,0.5671091192,0.6389663694,0.5361865964,0.6305864333,0.4999426552,0.6462595709,0.4660420787,0.6432775265,0.4606976544,0.6473806649,0.4668354944,0.6530059931,0.4526393239,0.6515875729,0.4790261855,0.648724536,0.4706213843,0.6336174425,0.4890952649,0.6342822609,0.5014312413,0.622257196,0.5167649122,0.6241885633,0.5331205878,0.6296153419,0.5386472364,0.6345000201,0.5554052544,0.6418124729,0.5611015944,0.6362615699,0.5740481842,0.6505409768,0.5691394723,0.6451168973,0.5618241751,0.6393720337,0.5698921445,0.6456028069,0.5742802969,0.6558911233,0.5830536967,0.6618338596,0.5888370258,0.6646920156,0.5831658966,0.6705523211,0.5730240784,0.6703365067,0.56681494,0.6759205541,0.5650644256,0.6855192916,0.5705014681,0.6961237585,0.5780298972,0.69895778,0.5671631652,0.7018377464,0.5776749117,0.7048235288,0.579744515,0.7067705713,0.5833211531,0.7137402989,0.6022849859,0.7280449492,0.6132011688,0.738709744,0.6325133751,0.759382987,0.6733822904,0.7787123734,0.7363140962,0.8101200652,0.7927436457,0.8357391468,0.8034386882,0.8330276518,0.3510685808,0.436979824
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,0.413059055,0.4080034376,0.5959234634,0.5330310126,0.6582728362,0.6205949887,0.6589592695,0.6595813561,0.665601475,0.6742470965,0.6441874429,0.6799631026,0.6128300821,0.6769302192,0.5672980655,0.6659365882,0.5362342479,0.6614452522,0.4972152897,0.6698647393,0.4647554959,0.6646574554,0.458693384,0.6682934711,0.4659919688,0.6737207181,0.450948914,0.6771011596,0.4771952366,0.6822645477,0.4805758559,0.6729638581,0.4968641816,0.6767576455,0.5137572776,0.6815597746,0.5240464504,0.6929947751,0.5364028017,0.7005063373,0.5353257676,0.7075412942,0.5486756581,0.7048151634,0.5484457116,0.7035600797,0.5627243001,0.7158811835,0.5567496472,0.7076245861,0.54976138,0.7029776858,0.5604553031,0.7058337181,0.5675869792,0.7103107658,0.5792096024,0.7167838159,0.5886544484,0.7182630868,0.5807870047,0.7208309887,0.5714876146,0.7214251635,0.5617510878,0.7156303517,0.561958855,0.7160982294,0.5638709455,0.728358703,0.569269213,0.7254027464,0.5598963606,0.7236983316,0.5694660448,0.7180245586,0.5719218204,0.7189926303,0.5765396138,0.7146657185,0.5976762219,0.7241947747,0.610226062,0.7318185584,0.6290064064,0.7450851774,0.671788318,0.7666564569,0.7345685119,0.8085230731,0.7875951587,0.8361758212,0.7972819261,0.8395917378,0.3409861238,0.4382074046
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,0.4125908119,0.3885404345,0.5882853741,0.5245264535,0.6530246047,0.5971160188,0.6552089513,0.6448788211,0.6623229467,0.6546759887,0.640265897,0.6557248407,0.6090515136,0.645504055,0.5628563659,0.6371600604,0.5302168665,0.6261349549,0.4906832278,0.6391087447,0.4608297517,0.6398609074,0.4541990793,0.6479222305,0.4602741123,0.6528635243,0.4533034426,0.6555909412,0.4850298624,0.6630266331,0.4981219529,0.6682971832,0.525893681,0.6791458276,0.5458857928,0.6817485672,0.5592777653,0.68741687,0.5655524482,0.6938456714,0.5652145152,0.7032993956,0.5748997907,0.7046476053,0.5744013602,0.7013265017,0.5886332777,0.7160861895,0.5833178282,0.7123481666,0.5739815018,0.7063564408,0.5826867281,0.7112036114,0.5827499694,0.7182253519,0.5903834819,0.7211922886,0.5976598286,0.7222541353,0.5896944671,0.7299035422,0.5773975674,0.7270010656,0.56560867,0.724852694,0.5665049411,0.7313125184,0.5684986295,0.738685856,0.574123306,0.7386153321,0.5640869844,0.7383668103,0.5717921631,0.7388193476,0.5726751456,0.7413608979,0.5761733931,0.7439942231,0.595069402,0.7559442145,0.6074882375,0.763878387,0.6266656546,0.7826996338,0.6677367636,0.799760164,0.7265731763,0.8255316803,0.7810590909,0.8466025134,0.7912060278,0.8444194065,0.3185917386,0.4698443997
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,0.4042859907,0.3987012377,0.5816198976,0.5211797328,0.6468359744,0.615074534,0.6514488803,0.6562183822,0.6595035902,0.6705595527,0.6387406151,0.6725608761,0.6069243224,0.6690842493,0.5604157639,0.6570250758,0.5267020514,0.6483938595,0.4851351432,0.6539787951,0.4543927634,0.6475958236,0.446304592,0.6506602067,0.4512969138,0.6544472329,0.4494082426,0.6441670271,0.4861632372,0.6411643595,0.4959396273,0.6295071023,0.5201610843,0.637236548,0.5394439145,0.6302499362,0.5630812341,0.6426613471,0.5736361718,0.6355757384,0.5758150971,0.6409432756,0.5892184713,0.6423509539,0.5893808661,0.6425898716,0.6059420188,0.6550325423,0.6026792824,0.6470944935,0.5974763173,0.6401189251,0.6056651088,0.6454206945,0.6093577273,0.6531190761,0.6169639571,0.6656588869,0.6274783536,0.6718755149,0.6215752879,0.6777853006,0.6115736637,0.6817187205,0.6057215362,0.6844149585,0.6054054677,0.6921437995,0.6079198799,0.7105458557,0.6120443382,0.7085935541,0.6022317929,0.711814314,0.6109587558,0.7099193833,0.6127936184,0.714999369,0.616680095,0.7143538678,0.6334654466,0.7280901103,0.6426435041,0.7372544702,0.6583945084,0.7530390749,0.6959691419,0.7748854152,0.7546915136,0.8169742913,0.8052099566,0.8450150217,0.8113134599,0.8466715631,0.3617506632,0.4343390305
