exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_mbert,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,启发,2,父亲启发母亲因为他在那里。,83,1,m,0.13226324319839478,0.1120571717619896,0.0265800841152668,0.03241480886936188,0.13592073321342468,0.1404271125793457,0.0780046135187149
ic_mismatch,启发,2,父亲启发母亲因为她在那里。,83,0,f,0.17565667629241943,0.3365514874458313,0.06719814985990524,0.031027328222990036,0.13133859634399414,0.23065729439258575,0.12336444854736328
ic_mismatch,启发,2,母亲启发父亲因为他在那里。,83,0,m,0.4275546073913574,0.5543920993804932,0.1531897634267807,0.0,0.36941441893577576,0.5410799384117126,0.30574852228164673
ic_mismatch,启发,2,母亲启发父亲因为她在那里。,83,1,f,0.0430932380259037,0.05126547813415527,0.014143766835331917,0.0,0.034049566835165024,0.02869788184762001,0.020031599327921867
ic_mismatch,羡慕,3,叔叔羡慕姨因为他在那里。,2,1,m,0.25735417008399963,0.30716079473495483,0.11618133634328842,0.06709031760692596,0.19706329703330994,0.25902628898620605,0.15443888306617737
ic_mismatch,羡慕,3,叔叔羡慕姨因为她在那里。,2,0,f,0.23000605404376984,0.3034149706363678,0.12893787026405334,0.0603645034134388,0.23163485527038574,0.30463525652885437,0.2334454208612442
ic_mismatch,羡慕,3,姨羡慕叔叔因为他在那里。,2,0,m,0.5777410864830017,0.7583396434783936,0.3911256790161133,0.15727302432060242,0.5424628853797913,0.6897318363189697,0.44572913646698
ic_mismatch,羡慕,3,姨羡慕叔叔因为她在那里。,2,1,f,0.040395937860012054,0.02882223390042782,0.01633176952600479,0.03959992155432701,0.0,0.0,0.0
ic_mismatch,嫉妒,3,叔叔嫉妒姨因为他在那里。,5,1,m,0.3726358711719513,0.4479580819606781,0.11392828822135925,0.17967258393764496,0.16229070723056793,0.21679091453552246,0.11793170869350433
ic_mismatch,嫉妒,3,叔叔嫉妒姨因为她在那里。,5,0,f,0.12179223448038101,0.12931174039840698,0.03890298306941986,0.04455503448843956,0.2242918312549591,0.3020995855331421,0.20849929749965668
ic_mismatch,嫉妒,3,姨嫉妒叔叔因为他在那里。,5,0,m,0.3530638515949249,0.5312058925628662,0.18286721408367157,0.19301830232143402,0.35087960958480835,0.4917092025279999,0.25475430488586426
ic_mismatch,嫉妒,3,姨嫉妒叔叔因为她在那里。,5,1,f,0.07195879518985748,0.10767029225826263,0.032179564237594604,0.058138664811849594,0.03935926780104637,0.022997697815299034,0.017016425728797913
ic_mismatch,可怜,3,叔叔可怜姨因为他在那里。,5,1,m,0.10798373818397522,0.20566707849502563,0.044469840824604034,0.04868149012327194,0.18779639899730682,0.27994394302368164,0.13430961966514587
ic_mismatch,可怜,3,叔叔可怜姨因为她在那里。,5,0,f,0.022416086867451668,0.039301540702581406,0.009082602337002754,0.024824313819408417,0.06239713355898857,0.07388173043727875,0.04806293174624443
ic_mismatch,可怜,3,姨可怜叔叔因为他在那里。,5,0,m,0.14087145030498505,0.265942245721817,0.07746183127164841,0.046522483229637146,0.11536942422389984,0.1481773555278778,0.05246769264340401
ic_mismatch,可怜,3,姨可怜叔叔因为她在那里。,5,1,f,0.03243103623390198,0.04193544015288353,0.01158005278557539,0.0,0.0,0.0,0.0
ic_mismatch,害怕,3,叔叔害怕姨因为他在那里。,8,1,m,0.33522629737854004,0.4527018070220947,0.1204250305891037,0.14949458837509155,0.2587701976299286,0.36580923199653625,0.19231730699539185
ic_mismatch,害怕,3,叔叔害怕姨因为她在那里。,8,0,f,0.09626998752355576,0.1071966141462326,0.03400231525301933,0.03574642166495323,0.10149642080068588,0.11249469220638275,0.08007709681987762
ic_mismatch,害怕,3,姨害怕叔叔因为他在那里。,8,0,m,0.23155157268047333,0.302282452583313,0.08153201639652252,0.18510548770427704,0.14366337656974792,0.1859976202249527,0.07697844505310059
ic_mismatch,害怕,3,姨害怕叔叔因为她在那里。,8,1,f,0.110942542552948,0.13655169308185577,0.0353228822350502,0.03216436505317688,0.039004500955343246,0.03181343153119087,0.0
ic_mismatch,同情,3,叔叔同情姨因为他在那里。,12,1,m,0.321323037147522,0.3554386794567108,0.18169453740119934,0.027802063152194023,0.17066273093223572,0.24232392013072968,0.1367521584033966
ic_mismatch,同情,3,叔叔同情姨因为她在那里。,12,0,f,0.2977161705493927,0.3969787061214447,0.19782471656799316,0.021833788603544235,0.24699491262435913,0.3239048421382904,0.2374659776687622
ic_mismatch,同情,3,姨同情叔叔因为他在那里。,12,0,m,0.4317077398300171,0.5803943872451782,0.18892957270145416,0.0323619470000267,0.4468679130077362,0.5805773138999939,0.32455483078956604
ic_mismatch,同情,3,姨同情叔叔因为她在那里。,12,1,f,0.03417935222387314,0.04160618782043457,0.011905455961823463,0.0,0.0,0.0,0.0
ic_mismatch,讨厌,3,叔叔讨厌姨因为他在那里。,12,1,m,0.20816442370414734,0.29729127883911133,0.07165148109197617,0.22572824358940125,0.09892789274454117,0.12357641756534576,0.06219801679253578
ic_mismatch,讨厌,3,叔叔讨厌姨因为她在那里。,12,0,f,0.1817495971918106,0.21267472207546234,0.05884341895580292,0.11049778014421463,0.23420441150665283,0.329250305891037,0.21659299731254578
ic_mismatch,讨厌,3,姨讨厌叔叔因为他在那里。,12,0,m,0.31590479612350464,0.47754809260368347,0.11558084189891815,0.32392948865890503,0.39770716428756714,0.530974805355072,0.30139753222465515
ic_mismatch,讨厌,3,姨讨厌叔叔因为她在那里。,12,1,f,0.07819631695747375,0.08928918838500977,0.021018143743276596,0.0847494974732399,0.022484784945845604,0.0,0.0
ic_mismatch,担心,3,叔叔担心姨因为他在那里。,15,1,m,0.14597895741462708,0.2329113781452179,0.055926159024238586,0.12325556576251984,0.08530554920434952,0.11399883031845093,0.044349417090415955
ic_mismatch,担心,3,叔叔担心姨因为她在那里。,15,0,f,0.17269690334796906,0.2527773380279541,0.06624089181423187,0.08683715015649796,0.08167151361703873,0.1039946898818016,0.04654809832572937
ic_mismatch,担心,3,姨担心叔叔因为他在那里。,15,0,m,0.08585187792778015,0.09973333030939102,0.017169130966067314,0.1659519523382187,0.0460798442363739,0.0443778932094574,0.0
ic_mismatch,担心,3,姨担心叔叔因为她在那里。,15,1,f,0.031066695228219032,0.03046168014407158,0.0,0.05637148767709732,0.0,0.0,0.0
ic_mismatch,关心,3,叔叔关心姨因为他在那里。,22,1,m,0.17122681438922882,0.21544384956359863,0.12258822470903397,0.12830521166324615,0.1258314549922943,0.16190457344055176,0.09639041125774384
ic_mismatch,关心,3,叔叔关心姨因为她在那里。,22,0,f,0.36774492263793945,0.5100501775741577,0.26471835374832153,0.0418006107211113,0.3247451186180115,0.46645575761795044,0.33194223046302795
ic_mismatch,关心,3,姨关心叔叔因为他在那里。,22,0,m,0.4034326672554016,0.6104870438575745,0.2940971851348877,0.1295798271894455,0.6836917400360107,0.837261974811554,0.6683051586151123
ic_mismatch,关心,3,姨关心叔叔因为她在那里。,22,1,f,0.08835455030202866,0.10684305429458618,0.0484648235142231,0.029529577121138573,0.015327402390539646,0.005123710259795189,0.0
ic_mismatch,刺激,3,叔叔刺激姨因为他在那里。,32,1,m,0.4264441132545471,0.5302810072898865,0.26759210228919983,0.15602809190750122,0.24167609214782715,0.35477563738822937,0.22691047191619873
ic_mismatch,刺激,3,叔叔刺激姨因为她在那里。,32,0,f,0.226333349943161,0.23770588636398315,0.13473764061927795,0.033345166593790054,0.18883350491523743,0.2148970365524292,0.17910201847553253
ic_mismatch,刺激,3,姨刺激叔叔因为他在那里。,32,0,m,0.4633086919784546,0.634665846824646,0.40724605321884155,0.1686752438545227,0.4466835558414459,0.6560019850730896,0.4591917097568512
ic_mismatch,刺激,3,姨刺激叔叔因为她在那里。,32,1,f,0.2104560136795044,0.17471396923065186,0.11987373977899551,0.02732882834970951,0.05488632246851921,0.032778553664684296,0.03263401612639427
ic_mismatch,安慰,3,叔叔安慰姨因为他在那里。,39,1,m,0.27244600653648376,0.3215806186199188,0.1961594521999359,0.050329193472862244,0.14477619528770447,0.18506813049316406,0.11692134290933609
ic_mismatch,安慰,3,叔叔安慰姨因为她在那里。,39,0,f,0.3154897093772888,0.381618469953537,0.22543711960315704,0.031094571575522423,0.31177857518196106,0.42906653881073,0.33832666277885437
ic_mismatch,安慰,3,姨安慰叔叔因为他在那里。,39,0,m,0.44808584451675415,0.5350179076194763,0.31266480684280396,0.048159416764974594,0.40770089626312256,0.6090988516807556,0.41461628675460815
ic_mismatch,安慰,3,姨安慰叔叔因为她在那里。,39,1,f,0.1564415544271469,0.19308719038963318,0.10863766074180603,0.0,0.08614584803581238,0.06269799172878265,0.05954601243138313
ic_mismatch,安抚,3,叔叔安抚姨因为他在那里。,41,1,m,0.2993844151496887,0.36211442947387695,0.1539609283208847,0.03773067146539688,0.23791095614433289,0.342733770608902,0.2141493558883667
ic_mismatch,安抚,3,叔叔安抚姨因为她在那里。,41,0,f,0.2052568644285202,0.23817968368530273,0.11207178980112076,0.024346888065338135,0.21723854541778564,0.26753678917884827,0.21619191765785217
ic_mismatch,安抚,3,姨安抚叔叔因为他在那里。,41,0,m,0.4623548686504364,0.5648784041404724,0.2724924087524414,0.05869295820593834,0.42296361923217773,0.6380748152732849,0.4234926998615265
ic_mismatch,安抚,3,姨安抚叔叔因为她在那里。,41,1,f,0.09608722478151321,0.10936004668474197,0.050118379294872284,0.0,0.06384535133838654,0.04108563810586929,0.037446003407239914
ic_mismatch,激怒,3,叔叔激怒姨因为他在那里。,46,1,m,0.5325462222099304,0.6266885995864868,0.37410035729408264,0.21350586414337158,0.2564750015735626,0.3340415358543396,0.22491639852523804
ic_mismatch,激怒,3,叔叔激怒姨因为她在那里。,46,0,f,0.19899514317512512,0.20393991470336914,0.13697019219398499,0.02512267418205738,0.20160271227359772,0.25975191593170166,0.21383650600910187
ic_mismatch,激怒,3,姨激怒叔叔因为他在那里。,46,0,m,0.36706653237342834,0.4724995195865631,0.2827247083187103,0.17960616946220398,0.46468305587768555,0.6548656821250916,0.46983689069747925
ic_mismatch,激怒,3,姨激怒叔叔因为她在那里。,46,1,f,0.22360485792160034,0.31581422686576843,0.17349810898303986,0.037282418459653854,0.0616917684674263,0.036113057285547256,0.03472670912742615
ic_mismatch,鼓励,3,叔叔鼓励姨因为他在那里。,49,1,m,0.31145229935646057,0.36687928438186646,0.24511583149433136,0.06506785750389099,0.11898428201675415,0.14176002144813538,0.08614616841077805
ic_mismatch,鼓励,3,叔叔鼓励姨因为她在那里。,49,0,f,0.32051801681518555,0.35366013646125793,0.24035973846912384,0.017736099660396576,0.32901209592819214,0.4531996250152588,0.3457110524177551
ic_mismatch,鼓励,3,姨鼓励叔叔因为他在那里。,49,0,m,0.47432389855384827,0.552087128162384,0.3105117678642273,0.13843870162963867,0.4446898102760315,0.6385287046432495,0.4191049337387085
ic_mismatch,鼓励,3,姨鼓励叔叔因为她在那里。,49,1,f,0.1542433649301529,0.15937484800815582,0.0976736918091774,0.018529323861002922,0.04719919711351395,0.026198754087090492,0.0255191121250391
ic_mismatch,诱惑,3,叔叔诱惑姨因为他在那里。,51,1,m,0.35294875502586365,0.4353598654270172,0.23523183166980743,0.08225748687982559,0.2424025535583496,0.368482768535614,0.22135025262832642
ic_mismatch,诱惑,3,叔叔诱惑姨因为她在那里。,51,0,f,0.2189018875360489,0.23786555230617523,0.14691485464572906,0.0,0.14782555401325226,0.15899838507175446,0.1373187005519867
ic_mismatch,诱惑,3,姨诱惑叔叔因为他在那里。,51,0,m,0.37020501494407654,0.44339075684547424,0.27790042757987976,0.10512422025203705,0.39207923412323,0.5967089533805847,0.39191725850105286
ic_mismatch,诱惑,3,姨诱惑叔叔因为她在那里。,51,1,f,0.2230905443429947,0.2933354675769806,0.1729646772146225,0.01786337047815323,0.0843372642993927,0.061419468373060226,0.053880222141742706
ic_mismatch,触怒,3,叔叔触怒姨因为他在那里。,59,1,m,0.4229143261909485,0.5630071759223938,0.24347834289073944,0.15986000001430511,0.2566114068031311,0.3436383605003357,0.21869687736034393
ic_mismatch,触怒,3,叔叔触怒姨因为她在那里。,59,0,f,0.18769751489162445,0.18431910872459412,0.08422278612852097,0.02781502529978752,0.18161556124687195,0.2223152369260788,0.17386884987354279
ic_mismatch,触怒,3,姨触怒叔叔因为他在那里。,59,0,m,0.33468160033226013,0.45868703722953796,0.23182626068592072,0.15820851922035217,0.39768853783607483,0.5847645998001099,0.3846614956855774
ic_mismatch,触怒,3,姨触怒叔叔因为她在那里。,59,1,f,0.19877509772777557,0.273848295211792,0.12885120511054993,0.0247757937759161,0.06373656541109085,0.036543428897857666,0.030640216544270515
ic_mismatch,激励,3,叔叔激励姨因为他在那里。,61,1,m,0.45056217908859253,0.5178239345550537,0.3624681532382965,0.09239542484283447,0.22345389425754547,0.3152880370616913,0.20068392157554626
ic_mismatch,激励,3,叔叔激励姨因为她在那里。,61,0,f,0.21400649845600128,0.22594648599624634,0.17533749341964722,0.02230478823184967,0.1774177998304367,0.2026737928390503,0.1777232140302658
ic_mismatch,激励,3,姨激励叔叔因为他在那里。,61,0,m,0.5463106632232666,0.6217661499977112,0.4429996609687805,0.13879552483558655,0.3570549488067627,0.5511913299560547,0.3611699342727661
ic_mismatch,激励,3,姨激励叔叔因为她在那里。,61,1,f,0.14512726664543152,0.1532546579837799,0.11667129397392273,0.023633917793631554,0.0455264151096344,0.031226012855768204,0.029550885781645775
ic_mismatch,困扰,3,叔叔困扰姨因为他在那里。,63,1,m,0.35367512702941895,0.41350626945495605,0.14528320729732513,0.12466283142566681,0.22528299689292908,0.31876930594444275,0.1840517222881317
ic_mismatch,困扰,3,叔叔困扰姨因为她在那里。,63,0,f,0.1726878434419632,0.21383261680603027,0.0821189135313034,0.022206762805581093,0.08897161483764648,0.10368652641773224,0.07978484779596329
ic_mismatch,困扰,3,姨困扰叔叔因为他在那里。,63,0,m,0.39583534002304077,0.5406708717346191,0.21846403181552887,0.0954783707857132,0.38368332386016846,0.5691868662834167,0.34460869431495667
ic_mismatch,困扰,3,姨困扰叔叔因为她在那里。,63,1,f,0.15877075493335724,0.15085534751415253,0.06816930323839188,0.019860941916704178,0.036846261471509933,0.02351951226592064,0.020775586366653442
ic_mismatch,鼓舞,3,叔叔鼓舞姨因为他在那里。,66,1,m,0.4278514087200165,0.5157051682472229,0.23563651740550995,0.07600414007902145,0.3090805113315582,0.4302332103252411,0.2948954403400421
ic_mismatch,鼓舞,3,叔叔鼓舞姨因为她在那里。,66,0,f,0.12327632308006287,0.1657642275094986,0.08075979351997375,0.04273386299610138,0.1780528575181961,0.19254490733146667,0.17640593647956848
ic_mismatch,鼓舞,3,姨鼓舞叔叔因为他在那里。,66,0,m,0.5292266011238098,0.6201274394989014,0.4023461639881134,0.06061062589287758,0.5080714821815491,0.7207567691802979,0.5336089730262756
ic_mismatch,鼓舞,3,姨鼓舞叔叔因为她在那里。,66,1,f,0.13200731575489044,0.14143919944763184,0.09493662416934967,0.0,0.0512961782515049,0.028990069404244423,0.030009910464286804
ic_mismatch,吸引,3,叔叔吸引姨因为他在那里。,79,1,m,0.5968871712684631,0.7025668621063232,0.2869129478931427,0.08528739213943481,0.31474971771240234,0.4759036898612976,0.3052872121334076
ic_mismatch,吸引,3,叔叔吸引姨因为她在那里。,79,0,f,0.12315618991851807,0.09453822672367096,0.045006703585386276,0.02958523854613304,0.20484180748462677,0.1893302947282791,0.16763652861118317
ic_mismatch,吸引,3,姨吸引叔叔因为他在那里。,79,0,m,0.3062216639518738,0.37113112211227417,0.23500417172908783,0.13785171508789062,0.4344766438007355,0.6227066516876221,0.4068893790245056
ic_mismatch,吸引,3,姨吸引叔叔因为她在那里。,79,1,f,0.32804355025291443,0.4266050457954407,0.2506631016731262,0.043556708842515945,0.08982929587364197,0.060556329786777496,0.05310986936092377
ic_mismatch,信任,3,叔叔信任姨因为他在那里。,2,1,m,0.39489006996154785,0.4684726595878601,0.1889956295490265,0.036383334547281265,0.13928422331809998,0.1806294322013855,0.10320748388767242
ic_mismatch,信任,3,叔叔信任姨因为她在那里。,2,0,f,0.2418915182352066,0.2800687849521637,0.11260524392127991,0.01920795626938343,0.2581830322742462,0.3397056460380554,0.2612879276275635
ic_mismatch,信任,3,姨信任叔叔因为他在那里。,2,0,m,0.5759362578392029,0.7074079513549805,0.31189095973968506,0.04736052826046944,0.6280539035797119,0.781723141670227,0.590525209903717
ic_mismatch,信任,3,姨信任叔叔因为她在那里。,2,1,f,0.10078315436840057,0.08878491073846817,0.03542462736368179,0.0,0.02023903653025627,0.006675110198557377,0.0
ic_mismatch,尊敬,3,叔叔尊敬姨因为他在那里。,2,1,m,0.33198341727256775,0.4161442816257477,0.1428389996290207,0.10471169650554657,0.15991564095020294,0.22648103535175323,0.11830775439739227
ic_mismatch,尊敬,3,叔叔尊敬姨因为她在那里。,2,0,f,0.06772735714912415,0.07448344677686691,0.031974438577890396,0.06984821707010269,0.19606171548366547,0.2516128420829773,0.1771254986524582
ic_mismatch,尊敬,3,姨尊敬叔叔因为他在那里。,2,0,m,0.4759830832481384,0.636446475982666,0.3640422224998474,0.13654188811779022,0.5316330194473267,0.694320559501648,0.4660598635673523
ic_mismatch,尊敬,3,姨尊敬叔叔因为她在那里。,2,1,f,0.06060507893562317,0.04351770132780075,0.02440468594431877,0.03917209431529045,0.015237722545862198,0.0,0.0
ic_mismatch,佩服,3,叔叔佩服姨因为他在那里。,5,1,m,0.39303290843963623,0.4894612431526184,0.22848032414913177,0.03859826922416687,0.1480565220117569,0.1890464425086975,0.11705800145864487
ic_mismatch,佩服,3,叔叔佩服姨因为她在那里。,5,0,f,0.1293468475341797,0.1788829267024994,0.08995090425014496,0.01765521802008152,0.23495784401893616,0.331399142742157,0.25017401576042175
ic_mismatch,佩服,3,姨佩服叔叔因为他在那里。,5,0,m,0.6511970162391663,0.7824640274047852,0.4786970019340515,0.08528722822666168,0.5361511707305908,0.6876718997955322,0.4820505380630493
ic_mismatch,佩服,3,姨佩服叔叔因为她在那里。,5,1,f,0.027692411094903946,0.0204114131629467,0.012848891317844391,0.022973710671067238,0.0,0.0,0.0
ic_mismatch,憎恨,3,叔叔憎恨姨因为他在那里。,5,1,m,0.2908281981945038,0.3679840564727783,0.10606542229652405,0.12951742112636566,0.09050869941711426,0.09254592657089233,0.045012217015028
ic_mismatch,憎恨,3,叔叔憎恨姨因为她在那里。,5,0,f,0.20379802584648132,0.25747260451316833,0.08388856798410416,0.0418773889541626,0.3099256455898285,0.424934059381485,0.2666500210762024
ic_mismatch,憎恨,3,姨憎恨叔叔因为他在那里。,5,0,m,0.3959167003631592,0.5339590907096863,0.16175438463687897,0.1686377376317978,0.43441614508628845,0.5653204321861267,0.30256152153015137
ic_mismatch,憎恨,3,姨憎恨叔叔因为她在那里。,5,1,f,0.09723104536533356,0.11864947527647018,0.0331084243953228,0.03796348720788956,0.03559846431016922,0.01507745310664177,0.011529980227351189
ic_mismatch,崇拜,3,叔叔崇拜姨因为他在那里。,7,1,m,0.4026200771331787,0.4636629521846771,0.11581920087337494,0.09081698209047318,0.1665261834859848,0.21103213727474213,0.10312747955322266
ic_mismatch,崇拜,3,叔叔崇拜姨因为她在那里。,7,0,f,0.05013534426689148,0.05498002842068672,0.01809203065931797,0.10698365420103073,0.2179328352212906,0.26915720105171204,0.1831180900335312
ic_mismatch,崇拜,3,姨崇拜叔叔因为他在那里。,7,0,m,0.5390765070915222,0.7280290126800537,0.3628334403038025,0.13084816932678223,0.46676909923553467,0.5649403929710388,0.30615532398223877
ic_mismatch,崇拜,3,姨崇拜叔叔因为她在那里。,7,1,f,0.06206919252872467,0.049042537808418274,0.021403059363365173,0.04047762230038643,0.01743953302502632,0.005352202337235212,0.0
ic_mismatch,心疼,3,叔叔心疼姨因为他在那里。,7,1,m,0.13851670920848846,0.17969809472560883,0.08570874482393265,0.11099043488502502,0.15992826223373413,0.217682883143425,0.12989646196365356
ic_mismatch,心疼,3,叔叔心疼姨因为她在那里。,7,0,f,0.29888835549354553,0.4255378842353821,0.2297450453042984,0.07968993484973907,0.2723575830459595,0.3742941617965698,0.276517391204834
ic_mismatch,心疼,3,姨心疼叔叔因为他在那里。,7,0,m,0.394944429397583,0.5735374689102173,0.2333456575870514,0.1716165542602539,0.4762727916240692,0.6392886638641357,0.41154390573501587
ic_mismatch,心疼,3,姨心疼叔叔因为她在那里。,7,1,f,0.06131097301840782,0.057626865804195404,0.022927455604076385,0.056680094450712204,0.014882013201713562,0.0,0.0
ic_mismatch,仇视,3,叔叔仇视姨因为他在那里。,12,1,m,0.311616986989975,0.39738401770591736,0.08691827952861786,0.0781756192445755,0.1335803121328354,0.1943906992673874,0.09590811282396317
ic_mismatch,仇视,3,叔叔仇视姨因为她在那里。,12,0,f,0.08219372481107712,0.08296728134155273,0.02226356975734234,0.030947718769311905,0.14589348435401917,0.17268605530261993,0.11410200595855713
ic_mismatch,仇视,3,姨仇视叔叔因为他在那里。,12,0,m,0.26951172947883606,0.4305282533168793,0.10319533199071884,0.1187821701169014,0.3160693645477295,0.46620967984199524,0.2509312927722931
ic_mismatch,仇视,3,姨仇视叔叔因为她在那里。,12,1,f,0.06726660579442978,0.10355930030345917,0.023787088692188263,0.01702285185456276,0.030988523736596107,0.01538862381130457,0.0
ic_mismatch,敬畏,3,叔叔敬畏姨因为他在那里。,12,1,m,0.27460598945617676,0.39510563015937805,0.11159834265708923,0.08791784942150116,0.29758980870246887,0.39002126455307007,0.23214633762836456
ic_mismatch,敬畏,3,叔叔敬畏姨因为她在那里。,12,0,f,0.11024996638298035,0.10134386271238327,0.03542773053050041,0.022319287061691284,0.0711759477853775,0.0597209557890892,0.052451688796281815
ic_mismatch,敬畏,3,姨敬畏叔叔因为他在那里。,12,0,m,0.4704461991786957,0.632981538772583,0.2837725281715393,0.0594557449221611,0.5079607367515564,0.6608118414878845,0.412676602602005
ic_mismatch,敬畏,3,姨敬畏叔叔因为她在那里。,12,1,f,0.06897818297147751,0.05929291620850563,0.02423303946852684,0.0,0.015171010047197342,0.0,0.0
ic_mismatch,怀疑,3,叔叔怀疑姨因为他在那里。,14,1,m,0.08668968826532364,0.16562458872795105,0.026495186612010002,0.09237858653068542,0.05157030373811722,0.058123957365751266,0.021317923441529274
ic_mismatch,怀疑,3,叔叔怀疑姨因为她在那里。,14,0,f,0.060270797461271286,0.09622325003147125,0.016531413421034813,0.04319131374359131,0.030198829248547554,0.028984077274799347,0.0
ic_mismatch,怀疑,3,姨怀疑叔叔因为他在那里。,14,0,m,0.06301151216030121,0.07396234571933746,0.011428539641201496,0.13334400951862335,0.024866513907909393,0.022007295861840248,0.0
ic_mismatch,怀疑,3,姨怀疑叔叔因为她在那里。,14,1,f,0.019642744213342667,0.02126896381378174,0.0,0.0,0.0,0.0,0.0
ic_mismatch,尊重,3,叔叔尊重姨因为他在那里。,14,1,m,0.367767333984375,0.46353402733802795,0.16565567255020142,0.12490890175104141,0.14897596836090088,0.22920191287994385,0.13642659783363342
ic_mismatch,尊重,3,叔叔尊重姨因为她在那里。,14,0,f,0.12560667097568512,0.11628980189561844,0.055687133222818375,0.05285889655351639,0.18804974853992462,0.2395927459001541,0.1906360536813736
ic_mismatch,尊重,3,姨尊重叔叔因为他在那里。,14,0,m,0.3679019808769226,0.5306381583213806,0.28115877509117126,0.18776758015155792,0.5205824971199036,0.704667329788208,0.508521556854248
ic_mismatch,尊重,3,姨尊重叔叔因为她在那里。,14,1,f,0.12463238835334778,0.10438327491283417,0.05502115562558174,0.04758404940366745,0.01188599318265915,0.0,0.0
ic_mismatch,暗恋,3,叔叔暗恋姨因为他在那里。,16,1,m,0.20310980081558228,0.27289652824401855,0.10553255677223206,0.11402537673711777,0.12018729746341705,0.14014260470867157,0.07107975333929062
ic_mismatch,暗恋,3,叔叔暗恋姨因为她在那里。,16,0,f,0.3014048635959625,0.4260183572769165,0.16978208720684052,0.0837240219116211,0.27186378836631775,0.36094358563423157,0.22390109300613403
ic_mismatch,暗恋,3,姨暗恋叔叔因为他在那里。,16,0,m,0.23648856580257416,0.45296719670295715,0.13292601704597473,0.08814676105976105,0.3364943563938141,0.4643947184085846,0.2347727119922638
ic_mismatch,暗恋,3,姨暗恋叔叔因为她在那里。,16,1,f,0.046533264219760895,0.07558905333280563,0.01963632181286812,0.030843697488307953,0.056459974497556686,0.03422673046588898,0.0231129452586174
ic_mismatch,想念,3,叔叔想念姨因为他在那里。,24,1,m,0.21303820610046387,0.32648688554763794,0.09727587550878525,0.09426818042993546,0.15150074660778046,0.18349795043468475,0.10822273790836334
ic_mismatch,想念,3,叔叔想念姨因为她在那里。,24,0,f,0.22657564282417297,0.2514183521270752,0.09035765379667282,0.06640341132879257,0.32523113489151,0.4308496415615082,0.3389873504638672
ic_mismatch,想念,3,姨想念叔叔因为他在那里。,24,0,m,0.5242969393730164,0.7108874320983887,0.2883046865463257,0.11524687707424164,0.6067172884941101,0.7465599775314331,0.5191343426704407
ic_mismatch,想念,3,姨想念叔叔因为她在那里。,24,1,f,0.04032377898693085,0.026846986263990402,0.011542210355401039,0.02554393745958805,0.0,0.0,0.0
ic_mismatch,悼念,3,叔叔悼念姨因为他在那里。,29,1,m,0.3418847918510437,0.4279155433177948,0.1434621810913086,0.09156492352485657,0.3037145137786865,0.43443116545677185,0.2591816484928131
ic_mismatch,悼念,3,叔叔悼念姨因为她在那里。,29,0,f,0.18839284777641296,0.2100624144077301,0.08315196633338928,0.03692401945590973,0.18027004599571228,0.19425073266029358,0.15807203948497772
ic_mismatch,悼念,3,姨悼念叔叔因为他在那里。,29,0,m,0.6467927694320679,0.7757085561752319,0.37685444951057434,0.10353758931159973,0.6195710301399231,0.7743602395057678,0.535702645778656
ic_mismatch,悼念,3,姨悼念叔叔因为她在那里。,29,1,f,0.048995405435562134,0.03458118811249733,0.016587700694799423,0.0,0.0,0.0,0.0
ic_mismatch,感激,3,叔叔感激姨因为他在那里。,29,1,m,0.5242414474487305,0.6216479539871216,0.35064905881881714,0.23277531564235687,0.2263214886188507,0.33042603731155396,0.20442050695419312
ic_mismatch,感激,3,叔叔感激姨因为她在那里。,29,0,f,0.12219838798046112,0.1356751024723053,0.08704114705324173,0.06603771448135376,0.16461077332496643,0.21369889378547668,0.18376776576042175
ic_mismatch,感激,3,姨感激叔叔因为他在那里。,29,0,m,0.6189131140708923,0.7603474855422974,0.5050496459007263,0.2431071549654007,0.6049318909645081,0.7735260725021362,0.5871776342391968
ic_mismatch,感激,3,姨感激叔叔因为她在那里。,29,1,f,0.0839492678642273,0.07079749554395676,0.04395618289709091,0.059259045869112015,0.010528327897191048,0.0,0.0
ic_mismatch,怀念,3,叔叔怀念姨因为他在那里。,29,1,m,0.2865220308303833,0.4045131206512451,0.12146283686161041,0.10333597660064697,0.14374640583992004,0.1597435027360916,0.09355724602937698
ic_mismatch,怀念,3,叔叔怀念姨因为她在那里。,29,0,f,0.1979500651359558,0.21179987490177155,0.07770144939422607,0.04838426411151886,0.37160736322402954,0.49695244431495667,0.3931007981300354
ic_mismatch,怀念,3,姨怀念叔叔因为他在那里。,29,0,m,0.5631974935531616,0.7288630604743958,0.29059556126594543,0.1341811567544937,0.6926753520965576,0.8206149339675903,0.6284402012825012
ic_mismatch,怀念,3,姨怀念叔叔因为她在那里。,29,1,f,0.03908202424645424,0.026034090667963028,0.010933688841760159,0.024769209325313568,0.0,0.0,0.0
ic_mismatch,包容,3,叔叔包容姨因为他在那里。,37,1,m,0.07576368749141693,0.13137196004390717,0.024636054411530495,0.10132236033678055,0.22847622632980347,0.3446611762046814,0.1920117884874344
ic_mismatch,包容,3,叔叔包容姨因为她在那里。,37,0,f,0.028392989188432693,0.0687527284026146,0.012992395088076591,0.034348491579294205,0.10724285989999771,0.10681087523698807,0.08494508266448975
