exp,item,sent,hasIC,num,isHIGH,tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
reading,4,The man stood near the sailors of the captain who was,0,sg,0,0.06922561801,0.03964732404,0.1047168505,0.1067286944,0.08394735198,0.09682354952,0.1097684997,0.1142722249,0.07812395869,0.08651049913,0.05514625679,0.07115472128,0.03487565639,0.05712693081,0.06361299908,0.07684631244,0.1044615281,0.1329270335,0.1857992876,0.2109790646,0.2314601902,0.2805805118,0.4027120966,0.4811272439,0.5380982533,0.6032606805,0.5701123642,0.6809548303,0.516617104,0.6116209442,0.4342169747,0.5037377212,0.5359180962,0.5666054449,0.4709834909,0.5583230272
reading,4,The man stood near the sailor of the captains who were,0,pl,0,0.08498984066,0.1386603084,0.1165348794,0.1596913705,0.09651447489,0.1417993091,0.1180288616,0.1773289904,0.09734512539,0.1702225643,0.08258943827,0.1572497662,0.07312796007,0.1841263736,0.1027859547,0.1966648988,0.1509062213,0.2548032798,0.2348938598,0.328252714,0.2686737181,0.4131190007,0.4720534042,0.5492126959,0.5882008327,0.6523917615,0.6059818505,0.683155363,0.5355621997,0.5960714506,0.4300880759,0.4806583754,0.5398605672,0.5813556875,0.4908935159,0.56974983
reading,4,The man stood near the sailors of the captain who were,0,pl,1,0.08494412347,0.07088296236,0.117037715,0.1127515428,0.09602155995,0.08409418204,0.1159765083,0.1062105979,0.09150101774,0.06073324459,0.07763209587,0.04135852469,0.06879649446,0.0235290559,0.09278108791,0.03808549791,0.149535793,0.0451759424,0.2795980536,0.1779190464,0.3223938234,0.2520601364,0.5105535871,0.4543568616,0.6192265236,0.5959109551,0.619433171,0.6591382334,0.5503918709,0.5703521077,0.4482077432,0.4620499099,0.5675633126,0.5755185965,0.5118328045,0.5740735148
reading,6,The man comforted the leader of the activists who was,1,sg,1,0.08358747222,0.05975834496,0.1228562147,0.1148025357,0.1423647804,0.09621410802,0.149770084,0.1118540459,0.1217459748,0.07815124909,0.1056212218,0.06171389817,0.09113681511,0.04497005554,0.1049660113,0.06976293563,0.1377073129,0.1075424848,0.194577812,0.229432674,0.2745730754,0.3682606942,0.5391907391,0.5497080903,0.6264225769,0.6862468926,0.6224119696,0.6994308718,0.5731390894,0.6597694734,0.515835075,0.6074437174,0.5824491186,0.6619217438,0.5110538213,0.5888300057
reading,6,The man comforted the leaders of the activist who was,1,sg,0,0.06570973227,0.07675291172,0.1253662071,0.1246526541,0.120028839,0.1111621014,0.1290080643,0.126002478,0.08944168032,0.09862629301,0.06584683147,0.08838000028,0.04619795877,0.07554918794,0.06378614861,0.08977954766,0.06980725728,0.1332104552,0.1236981062,0.1895308402,0.2003340182,0.2503019106,0.4078425571,0.4091894773,0.5480586821,0.5706456659,0.570605679,0.5775222966,0.4870236995,0.5124922634,0.4508356182,0.4798686545,0.5552917747,0.540809145,0.5021232303,0.5002301055
reading,6,The man comforted the leader of the activists who were,1,pl,0,0.07424241447,0.0988731857,0.08872727945,0.1422459996,0.09437232673,0.1244451018,0.1096195907,0.1461807454,0.07467192526,0.1165643022,0.05986207283,0.1157044172,0.03830492977,0.09467179435,0.05286144368,0.1079042539,0.06240529468,0.1596387846,0.1145820613,0.2623074673,0.2170564348,0.4104599143,0.4933519591,0.609456373,0.5724180488,0.7186589906,0.5718021491,0.7118775547,0.5219314609,0.6668335699,0.4626103683,0.61083427,0.5480309301,0.6673980446,0.4847251906,0.6038668192
reading,6,The man comforted the leaders of the activist who were,1,pl,1,0.1352591426,0.04968134269,0.1653825861,0.09121651363,0.1630412248,0.06843144135,0.1789318333,0.08410016645,0.1723624212,0.05279672505,0.171555515,0.0425233248,0.1857567719,0.02204004064,0.1861081008,0.02907346346,0.2215294609,0.03285982912,0.2452368979,0.09722904117,0.3296896357,0.1873648654,0.5313252984,0.431258648,0.6397398701,0.5807119148,0.640966867,0.5855460699,0.5755315683,0.5278357151,0.5279978906,0.4851019781,0.6003330662,0.5550813415,0.5609480118,0.5291042781
reading,6,The man greeted the leader of the activists who was,0,sg,1,0.08343168498,0.05974862026,0.1255099803,0.1139458923,0.1453625033,0.09605252045,0.1520598266,0.1114204904,0.1239320845,0.07772120089,0.1076498372,0.061968534,0.09468328595,0.04533726626,0.1107153713,0.07091769193,0.1464128311,0.1125984367,0.20415054,0.2455416484,0.3000212911,0.3894816589,0.5634697875,0.6057482502,0.6345606893,0.7126795452,0.6518131397,0.7341033881,0.5977040548,0.6858793698,0.5537129046,0.6514726922,0.6395831672,0.7183247807,0.599447241,0.6884876657
reading,6,The man greeted the leaders of the activist who was,0,sg,0,0.06574035632,0.07656275753,0.1288168714,0.1227711036,0.1236345819,0.1099665016,0.1319568789,0.1249779582,0.09194813385,0.0974878009,0.06844383546,0.08785796837,0.04971304876,0.07517854213,0.06794113079,0.09195680313,0.0724678837,0.1379582482,0.1280903992,0.1982346939,0.2032593248,0.2536195439,0.4574560448,0.469802309,0.560924144,0.6227870695,0.5755104093,0.6264991197,0.4954681481,0.5686168763,0.4463136185,0.5364693479,0.5711178744,0.5973822248,0.5417086168,0.5530014813
reading,6,The man greeted the leader of the activists who were,0,pl,0,0.07425575219,0.09892516144,0.09279128446,0.1399981681,0.09688472893,0.1225043624,0.1117970973,0.1447972825,0.07682866515,0.1156709113,0.06160201907,0.1151864688,0.04019977604,0.09450043427,0.05779490531,0.1078183628,0.06936635338,0.1623397377,0.1188303072,0.2671242212,0.2312347512,0.4122174375,0.5114789986,0.6307520328,0.5961542349,0.7367721341,0.6056164163,0.7326519955,0.5431602451,0.6709348286,0.4944342868,0.6304500613,0.5939033427,0.6994757598,0.5530426356,0.6663976017
reading,6,The man greeted the leaders of the activist who were,0,pl,1,0.13532311,0.04977917899,0.166144028,0.08733694593,0.1612904334,0.06505725274,0.1789841165,0.08150257059,0.1718097876,0.05020739185,0.1712583153,0.04060605675,0.1859808613,0.02070679085,0.1892163603,0.02902484167,0.2302594627,0.0346124019,0.2487495834,0.09684437632,0.3044952706,0.1789268486,0.570862581,0.4724844661,0.6550502584,0.6262130783,0.6339414899,0.6344817421,0.5700074562,0.5788477292,0.5069147316,0.5384289156,0.6002248539,0.6092280087,0.5722517133,0.5803853807
reading,6,The man comforted the activist of the leaders who was,1,sg,1,0.07672701995,0.06595142971,0.1218880323,0.1297673045,0.1095146921,0.1205854825,0.122270008,0.1249667809,0.09463750924,0.08781879901,0.08432982352,0.06729397107,0.07193073922,0.04954869427,0.08102536142,0.07298432933,0.1211277151,0.0887040764,0.1871880322,0.1764586407,0.2514600003,0.2760750776,0.4785729715,0.5043725905,0.6196061109,0.624404223,0.6299942665,0.6819397108,0.5974354384,0.6279886147,0.5548179204,0.5639184674,0.5952854024,0.6285518333,0.5445306547,0.5650821066
reading,6,The man comforted the activists of the leader who was,1,sg,0,0.05943567328,0.08324555174,0.1116261744,0.1296999327,0.09297438032,0.1469578906,0.1083192552,0.1532581036,0.07575804376,0.1256394967,0.05836081124,0.1141488226,0.04103419103,0.09672370154,0.06045784483,0.1174109511,0.09609376055,0.1598244763,0.182639442,0.2322622115,0.2574424242,0.3238350638,0.4780808621,0.5410438515,0.6355857491,0.6493181509,0.6669546407,0.6790294955,0.6262259424,0.6357023885,0.578938602,0.5842805,0.6414836451,0.6367684997,0.5868559742,0.6090419683
reading,6,The man comforted the activist of the leaders who were,1,pl,0,0.04961423963,0.1355814484,0.09462541988,0.1804257126,0.07318971262,0.1754114287,0.08837408629,0.1852025481,0.0576920596,0.174843344,0.0478728849,0.1775371013,0.02592958941,0.1812045774,0.03152159602,0.1825131133,0.04758182764,0.2205663386,0.112805228,0.2707453959,0.205666686,0.3575887968,0.4607800892,0.5723517758,0.5968007791,0.6663439754,0.6060203416,0.7029666359,0.5679776418,0.6510209107,0.514699506,0.5727535683,0.567437696,0.6221504883,0.5331110625,0.5778233752
reading,6,The man comforted the activists of the leader who were,1,pl,1,0.09850161316,0.07448353234,0.1295363523,0.0914982844,0.1126760555,0.09477533543,0.1358860524,0.1096335538,0.1072480828,0.07470454096,0.1065598672,0.06602426903,0.08761777904,0.04462953302,0.09330566033,0.05973909909,0.14663573,0.07128142486,0.2484524397,0.1654201219,0.3701872398,0.2780109654,0.6097591598,0.578365829,0.7324067683,0.6898063986,0.7341838538,0.7174879998,0.6975632063,0.6736948219,0.6560021732,0.6318171352,0.6955522289,0.6825158781,0.6509987989,0.6693174479
reading,6,The man greeted the activist of the leaders who was,0,sg,1,0.07667110142,0.06593425626,0.119619918,0.1303870579,0.1087478903,0.1223282524,0.121340185,0.1263602416,0.0935051745,0.0893686816,0.08429137067,0.06924339117,0.07172455347,0.05127362017,0.08276997604,0.07586852466,0.1255679866,0.09245646564,0.1881632225,0.1824066399,0.2463169306,0.2835468903,0.5364429982,0.5464781826,0.651449356,0.630646248,0.6528006406,0.6791848233,0.6331656589,0.6279613283,0.5986902718,0.583242782,0.6515542644,0.67440778,0.6040743634,0.6375237473
reading,6,The man greeted the activists of the leader who was,0,sg,0,0.05949310983,0.08300373552,0.1091923725,0.1304244084,0.09315961403,0.1475502528,0.1078585618,0.1537332946,0.0754950178,0.1262509066,0.0590494678,0.114484191,0.04179453623,0.09818027765,0.06108424554,0.121422196,0.09915850655,0.1666672796,0.1877805842,0.2400479619,0.2510211329,0.331901162,0.5412158466,0.5934688301,0.6644532788,0.6814479495,0.6811243575,0.7246440674,0.6446733717,0.6842089465,0.5990427304,0.6430474545,0.682914895,0.712127524,0.6516088483,0.6952059862
reading,6,The man greeted the activist of the leaders who were,0,pl,0,0.04975821631,0.1356017251,0.09027868349,0.1796148234,0.06913273125,0.1736345694,0.08536968371,0.1851345269,0.05459074797,0.1750501521,0.04574314553,0.1786096285,0.02419242484,0.1836911282,0.03158391583,0.1851723918,0.04963579864,0.2236303045,0.103488866,0.2722118397,0.1848425199,0.3531266143,0.5058689629,0.6058615339,0.6379274231,0.6818680387,0.6298295739,0.6933979356,0.615493304,0.6441139152,0.5656885056,0.5828525968,0.6297817981,0.6539476655,0.6037016253,0.6338169988
reading,6,The man greeted the activists of the leader who were,0,pl,1,0.09862834691,0.07444112058,0.1267193661,0.09293616088,0.1112475572,0.09516249526,0.1340241432,0.11035378,0.1060530976,0.07531492748,0.1053993099,0.06629767879,0.08691465315,0.04555550236,0.09190372109,0.06229678302,0.1512281966,0.07574696627,0.2524151169,0.1687518924,0.3457868805,0.2883442456,0.6038536787,0.5822985474,0.7167620869,0.6881441474,0.7219060627,0.7149549167,0.6680651802,0.6630024058,0.622185633,0.6188685761,0.6825578236,0.6856407682,0.6499209264,0.6671819458
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,0.1050997905,0.02890204625,0.1524461859,0.1015070922,0.1486640882,0.07884438024,0.1575701228,0.09916516131,0.1260997416,0.06569908434,0.1211413272,0.04692881054,0.1011272715,0.03016609597,0.1022200903,0.05395745675,0.1618856867,0.09549424699,0.1523235369,0.1612151587,0.2045687869,0.3129557369,0.4664493817,0.6097320947,0.5691997742,0.6758950601,0.5648840397,0.6927758141,0.4840125807,0.6335968833,0.3944400781,0.5587928937,0.5075571256,0.6447748952,0.4875209025,0.6389878295
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,0.08782669942,0.06568546377,0.1357086436,0.1217987297,0.1270655493,0.1079485499,0.1433919666,0.1243544487,0.09858383294,0.08899929609,0.08773274069,0.07046209192,0.0591479374,0.05528570235,0.06975236967,0.08310979517,0.06043121791,0.1570192562,0.08372905191,0.2018952374,0.130898317,0.3472023139,0.3921573007,0.6174560391,0.5271479759,0.6949847137,0.5278108449,0.6985302779,0.4449968853,0.6193267665,0.3678132652,0.5404002618,0.4851147206,0.6183793749,0.4561888292,0.6047705181
reading,8,The man valued the daughter of the shopkeepers who were,1,pl,0,0.05319978573,0.06931033979,0.07574492966,0.1397899937,0.07254673459,0.1248008754,0.08458482338,0.1429976304,0.04730169955,0.1194255993,0.02870099716,0.1093405948,0.007255327302,0.1022259642,0.02428549656,0.1198243343,0.02296043213,0.2056996192,0.04336193276,0.2949468278,0.1331655239,0.3894522166,0.3968403623,0.6173447287,0.5155944525,0.695703555,0.5417710396,0.7093973847,0.4484809584,0.6348820936,0.357702923,0.5467878309,0.4703642767,0.6262832204,0.4464092404,0.6157113032
reading,8,The man valued the daughters of the shopkeeper who were,1,pl,1,0.1319248031,0.05384608809,0.1612367851,0.1138503521,0.1625997868,0.09337523005,0.1881152935,0.1058909458,0.1630883305,0.06678238895,0.1468499476,0.04594348852,0.1360258077,0.02745884438,0.1488781637,0.0451396335,0.2288707803,0.0572509827,0.2375647439,0.1457778383,0.3067701678,0.2814410849,0.538213519,0.5693629185,0.6410781877,0.6842979114,0.6269723014,0.7097631283,0.5413220236,0.6268923687,0.4705781732,0.5399712829,0.5572023192,0.6158279848,0.5494261396,0.6153448158
reading,8,The man recognized the daughter of the shopkeepers who was,0,sg,1,0.1053002201,0.02898183424,0.1504039375,0.1018150409,0.1477277648,0.07896536976,0.1568877068,0.09926800282,0.1251623273,0.06603241211,0.1199127264,0.04697820362,0.09988898659,0.02969067141,0.1013741765,0.049974777,0.163924788,0.09272138847,0.1539048299,0.1614362435,0.2250777599,0.3096397676,0.5021376737,0.6137065917,0.5780765366,0.6786541059,0.5402653358,0.7021795069,0.4858967278,0.6484027116,0.4057729793,0.5761920089,0.4872123844,0.6581400203,0.4309630036,0.6344094551
reading,8,The man recognized the daughters of the shopkeeper who was,0,sg,0,0.08771544963,0.06601403114,0.1346102984,0.1219420266,0.1267115607,0.1078885271,0.1431838934,0.124425062,0.09864591252,0.08905424021,0.08722868233,0.07042437208,0.0580311859,0.05493801011,0.06922840006,0.08007432745,0.06290530032,0.1559528367,0.08874110147,0.2020483679,0.1410972961,0.3528981871,0.4136192249,0.612156207,0.5212185897,0.6885827497,0.4839167811,0.6856614149,0.4365837314,0.6202248171,0.3609405734,0.5538379441,0.4728075947,0.6304469989,0.4174591537,0.6091420166
reading,8,The man recognized the daughter of the shopkeepers who were,0,pl,0,0.05328256814,0.06983564797,0.0751503548,0.1407536555,0.07272849501,0.1253755431,0.08482345954,0.143687549,0.04737101385,0.1197687674,0.02860973958,0.1094392273,0.008113366496,0.1019864371,0.02414832585,0.1183203007,0.02584736471,0.2060488584,0.04405795303,0.2960779654,0.1250215741,0.3815536679,0.3946899782,0.616245536,0.4868151233,0.6865045374,0.4878825826,0.7093590154,0.4217698385,0.6431902309,0.3437289904,0.5540959379,0.4405434941,0.6305168478,0.3844672561,0.5990884689
reading,8,The man recognized the daughters of the shopkeeper who were,0,pl,1,0.1316334207,0.05402925818,0.158826054,0.1148858638,0.1614711547,0.09417032536,0.1873386474,0.106970826,0.1615453148,0.06754129001,0.1455795233,0.04666338654,0.1344337901,0.02781921827,0.1460736459,0.04398672346,0.2303278038,0.05884065379,0.2347074614,0.1413935623,0.3055480513,0.2754729216,0.5557962966,0.5558138884,0.6433460498,0.6680751979,0.5996314153,0.6862302552,0.5352786942,0.6190343648,0.4721833896,0.5449019073,0.5461402792,0.6189415871,0.5175945385,0.6085345313
reading,8,The man valued the shopkeeper of the daughters who was,1,sg,1,0.06656481253,0.08814637273,0.1184337509,0.136387463,0.1054099247,0.1275386917,0.12036829,0.1473646879,0.08418572131,0.1031060492,0.06538036674,0.09471588698,0.0506629167,0.06628132237,0.06949619487,0.08613927047,0.1185424123,0.09364255942,0.1595903809,0.1398515283,0.2649468172,0.2575024344,0.516839497,0.5546312235,0.6221295772,0.6658964923,0.639954756,0.7217830177,0.5592448785,0.6633207746,0.5001931822,0.5925653171,0.5668073016,0.6683253324,0.5279504215,0.6471509101
reading,8,The man valued the shopkeepers of the daughter who was,1,sg,0,0.02846444515,0.1052754887,0.09847422002,0.1541644882,0.07749573509,0.1490867474,0.09654127623,0.1617596091,0.06356845228,0.1306028692,0.04555489512,0.1267300178,0.0283194584,0.1069840092,0.04379250649,0.1174828203,0.07659218297,0.2008125853,0.1209127438,0.211665324,0.2244786924,0.3098012639,0.4812555911,0.5816539218,0.6001327996,0.6680125457,0.6201383079,0.7016592264,0.5487387144,0.6435148552,0.4889624484,0.5634845418,0.5577086344,0.6162427385,0.5340234986,0.6114511137
reading,8,The man valued the shopkeeper of the daughters who were,1,pl,0,0.05452894132,0.1323357391,0.1096106725,0.1652339097,0.09066322609,0.165259661,0.1025410771,0.1959633652,0.06428934489,0.1700057176,0.04453366,0.1583900382,0.02621782376,0.1442497953,0.03853283836,0.1639455567,0.05063437181,0.2269946031,0.1102195312,0.2812637379,0.196430618,0.387296881,0.4163608367,0.6180324945,0.5534640085,0.7124583589,0.5715185707,0.7386432662,0.4929792027,0.6681889907,0.4191679619,0.5825400539,0.5097307594,0.6458248173,0.4871466175,0.6473351629
reading,8,The man valued the shopkeepers of the daughter who were,1,pl,1,0.06982770687,0.05310445463,0.1366810586,0.07786224636,0.1212306808,0.0731287369,0.137614203,0.08499029267,0.113561299,0.04774893227,0.1038737426,0.03049089543,0.09638005484,0.009040557706,0.1016462641,0.03049829781,0.1908260565,0.02555803511,0.2717959038,0.072832033,0.3574442855,0.1993641617,0.6170660856,0.508475004,0.7079632675,0.6182097693,0.7165680591,0.6930138263,0.6327321081,0.6126224398,0.5476685777,0.5221436102,0.607599413,0.5875908957,0.5942769611,0.5850428363
reading,8,The man recognized the shopkeeper of the daughters who was,0,sg,1,0.06679510818,0.08820477317,0.1179383536,0.1360419548,0.105022571,0.1276006362,0.1201419366,0.1478215288,0.08365599729,0.1036492143,0.06449607253,0.09481300294,0.04906420674,0.0661892647,0.06513285328,0.08664483541,0.1168186037,0.09887999899,0.1595374446,0.1414631466,0.2780405579,0.261354618,0.5103551019,0.5419572907,0.6295442002,0.6513236442,0.6421787705,0.693310877,0.5816872943,0.6407673889,0.5266336565,0.5646159997,0.5795224684,0.6270925673,0.5238136309,0.5914683941
reading,8,The man recognized the shopkeepers of the daughter who was,0,sg,0,0.02904128504,0.1052967862,0.09884795407,0.1530902943,0.07781339249,0.148313783,0.09656248728,0.161485357,0.06379950601,0.1302359683,0.04530200099,0.126092735,0.02733245516,0.106409556,0.03887517842,0.1178871874,0.07234283566,0.203412729,0.1153496016,0.2076268547,0.2199233733,0.3186179459,0.4701313506,0.5636187266,0.5908594828,0.6592249105,0.6005929734,0.6772902792,0.5377079648,0.6111471662,0.4778038812,0.5273862832,0.5726930254,0.5889797982,0.5259156451,0.5667666419
reading,8,The man recognized the shopkeeper of the daughters who were,0,pl,0,0.05478568886,0.1323737142,0.1104915343,0.1637978347,0.09132251488,0.1646986077,0.103324421,0.1961550775,0.0647276412,0.1697768314,0.04475632034,0.1584960623,0.02567115472,0.1444194518,0.03628499789,0.1643818963,0.05121912511,0.2298440205,0.1062215422,0.2721550896,0.1863396543,0.3847567821,0.3791729037,0.6009368085,0.5184087626,0.6980974311,0.5485952616,0.7223525303,0.4816632423,0.6493019916,0.4094367428,0.5592115196,0.5040392285,0.6245995938,0.4555593902,0.6063147865
reading,8,The man recognized the shopkeepers of the daughter who were,0,pl,1,0.07034147304,0.05309022681,0.1375189104,0.07710806539,0.1214832833,0.0729768105,0.1375840334,0.08513380501,0.1133708578,0.04766766917,0.1031489288,0.0302479272,0.09500578413,0.009054209255,0.09906524601,0.03045386606,0.1932830438,0.02747650859,0.2742612017,0.06490127119,0.3423432423,0.1922304452,0.6184161603,0.483685299,0.7151072521,0.5778465499,0.7125037864,0.6385102655,0.6587245527,0.5677097587,0.5876837414,0.4806072989,0.6431715148,0.5695731331,0.6111609823,0.5409306755
reading,10,The man noticed the representative of the employees who was,1,sg,1,0.07837415171,0.03538714727,0.09518223546,0.1119635807,0.07799216591,0.09476645265,0.092689286,0.112648489,0.05768755885,0.07810014462,0.0485472912,0.06362030928,0.03461740923,0.05107337455,0.03762747185,0.06642220656,0.04969286171,0.1079648991,0.08729720635,0.2061063021,0.1817839014,0.2765220854,0.4539097895,0.5752592592,0.5325000419,0.6807323343,0.5439829357,0.7174078595,0.4917926886,0.6655364002,0.4400695243,0.6067703105,0.5335526319,0.6721001901,0.4806555396,0.6366080602
reading,10,The man noticed the representatives of the employee who was,1,sg,0,0.08460087335,0.05134078241,0.1227427045,0.1264478908,0.08488609342,0.1195483184,0.1000476832,0.1389603521,0.06686706714,0.09392606354,0.0519021083,0.07356292609,0.03093599719,0.07004835486,0.04242598779,0.08832662732,0.05885730899,0.1497143568,0.09788588012,0.1886927904,0.200728763,0.2867919142,0.3998471381,0.5061649911,0.5163000314,0.5998376695,0.4911028982,0.5950932645,0.4142397046,0.5260962558,0.3675227181,0.4754925337,0.5146217529,0.54662278,0.473697694,0.5063946256
reading,10,The man noticed the representative of the employees who were,1,pl,0,0.04783412647,0.09044008475,0.06742867007,0.1416777522,0.04970956979,0.1323106247,0.06693436188,0.1543834016,0.02919385347,0.1252268844,0.02513435582,0.1082705706,0.01389123905,0.1054650586,0.01949494494,0.1298882624,0.0323897544,0.2121319217,0.07222984669,0.291908877,0.1604030544,0.3584140492,0.4024996174,0.5723471437,0.49818013,0.6860710333,0.5219622524,0.7288316862,0.4660087756,0.6618130989,0.4148332372,0.6028485902,0.5132549955,0.6676846652,0.4590632637,0.6199453067
reading,10,The man noticed the representatives of the employee who were,1,pl,1,0.1412385697,0.03551357784,0.155467927,0.08296020817,0.1124968004,0.07861803707,0.1320397312,0.09265218038,0.1169503965,0.05451432986,0.1020124656,0.02443647303,0.1029334537,0.01943699095,0.1031685659,0.0390271803,0.1408994074,0.05147611387,0.1790554502,0.1065470613,0.3021566072,0.2108551281,0.5229021096,0.4806199733,0.6437777408,0.6076136954,0.6142024429,0.6193759398,0.5459182765,0.5494910326,0.4851708111,0.4840210237,0.5820013236,0.5565083075,0.5575876068,0.5365345784
reading,10,The man resembled the representative of the employees who was,0,sg,1,0.07868868335,0.0351259484,0.100100975,0.1123076261,0.07827254038,0.09378442729,0.09154135981,0.1118599183,0.05604643118,0.07669247026,0.04930949509,0.06313191632,0.03548456438,0.05063885174,0.03518893703,0.06770662716,0.03928128885,0.1101633373,0.06665252612,0.195666493,0.1617777952,0.2731150744,0.4402867324,0.5547227424,0.5582713636,0.6475718877,0.5860497006,0.6879471195,0.5310682687,0.6256930922,0.4703053108,0.5566223366,0.5507713935,0.6235534066,0.5201602794,0.5959795457
reading,10,The man resembled the representatives of the employee who was,0,sg,0,0.08487983558,0.05135304846,0.1243290365,0.1273375001,0.08428453288,0.11936682,0.09921472242,0.1385428406,0.0652518095,0.09319666591,0.05315165305,0.07346071101,0.03298531939,0.06947870063,0.04374008926,0.08894983776,0.05327160675,0.1452350974,0.08682605733,0.1862297714,0.1929670712,0.2677234275,0.4126496401,0.5071641355,0.5288891593,0.6049580421,0.550472228,0.6373901961,0.4627940435,0.5513956571,0.4058579,0.4810660159,0.5301228473,0.5411070464,0.5057104305,0.5175609655
reading,10,The man resembled the representative of the employees who were,0,pl,0,0.04787370289,0.09034401101,0.06997067135,0.1425192853,0.04992474527,0.131441844,0.06698210452,0.1530449624,0.02940056247,0.1232788354,0.02740669317,0.1076348751,0.01594738468,0.1044170937,0.01957066713,0.129278185,0.02837671074,0.2054679452,0.06423728589,0.2842417337,0.1532695215,0.3337025174,0.4250836297,0.5643986923,0.5489722419,0.6592635353,0.5674965051,0.6860425789,0.4940900635,0.6015669417,0.4277064959,0.5231423119,0.5093006533,0.5882617543,0.4759121616,0.5536714568
reading,10,The man resembled the representatives of the employee who were,0,pl,1,0.1410940607,0.03575950446,0.1575910328,0.08342534988,0.1119106594,0.07789373455,0.1311078718,0.09144040299,0.1130584523,0.0537217172,0.1020445547,0.02451068745,0.1018912055,0.01914028828,0.1020399824,0.03994620943,0.1234149439,0.04683533628,0.1614053341,0.1051759156,0.2930995297,0.1975605456,0.5440362945,0.4837937869,0.6506386218,0.6158610542,0.6467864971,0.6525641216,0.5736312586,0.5716402115,0.5050280806,0.4947340271,0.5900614352,0.5548921697,0.5764171042,0.5485906486
reading,10,The man noticed the employee of the representatives who was,1,sg,1,0.05116287123,0.0844358087,0.1155483298,0.1237130197,0.1119142792,0.08548579365,0.1309655255,0.1031164782,0.08790008195,0.07030549479,0.06665770416,0.05655707583,0.06332155517,0.03640084016,0.07577898153,0.05303704817,0.1343645564,0.07772950487,0.1758307441,0.1283203428,0.2274430344,0.2947139564,0.4318067392,0.5600079384,0.5379053776,0.6511513902,0.5520323556,0.6717966605,0.4902272309,0.6284247088,0.4340672579,0.5800863808,0.5084779871,0.6347264463,0.4509210697,0.6105414669
reading,10,The man noticed the employees of the representative who was,1,sg,0,0.03547561169,0.07836403854,0.1078812651,0.100586285,0.09137106155,0.08295961499,0.1076575824,0.1000469825,0.07418892332,0.06455780705,0.06043672015,0.05598278702,0.04758924511,0.04258729368,0.05809827667,0.05214047546,0.099603391,0.07577732215,0.1748303077,0.107351822,0.2161917604,0.2454983086,0.4536771174,0.5064940063,0.5564140122,0.6121986811,0.5821483024,0.6113306491,0.5291014298,0.55799594,0.4777166675,0.5087044239,0.5666878428,0.5658279173,0.5125102241,0.5308847606
reading,10,The man noticed the employee of the representatives who were,1,pl,0,0.03498853772,0.1411934166,0.07087531147,0.1617403928,0.0700874852,0.1147581841,0.08742642113,0.1387408301,0.05162067731,0.123657482,0.02129557909,0.1095092043,0.01587117106,0.1073602405,0.03434397226,0.1099716352,0.05416623434,0.1424030844,0.1076964435,0.1978223201,0.1741934905,0.3359794178,0.3610021388,0.5716827014,0.4803254789,0.6763257145,0.5207433495,0.7051119606,0.4486852065,0.6546989045,0.392392134,0.6023298108,0.4760245625,0.6487610888,0.4326202764,0.6348525617
reading,10,The man noticed the employees of the representative who were,1,pl,1,0.09080641387,0.04759105522,0.1335205399,0.06978503785,0.1244880045,0.04962191489,0.1448108654,0.06770831891,0.1176497295,0.02696450487,0.09838746009,0.02273543407,0.09913384695,0.01259085154,0.1122542897,0.01836043332,0.2016756549,0.03272173858,0.2809171664,0.09103538278,0.3426387968,0.2156299841,0.5492086705,0.5237875053,0.646793958,0.6191387124,0.6723991881,0.6099980242,0.6210953702,0.5461010319,0.5642579702,0.4847651649,0.6187634239,0.5526506797,0.5788891482,0.5286494712
reading,10,The man resembled the employee of the representatives who was,0,sg,1,0.05094799848,0.08463859844,0.1175318763,0.1236526372,0.113398515,0.08443844956,0.1316271383,0.1024501198,0.08704646084,0.06893183854,0.06679748532,0.0564408647,0.06268055921,0.03681042933,0.07660242996,0.05349197041,0.1261922028,0.07708943796,0.1630997148,0.1209612591,0.2171849292,0.2915080106,0.4693685769,0.5480465604,0.5872794201,0.6500487378,0.6057544616,0.6639251997,0.5282231189,0.5942859118,0.47523896,0.5228747009,0.544391057,0.5856462366,0.498079319,0.5806903793
