exp,verb,item,sent,bias,isHigh ,gender,score,score_raw,score_1000,score_mbert,score_pro
ic_mismatch,protegió,1,la chica protegió al chico porque estaba [+female].,34,1,f,0,0,0.01191029463,0.04342573363,0.001764006796293
ic_mismatch,rectificó,1,el chico rectificó a la chica porque estaba [+male].,13,1,m,0,0,0.04581414781,0.06069286529,0.004939591046423
ic_mismatch,rectificó,1,el chico rectificó a la chica porque estaba [+female].,13,0,f,1,0.4561354816,0.6274460886,0.3454741053,0.50133189628832
ic_mismatch,rectificó,1,la chica rectificó al chico porque estaba [+male].,13,0,m,1,0.5121301496,0.7273996206,0.3670938133,0.733451581618283
ic_mismatch,rectificó,1,la chica rectificó al chico porque estaba [+female].,13,1,f,0,0,0.005516775946,0.05570817337,0.001627748715691
ic_mismatch,respondió,1,el chico respondió a la chica porque estaba [+male].,32,1,m,0.4567228568,0.1345681585,0.3119350051,0.1564794611,0.073673625360243
ic_mismatch,respondió,1,el chico respondió a la chica porque estaba [+female].,32,0,f,0.5432771432,0.1600703876,0.3292292136,0.1583851686,0.514511693967506
ic_mismatch,respondió,1,la chica respondió al chico porque estaba [+male].,32,0,m,1,0.4064495303,0.6632719013,0.09340909275,0.609340406954289
ic_mismatch,respondió,1,la chica respondió al chico porque estaba [+female].,32,1,f,0,0,0.03131036952,0.2373949512,0.004915361758322
ic_mismatch,salvó,1,el chico salvó a la chica porque estaba [+male].,25.9,1,m,0.2165227781,0.04614135576,0.1181541477,0.08395445882,0.007579423370771
ic_mismatch,salvó,1,el chico salvó a la chica porque estaba [+female].,25.9,0,f,0.7834772219,0.1669602687,0.261679276,0.3779206503,0.486457429418806
ic_mismatch,salvó,1,la chica salvó al chico porque estaba [+male].,25.9,0,m,1,0.3776205122,0.5349436022,0.4426976906,0.630757375620306
ic_mismatch,salvó,1,la chica salvó al chico porque estaba [+female].,25.9,1,f,0,0,0.02138282989,0.06420743826,0.001389797544107
ic_mismatch,señaló,1,el chico señaló a la chica porque estaba [+male].,9.8,1,m,0,0,0.04791436319,0.06492713222,0.015517251216807
ic_mismatch,señaló,1,el chico señaló a la chica porque estaba [+female].,9.8,0,f,1,0.2347837836,0.4440483481,0.275100032,0.463397341431119
ic_mismatch,señaló,1,la chica señaló al chico porque estaba [+male].,9.8,0,m,1,0.312166757,0.5932617892,0.2154905397,0.555342287756503
ic_mismatch,señaló,1,la chica señaló al chico porque estaba [+female].,9.8,1,f,0,0,0.01409501045,0.1113792486,0.004110682755709
ic_mismatch,aburrió,1,el chico aburrió a la chica porque estaba [+male].,91.3,1,m,0.04335036812,0.02295311727,0.06930365497,0.05590304139,0.005923322751187
ic_mismatch,aburrió,1,el chico aburrió a la chica porque estaba [+female].,91.3,0,f,0.9566496319,0.5065260604,0.6262944412,0.3077221445,0.47128290636465
ic_mismatch,aburrió,1,la chica aburrió al chico porque estaba [+male].,91.3,0,m,1,0.4799219975,0.67566895,0.2704715907,0.48687710869126
ic_mismatch,aburrió,1,la chica aburrió al chico porque estaba [+female].,91.3,1,f,0,0,0.01804136926,0.06147153728,0.003735785547178
ic_mismatch,afectó,1,el chico afectó a la chica porque estaba [+male].,66.7,1,m,0,0,0.01845190828,0.07921916351,0.005304618622176
ic_mismatch,afectó,1,el chico afectó a la chica porque estaba [+female].,66.7,0,f,1,0.595470137,0.7171222561,0.28126228,0.536829529097304
ic_mismatch,afectó,1,la chica afectó al chico porque estaba [+male].,66.7,0,m,1,0.7043401594,0.8425824133,0.3443785551,0.686534521752037
ic_mismatch,afectó,1,la chica afectó al chico porque estaba [+female].,66.7,1,f,0,0,0.004910104218,0.04717504187,0
ic_mismatch,alteró,1,el chico alteró a la chica porque estaba [+male].,82.7,1,m,0.02667936863,0.02305602282,0.03587699121,0.05744089838,0.009657883667387
ic_mismatch,alteró,1,el chico alteró a la chica porque estaba [+female].,82.7,0,f,0.9733206314,0.8411331992,0.8798381629,0.3445112812,0.812127024400979
ic_mismatch,alteró,1,la chica alteró al chico porque estaba [+male].,82.7,0,m,1,0.8861542651,0.941602566,0.3897244989,0.839023032342084
ic_mismatch,alteró,1,la chica alteró al chico porque estaba [+female].,82.7,1,f,0,0,0.003946175012,0.04304186278,0.001779476180673
ic_mismatch,amenazó,1,el chico amenazó a la chica porque estaba [+male].,29.4,1,m,0.003947849988,0.003586670849,0.01146549057,0.06382399041,0.002805143041769
ic_mismatch,amenazó,1,el chico amenazó a la chica porque estaba [+female].,29.4,0,f,0.99605215,0.9049257752,0.9442427721,0.2737027205,0.922423596697627
ic_mismatch,amenazó,1,la chica amenazó al chico porque estaba [+male].,29.4,0,m,1,0.8898651917,0.9527153484,0.228276176,0.835592349932995
ic_mismatch,amenazó,1,la chica amenazó al chico porque estaba [+female].,29.4,1,f,0,0,0.004336939305,0.09500459721,0.009118089219555
ic_mismatch,animó,1,el chico animó a la chica porque estaba [+male].,18.5,1,m,0,0,0.02046156004,0.07025183202,0.003197365731467
ic_mismatch,animó,1,el chico animó a la chica porque estaba [+female].,18.5,0,f,1,0.5001667971,0.6711898676,0.2363904875,0.682115431001875
ic_mismatch,animó,1,la chica animó al chico porque estaba [+male].,18.5,0,m,1,0.4569009813,0.6656570495,0.2372606079,0.610350551549345
ic_mismatch,animó,1,la chica animó al chico porque estaba [+female].,18.5,1,f,0,0,0.006525368854,0.08866363321,0.002888641203754
ic_mismatch,asombró,1,el chico asombró a la chica porque estaba [+male].,73.9,1,m,0,0,0.07390208215,0.05746447481,0.013202172704041
ic_mismatch,asombró,1,el chico asombró a la chica porque estaba [+female].,73.9,0,f,1,0.2530674506,0.4395273038,0.2928682091,0.602623911458068
ic_mismatch,asombró,1,la chica asombró al chico porque estaba [+male].,73.9,0,m,1,0.2941122465,0.5403651262,0.2983358004,0.557307474897243
ic_mismatch,asombró,1,la chica asombró al chico porque estaba [+female].,73.9,1,f,0,0,0.01380040767,0.06298848771,0.005988188786432
ic_mismatch,calmó,1,el chico calmó a la chica porque estaba [+male].,4,1,m,0.130958929,0.06380320154,0.08863130635,0.07980734151,0.012080505839549
ic_mismatch,calmó,1,el chico calmó a la chica porque estaba [+female].,4,0,f,0.869041071,0.4233968849,0.5131645744,0.2514089622,0.722043724235846
ic_mismatch,calmó,1,la chica calmó al chico porque estaba [+male].,4,0,m,1,0.7821415756,0.8467245759,0.2136045081,0.837626163993264
ic_mismatch,calmó,1,la chica calmó al chico porque estaba [+female].,4,1,f,0,0,0.00388337587,0.105788311,0.003213146526832
ic_mismatch,conmovió,1,el chico conmovió a la chica porque estaba [+male].,82.4,1,m,0,0,0.03389168203,0.06785248779,0.003856608178467
ic_mismatch,conmovió,1,el chico conmovió a la chica porque estaba [+female].,82.4,0,f,1,0.2521259394,0.3996292483,0.3035889589,0.538137849769555
ic_mismatch,conmovió,1,la chica conmovió al chico porque estaba [+male].,82.4,0,m,1,0.221250766,0.4466146089,0.277211218,0.575624051969498
ic_mismatch,conmovió,1,la chica conmovió al chico porque estaba [+female].,82.4,1,f,0,0,0.0158346895,0.08789734298,0.001249898923561
ic_mismatch,distrajo,1,el chico distrajo a la chica porque estaba [+male].,69.2,1,m,0.03606482984,0.01133857481,0.07518300335,0.07716626226,0.008193259709515
ic_mismatch,distrajo,1,el chico distrajo a la chica porque estaba [+female].,69.2,0,f,0.9639351702,0.3030556664,0.4921945149,0.2815594113,0.678058487712406
ic_mismatch,distrajo,1,la chica distrajo al chico porque estaba [+male].,69.2,0,m,1,0.4292804496,0.6465724369,0.300641885,0.626348442630842
ic_mismatch,distrajo,1,la chica distrajo al chico porque estaba [+female].,69.2,1,f,0,0,0.01143502719,0.06993727409,0.003491640789434
ic_mismatch,fascinó,1,el chico fascinó a la chica porque estaba [+male].,100,1,m,0,0,0.04451042056,0.04389337834,0.015789276105352
ic_mismatch,fascinó,1,el chico fascinó a la chica porque estaba [+female].,100,0,f,1,0.4529497391,0.6394857761,0.305864481,0.726468394859694
ic_mismatch,fascinó,1,la chica fascinó al chico porque estaba [+male].,100,0,m,1,0.3577279458,0.6275260662,0.2750713041,0.674185195704922
ic_mismatch,fascinó,1,la chica fascinó al chico porque estaba [+female].,100,1,f,0,0,0.02017132347,0.04337061307,0.011317967670038
ic_mismatch,impresionó,1,el chico impresionó a la chica porque estaba [+male].,88,1,m,0.07861021587,0.03378813714,0.1052629967,0.05292383092,0.0105626261211
ic_mismatch,impresionó,1,el chico impresionó a la chica porque estaba [+female].,88,0,f,0.9213897841,0.3960305164,0.5281504603,0.2653855229,0.803854993428104
ic_mismatch,impresionó,1,la chica impresionó al chico porque estaba [+male].,88,0,m,1,0.4121184517,0.6210829402,0.2395809888,0.664285638253205
ic_mismatch,impresionó,1,la chica impresionó al chico porque estaba [+female].,88,1,f,0,0,0.0141140223,0.06197709905,0.008747525047511
ic_mismatch,invitó,1,el chico invitó a la chica porque estaba [+male].,72.3,1,m,0.08186949904,0.04177601449,0.1203421143,0.05106716917,0.017563541652635
ic_mismatch,invitó,1,el chico invitó a la chica porque estaba [+female].,72.3,0,f,0.918130501,0.4684996679,0.6019487235,0.2785308245,0.765669410408009
ic_mismatch,invitó,1,la chica invitó al chico porque estaba [+male].,72.3,0,m,1,0.4455929436,0.6811441195,0.2129649536,0.585265701171011
ic_mismatch,invitó,1,la chica invitó al chico porque estaba [+female].,72.3,1,f,0,0,0.02613006119,0.08455789572,0.024280878715217
ic_mismatch,recordó,1,el chico recordó a la chica porque estaba [+male].,22,1,m,0.1890846494,0.06564693153,0.170587331,0.06337446626,0.022019173193257
ic_mismatch,recordó,1,el chico recordó a la chica porque estaba [+female].,22,0,f,0.8109153506,0.2815358341,0.4208754031,0.3126502627,0.304575874295551
ic_mismatch,recordó,1,la chica recordó al chico porque estaba [+male].,22,0,m,1,0.357328685,0.5926314417,0.2828995943,0.412067265249789
ic_mismatch,recordó,1,la chica recordó al chico porque estaba [+female].,22,1,f,0,0,0.03195177519,0.07055658719,0.028803885448724
ic_mismatch,satisfizo,1,el chico satisfizo a la chica porque estaba [+male].,66.7,1,m,0.1508982928,0.06724536791,0.1082208643,0.05818802002,0.090317771304399
ic_mismatch,satisfizo,1,el chico satisfizo a la chica porque estaba [+female].,66.7,0,f,0.8491017072,0.3783883546,0.4917448284,0.2889686945,0.636871143826284
ic_mismatch,satisfizo,1,la chica satisfizo al chico porque estaba [+male].,66.7,0,m,1,0.5235591237,0.7010922416,0.2348965828,0.808914660476148
ic_mismatch,satisfizo,1,la chica satisfizo al chico porque estaba [+female].,66.7,1,f,0,0,0.00635001261,0.0847209341,0.002981446334161
ic_mismatch,admiró,1,el chico admiró a la chica porque estaba [+male].,5.7,1,m,0,0,0.03322847246,0.05180040502,0.019044381333515
ic_mismatch,admiró,1,el chico admiró a la chica porque estaba [+female].,5.7,0,f,1,0.4133924823,0.615358061,0.2912586294,0.594957337598316
ic_mismatch,admiró,1,la chica admiró al chico porque estaba [+male].,5.7,0,m,1,0.4604998454,0.6872300918,0.2582650629,0.686945404799189
ic_mismatch,admiró,1,la chica admiró al chico porque estaba [+female].,5.7,1,f,0,0,0.01446659795,0.05276523775,0.001985675247852
ic_mismatch,confió en,1,el chico confió en la chica porque estaba [+male].,5,1,m,0.01639648191,0.01110043284,0.03589163248,0.09802862688,0.018897609086707
ic_mismatch,confió en,1,el chico confió en la chica porque estaba [+female].,5,0,f,0.9836035181,0.6659004567,0.7870486695,0.2151461724,0.734554917144123
ic_mismatch,confió en,1,la chica confió en el chico porque estaba [+male].,5,0,m,1,0.5997249773,0.8180532167,0.2767746194,0.758239373913966
ic_mismatch,confió en,1,la chica confió en el chico porque estaba [+female].,5,1,f,0,0,0.009869159502,0.07162542536,0.002807606011629
ic_mismatch,consideró,1,el chico consideró a la chica porque estaba [+male].,11.5,1,m,0.05455439378,0.02626904007,0.1016371529,0.04896526632,0.078693772898987
ic_mismatch,consideró,1,el chico consideró a la chica porque estaba [+female].,11.5,0,f,0.9454456062,0.4552511135,0.6180934884,0.3099725837,0.586612368933857
ic_mismatch,consideró,1,la chica consideró al chico porque estaba [+male].,11.5,0,m,0.9738340841,0.4955290006,0.7042494429,0.3332426569,0.526786103378981
ic_mismatch,consideró,1,la chica consideró al chico porque estaba [+female].,11.5,1,f,0.02616591588,0.01331435237,0.05699223661,0.04607512965,0.095088622765616
ic_mismatch,despreció,1,el chico despreció a la chica porque estaba [+male].,24.1,1,m,0,0,0.01851381195,0.05740048806,0.001641757204197
ic_mismatch,despreció,1,el chico despreció a la chica porque estaba [+female].,24.1,0,f,1,0.5989335878,0.72900479,0.3016899519,0.42171686294023
ic_mismatch,despreció,1,la chica despreció al chico porque estaba [+male].,24.1,0,m,1,0.6710672947,0.851858569,0.319825759,0.579901336983312
ic_mismatch,despreció,1,la chica despreció al chico porque estaba [+female].,24.1,1,f,0,0,0.004241566973,0.05737103987,0.001036681467667
ic_mismatch,se enamoró de,1,el chico se enamoró de la chica porque estaba [+male].,5.7,1,m,0.5356889577,0.3703000071,0.4556615612,0.09052807046,0.090880980773363
ic_mismatch,se enamoró de,1,el chico se enamoró de la chica porque estaba [+female].,5.7,0,f,0.4643110423,0.3209593548,0.3994951689,0.2780794719,0.616891287616454
ic_mismatch,se enamoró de,1,la chica se enamoró del chico porque estaba [+male].,5.7,0,m,1,0.7588073178,0.8662599706,0.1681175614,0.759209983574692
ic_mismatch,se enamoró de,1,la chica se enamoró del chico porque estaba [+female].,5.7,1,f,0,0,0.01093774968,0.1731665427,0.021365677181166
ic_mismatch,enjuició,1,el chico enjuició a la chica porque estaba [+male].,32.1,1,m,0,0,0.02938875907,0.07499028556,0.003875889000483
ic_mismatch,enjuició,1,el chico enjuició a la chica porque estaba [+female].,32.1,0,f,1,0.5220874548,0.6788901931,0.3112680303,0.631381589977536
ic_mismatch,enjuició,1,la chica enjuició al chico porque estaba [+male].,32.1,0,m,1,0.6763087353,0.8375401465,0.283879401,0.783349986653775
ic_mismatch,enjuició,1,la chica enjuició al chico porque estaba [+female].,32.1,1,f,0,0,0.005995597889,0.09074055764,0
ic_mismatch,envidió,1,el chico envidió a la chica porque estaba [+male].,13.7,1,m,0,0,0.03639634726,0.05510123237,0.010513840417843
ic_mismatch,envidió,1,el chico envidió a la chica porque estaba [+female].,13.7,0,f,1,0.412083325,0.5294526922,0.3142748255,0.629440989869181
ic_mismatch,envidió,1,la chica envidió al chico porque estaba [+male].,13.7,0,m,1,0.443063709,0.5980031024,0.3000281485,0.615896199422423
ic_mismatch,envidió,1,la chica envidió al chico porque estaba [+female].,13.7,1,f,0,0,0.01034459074,0.06606468745,0.004553484614007
ic_mismatch,estimó,1,el chico estimó a la chica porque estaba [+male].,27.5,1,m,0,0,0.06201844156,0.07123248465,0.012809994979762
ic_mismatch,estimó,1,el chico estimó a la chica porque estaba [+female].,27.5,0,f,1,0.5350829912,0.6925478413,0.2663969494,0.561261459020898
ic_mismatch,estimó,1,la chica estimó al chico porque estaba [+male].,27.5,0,m,1,0.4898123592,0.762345052,0.2633198716,0.68431138782762
ic_mismatch,estimó,1,la chica estimó al chico porque estaba [+female].,27.5,1,f,0,0,0.01057965825,0.0872924212,0.002234804909676
ic_mismatch,imaginó,1,el chico imaginó a la chica porque estaba [+male].,65.4,1,m,0.1339340295,0.02980440669,0.1446040911,0.06707817689,0.068377253133804
ic_mismatch,imaginó,1,el chico imaginó a la chica porque estaba [+female].,65.4,0,f,0.8660659705,0.1927260943,0.3172569183,0.3012153121,0.3688898665132
ic_mismatch,imaginó,1,la chica imaginó al chico porque estaba [+male].,65.4,0,m,1,0.3110811012,0.5018353666,0.3513337474,0.449416384333745
ic_mismatch,imaginó,1,la chica imaginó al chico porque estaba [+female].,65.4,1,f,0,0,0.04558178894,0.05102118186,0.013239783700556
ic_mismatch,molestó,1,el chico molestó a la chica porque estaba [+male].,9.8,1,m,0.02126097073,0.01325558592,0.03582079385,0.05772142741,0.010863906471059
ic_mismatch,molestó,1,el chico molestó a la chica porque estaba [+female].,9.8,0,f,0.9787390293,0.6102148136,0.6970849047,0.2855813375,0.505166815419216
ic_mismatch,molestó,1,la chica molestó al chico porque estaba [+male].,9.8,0,m,1,0.7884953604,0.877179263,0.3050349333,0.690474675502628
ic_mismatch,molestó,1,la chica molestó al chico porque estaba [+female].,9.8,1,f,0,0,0.002966915067,0.0575081791,0.000957951822784
ic_mismatch,se olvidó de,1,el chico se olvidó de la chica porque estaba [+male].,85,1,m,0.5605808306,0.3050175915,0.4461386577,0.1015811313,0.039449122908991
ic_mismatch,se olvidó de,1,el chico se olvidó de la chica porque estaba [+female].,85,0,f,0.4394191694,0.2390923295,0.3560963937,0.2806101444,0.416084546246566
ic_mismatch,se olvidó de,1,la chica se olvidó del chico porque estaba [+male].,85,0,m,0.9798155905,0.5930558452,0.7774343558,0.1417426052,0.441850289702415
ic_mismatch,se olvidó de,1,la chica se olvidó del chico porque estaba [+female].,85,1,f,0.02018440947,0.0122170765,0.03768782242,0.2183807782,0.026363912620582
ic_mismatch,perdonó,1,el chico perdonó a la chica porque estaba [+male].,30.2,1,m,0.02781647892,0.01193401311,0.04691221483,0.1012801601,0.010591340949759
ic_mismatch,perdonó,1,el chico perdonó a la chica porque estaba [+female].,30.2,0,f,0.9721835211,0.417092721,0.5415125647,0.2994969179,0.424162969487952
ic_mismatch,perdonó,1,la chica perdonó al chico porque estaba [+male].,30.2,0,m,1,0.4671962457,0.616260864,0.3176116017,0.593900820589624
ic_mismatch,perdonó,1,la chica perdonó al chico porque estaba [+female].,30.2,1,f,0,0,0.006180665315,0.1033653585,0.000906516332179
ic_mismatch,preferió,1,el chico preferió a la chica porque estaba [+male].,3.9,1,m,0.8191137571,0.3632889679,0.623013211,0.04157637584,0.083390964427963
ic_mismatch,preferió,1,el chico preferió a la chica porque estaba [+female].,3.9,0,f,0.1808862429,0.08022570238,0.1650007292,0.3406961077,0.612707816646434
ic_mismatch,preferió,1,la chica preferió al chico porque estaba [+male].,3.9,0,m,1,0.4697886119,0.7574789072,0.3059489758,0.589117549941875
ic_mismatch,preferió,1,la chica preferió al chico porque estaba [+female].,3.9,1,f,0,0,0.03735300909,0.04037277575,0.03031990013551
ic_mismatch,preocupó,1,el chico preocupó a la chica porque estaba [+male].,18.9,1,m,0,0,0.02890314184,0.04935523623,0.006617660401389
ic_mismatch,preocupó,1,el chico preocupó a la chica porque estaba [+female].,18.9,0,f,1,0.3762893351,0.5332753056,0.2894632024,0.446754555217922
ic_mismatch,preocupó,1,la chica preocupó al chico porque estaba [+male].,18.9,0,m,1,0.5634004567,0.7493230185,0.2648470269,0.633399198995903
ic_mismatch,preocupó,1,la chica preocupó al chico porque estaba [+female].,18.9,1,f,0,0,0.01286376685,0.05359659612,0.004967553075403
ic_mismatch,quiso,1,el chico quiso a la chica porque estaba [+male].,17.6,1,m,0.05659307298,0.0270638857,0.1317961645,0.06673837616,0.016037084860727
ic_mismatch,quiso,1,el chico quiso a la chica porque estaba [+female].,17.6,0,f,0.943406927,0.4511551661,0.6295788382,0.2659234127,0.540618379134685
ic_mismatch,quiso,1,la chica quiso al chico porque estaba [+male].,17.6,0,m,1,0.5641992167,0.7974011829,0.2333531443,0.592562511679716
ic_mismatch,quiso,1,la chica quiso al chico porque estaba [+female].,17.6,1,f,0,0,0.02457614124,0.08930961567,0.011467038304545
ic_mismatch,reconoció,1,el chico reconoció a la chica porque estaba [+male].,18.9,1,m,0.9253713023,0.1688690195,0.3547613708,0.05263681035,0.070154825341888
ic_mismatch,reconoció,1,el chico reconoció a la chica porque estaba [+female].,18.9,0,f,0.07462869767,0.01361883059,0.05924411732,0.3572299059,0.329624753212556
ic_mismatch,reconoció,1,la chica reconoció al chico porque estaba [+male].,18.9,0,m,1,0.1820253329,0.3859213096,0.3963624077,0.546758816286456
ic_mismatch,reconoció,1,la chica reconoció al chico porque estaba [+female].,18.9,1,f,0,0,0.03059128944,0.04445374996,0.004880292748567
ic_mismatch,respetó,1,el chico respetó a la chica porque estaba [+male].,31.1,1,m,0,0,0.03621799754,0.0663778428,0.007216501049697
ic_mismatch,respetó,1,el chico respetó a la chica porque estaba [+female].,31.1,0,f,1,0.3452907447,0.538084977,0.2788284847,0.5468897895189
ic_mismatch,respetó,1,la chica respetó al chico porque estaba [+male].,31.1,0,m,1,0.4059810517,0.6501872108,0.2490942564,0.607575137517415
ic_mismatch,respetó,1,la chica respetó al chico porque estaba [+female].,31.1,1,f,0,0,0.008067407245,0.07629420393,0
ic_mismatch,temió,1,el chico temió a la chica porque estaba [+male].,11.4,1,m,0.08085592809,0.0523858266,0.1212147551,0.05117057438,0.02234531310387
ic_mismatch,temió,1,el chico temió a la chica porque estaba [+female].,11.4,0,f,0.9191440719,0.5955051547,0.7257193884,0.3059965535,0.703439619392157
ic_mismatch,temió,1,la chica temió al chico porque estaba [+male].,11.4,0,m,1,0.7123147873,0.878768286,0.309189353,0.688392502604984
ic_mismatch,temió,1,la chica temió al chico porque estaba [+female].,11.4,1,f,0,0,0.01260434751,0.04807253764,0.014538735500537
ic_mismatch,valoró,1,el chico valoró a la chica porque estaba [+male].,7.5,1,m,0.06625131905,0.03848684859,0.0946138481,0.03184867906,0.022220975137316
ic_mismatch,valoró,1,el chico valoró a la chica porque estaba [+female].,7.5,0,f,0.933748681,0.5424351487,0.6749837949,0.311751281,0.595784910547081
ic_mismatch,valoró,1,la chica valoró al chico porque estaba [+male].,7.5,0,m,1,0.5376770645,0.7228037577,0.2985825881,0.636332702590153
ic_mismatch,valoró,1,la chica valoró al chico porque estaba [+female].,7.5,1,f,0,0,0.02503694825,0.03560350847,0.002657641540281
ic_mismatch,alcanzó,2,el padre alcanzó a la madre porque estaba [+male].,66.7,1,m,0,0,0.02121693936,0.1240007789,0.006994076655246
ic_mismatch,alcanzó,2,el padre alcanzó a la madre porque estaba [+female].,66.7,0,f,1,0.4967261571,0.6636666534,0.3072393873,0.561291023506783
ic_mismatch,alcanzó,2,la madre alcanzó al padre porque estaba [+male].,66.7,0,m,1,0.4080373701,0.6320836751,0.3431099982,0.653454221319407
ic_mismatch,alcanzó,2,la madre alcanzó al padre porque estaba [+female].,66.7,1,f,0,0,0.02064440605,0.08677002485,0.002980006625876
ic_mismatch,contempló,2,el padre contempló a la madre porque estaba [+male].,25.9,1,m,0,0,0.01638020591,0.08848774096,0.003105040523224
ic_mismatch,contempló,2,el padre contempló a la madre porque estaba [+female].,25.9,0,f,1,0.3614349226,0.5636174681,0.354978481,0.500292272306979
ic_mismatch,contempló,2,la madre contempló al padre porque estaba [+male].,25.9,0,m,1,0.3303700313,0.5715715943,0.393490479,0.598888753331266
ic_mismatch,contempló,2,la madre contempló al padre porque estaba [+female].,25.9,1,f,0,0,0.01524245067,0.06716358766,0.006978384335525
ic_mismatch,demostró,2,el padre demostró a la madre porque estaba [+male].,75.5,1,m,0,0,0.02861257972,0.1001409048,0.009699465008453
ic_mismatch,demostró,2,el padre demostró a la madre porque estaba [+female].,75.5,0,f,1,0.6286019422,0.7839005314,0.2856420891,0.697340505779721
ic_mismatch,demostró,2,la madre demostró al padre porque estaba [+male].,75.5,0,m,0.8006827183,0.2308135442,0.5633323249,0.2808966339,0.590477113728412
ic_mismatch,demostró,2,la madre demostró al padre porque estaba [+female].,75.5,1,f,0.1993172817,0.05745737627,0.08813985307,0.1033373143,0.018761930521578
ic_mismatch,descubrió,2,el padre descubrió a la madre porque estaba [+male].,35.8,1,m,0.001891066632,0.00175656483,0.01972593518,0.09341451048,0.013079707947327
ic_mismatch,descubrió,2,el padre descubrió a la madre porque estaba [+female].,35.8,0,f,0.9981089334,0.9271186006,0.9501378577,0.392259164,0.884292155387811
ic_mismatch,descubrió,2,la madre descubrió al padre porque estaba [+male].,35.8,0,m,0.2535916869,0.1966555445,0.2920282067,0.5043275967,0.462053198949434
ic_mismatch,descubrió,2,la madre descubrió al padre porque estaba [+female].,35.8,1,f,0.7464083131,0.5788254929,0.6154813668,0.03902033169,0.343189527280629
ic_mismatch,eligió,2,el padre eligió a la madre porque estaba [+male].,9.4,1,m,0,0,0.00858634335,0.03071770328,0.011833361932077
ic_mismatch,eligió,2,el padre eligió a la madre porque estaba [+female].,9.4,0,f,1,0.8081718949,0.9108448787,0.4514408197,0.721598436590284
ic_mismatch,eligió,2,la madre eligió al padre porque estaba [+male].,9.4,0,m,0.8133621663,0.3944084253,0.6797666344,0.3601638509,0.656908908858895
ic_mismatch,eligió,2,la madre eligió al padre porque estaba [+female].,9.4,1,f,0.1866378337,0.09050277621,0.1100595911,0.05574812903,0.036331174429506
ic_mismatch,encontró,2,el padre encontró a la madre porque estaba [+male].,76.6,1,m,0.01644569637,0.01399285742,0.02598919439,0.08277939714,0.027856699947734
ic_mismatch,encontró,2,el padre encontró a la madre porque estaba [+female].,76.6,0,f,0.9835543036,0.836859372,0.9018775262,0.3984657227,0.662115050363354
ic_mismatch,encontró,2,la madre encontró al padre porque estaba [+male].,76.6,0,m,0.7913981314,0.566971234,0.6781800435,0.4597427253,0.698148066236172
ic_mismatch,encontró,2,la madre encontró al padre porque estaba [+female].,76.6,1,f,0.2086018686,0.1494459668,0.1803784227,0.0480186076,0.059769470186438
ic_mismatch,escuchó,2,el padre escuchó a la madre porque estaba [+male].,33.3,1,m,0,0,0.05791553805,0.1042488249,0.012319526867941
ic_mismatch,escuchó,2,el padre escuchó a la madre porque estaba [+female].,33.3,0,f,1,0.2854712615,0.4266405568,0.3018995552,0.477101047406904
ic_mismatch,escuchó,2,la madre escuchó al padre porque estaba [+male].,33.3,0,m,0.9555079367,0.2750988435,0.5075616173,0.2620028856,0.478589339996688
ic_mismatch,escuchó,2,la madre escuchó al padre porque estaba [+female].,33.3,1,f,0.04449206331,0.01280964259,0.05739637057,0.1213872283,0.026344357174821
ic_mismatch,levantó,2,el padre levantó a la madre porque estaba [+male].,15.1,1,m,0,0,0.0226494704,0.07916456182,0.004925536806695
ic_mismatch,levantó,2,el padre levantó a la madre porque estaba [+female].,15.1,0,f,1,0.4326443053,0.5463883668,0.3713850353,0.445102332392707
ic_mismatch,levantó,2,la madre levantó al padre porque estaba [+male].,15.1,0,m,1,0.5488332477,0.6587728917,0.4203038587,0.678863563109189
ic_mismatch,levantó,2,la madre levantó al padre porque estaba [+female].,15.1,1,f,0,0,0.01116281266,0.06928100728,0.002263322181534
ic_mismatch,llamó,2,el padre llamó a la madre porque estaba [+male].,76.5,1,m,0,0,0.01395400277,0.05837490794,0.013641382975038
ic_mismatch,llamó,2,el padre llamó a la madre porque estaba [+female].,76.5,0,f,1,0.6362452013,0.7185788661,0.3637829783,0.668077150097815
ic_mismatch,llamó,2,la madre llamó al padre porque estaba [+male].,76.5,0,m,0.9750051224,0.5042881584,0.6553156817,0.2501201133,0.744745202129707
ic_mismatch,llamó,2,la madre llamó al padre porque estaba [+female].,76.5,1,f,0.02499487757,0.01292774826,0.03909109494,0.1076831801,0.007048862345982
ic_mismatch,miró,2,el padre miró a la madre porque estaba [+male].,35.3,1,m,0,0,0.01771233138,0.1380903933,0.002934198069852
ic_mismatch,miró,2,el padre miró a la madre porque estaba [+female].,35.3,0,f,1,0.3417111607,0.5019402367,0.2761018036,0.346906676888466
ic_mismatch,miró,2,la madre miró al padre porque estaba [+male].,35.3,0,m,1,0.2858700985,0.5009024748,0.2282702329,0.503441736509558
ic_mismatch,miró,2,la madre miró al padre porque estaba [+female].,35.3,1,f,0,0,0.01176267806,0.1582475294,0.003908733604476
ic_mismatch,pagó,2,el padre pagó a la madre porque estaba [+male].,74,1,m,0,0,0.009908899287,0.1342609421,0.004267942567822
ic_mismatch,pagó,2,el padre pagó a la madre porque estaba [+female].,74,0,f,1,0.807721097,0.8755626976,0.2625150525,0.579212297336198
