exp,item,sent,hasIC,num,isHIGH,LSTM_1_layer_0_HIGH_SIM,LSTM_1_layer_0_LOW_SIM,LSTM_10_layer_0_HIGH_SIM,LSTM_10_layer_0_LOW_SIM,LSTM_11_layer_0_HIGH_SIM,LSTM_11_layer_0_LOW_SIM,LSTM_12_layer_0_HIGH_SIM,LSTM_12_layer_0_LOW_SIM,LSTM_13_layer_0_HIGH_SIM,LSTM_13_layer_0_LOW_SIM,LSTM_14_layer_0_HIGH_SIM,LSTM_14_layer_0_LOW_SIM,LSTM_15_layer_0_HIGH_SIM,LSTM_15_layer_0_LOW_SIM,LSTM_16_layer_0_HIGH_SIM,LSTM_16_layer_0_LOW_SIM,LSTM_17_layer_0_HIGH_SIM,LSTM_17_layer_0_LOW_SIM,LSTM_18_layer_0_HIGH_SIM,LSTM_18_layer_0_LOW_SIM,LSTM_19_layer_0_HIGH_SIM,LSTM_19_layer_0_LOW_SIM,LSTM_2_layer_0_HIGH_SIM,LSTM_2_layer_0_LOW_SIM,LSTM_20_layer_0_HIGH_SIM,LSTM_20_layer_0_LOW_SIM,LSTM_21_layer_0_HIGH_SIM,LSTM_21_layer_0_LOW_SIM,LSTM_22_layer_0_HIGH_SIM,LSTM_22_layer_0_LOW_SIM,LSTM_23_layer_0_HIGH_SIM,LSTM_23_layer_0_LOW_SIM,LSTM_24_layer_0_HIGH_SIM,LSTM_24_layer_0_LOW_SIM,LSTM_25_layer_0_HIGH_SIM,LSTM_25_layer_0_LOW_SIM,LSTM_3_layer_0_HIGH_SIM,LSTM_3_layer_0_LOW_SIM,LSTM_4_layer_0_HIGH_SIM,LSTM_4_layer_0_LOW_SIM,LSTM_5_layer_0_HIGH_SIM,LSTM_5_layer_0_LOW_SIM,LSTM_6_layer_0_HIGH_SIM,LSTM_6_layer_0_LOW_SIM,LSTM_7_layer_0_HIGH_SIM,LSTM_7_layer_0_LOW_SIM,LSTM_8_layer_0_HIGH_SIM,LSTM_8_layer_0_LOW_SIM,LSTM_9_layer_0_HIGH_SIM,LSTM_9_layer_0_LOW_SIM,LSTM_avg_layer_0_HIGH_SIM,LSTM_avg_layer_0_LOW_SIM,LSTM_1_layer_1_HIGH_SIM,LSTM_1_layer_1_LOW_SIM,LSTM_10_layer_1_HIGH_SIM,LSTM_10_layer_1_LOW_SIM,LSTM_11_layer_1_HIGH_SIM,LSTM_11_layer_1_LOW_SIM,LSTM_12_layer_1_HIGH_SIM,LSTM_12_layer_1_LOW_SIM,LSTM_13_layer_1_HIGH_SIM,LSTM_13_layer_1_LOW_SIM,LSTM_14_layer_1_HIGH_SIM,LSTM_14_layer_1_LOW_SIM,LSTM_15_layer_1_HIGH_SIM,LSTM_15_layer_1_LOW_SIM,LSTM_16_layer_1_HIGH_SIM,LSTM_16_layer_1_LOW_SIM,LSTM_17_layer_1_HIGH_SIM,LSTM_17_layer_1_LOW_SIM,LSTM_18_layer_1_HIGH_SIM,LSTM_18_layer_1_LOW_SIM,LSTM_19_layer_1_HIGH_SIM,LSTM_19_layer_1_LOW_SIM,LSTM_2_layer_1_HIGH_SIM,LSTM_2_layer_1_LOW_SIM,LSTM_20_layer_1_HIGH_SIM,LSTM_20_layer_1_LOW_SIM,LSTM_21_layer_1_HIGH_SIM,LSTM_21_layer_1_LOW_SIM,LSTM_22_layer_1_HIGH_SIM,LSTM_22_layer_1_LOW_SIM,LSTM_23_layer_1_HIGH_SIM,LSTM_23_layer_1_LOW_SIM,LSTM_24_layer_1_HIGH_SIM,LSTM_24_layer_1_LOW_SIM,LSTM_25_layer_1_HIGH_SIM,LSTM_25_layer_1_LOW_SIM,LSTM_3_layer_1_HIGH_SIM,LSTM_3_layer_1_LOW_SIM,LSTM_4_layer_1_HIGH_SIM,LSTM_4_layer_1_LOW_SIM,LSTM_5_layer_1_HIGH_SIM,LSTM_5_layer_1_LOW_SIM,LSTM_6_layer_1_HIGH_SIM,LSTM_6_layer_1_LOW_SIM,LSTM_7_layer_1_HIGH_SIM,LSTM_7_layer_1_LOW_SIM,LSTM_8_layer_1_HIGH_SIM,LSTM_8_layer_1_LOW_SIM,LSTM_9_layer_1_HIGH_SIM,LSTM_9_layer_1_LOW_SIM,LSTM_avg_layer_1_HIGH_SIM,LSTM_avg_layer_1_LOW_SIM
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,0.08879895772,0.1051360786,0.013051785,0.07211402093,0.04996000425,0.05324975454,-0.001074665233,0.007404205984,0.02698658451,0.08606994259,0.1141209958,0.008299353838,0.05345013728,0.07577517143,0.07821729654,0.1517656127,0.05344151908,0.06700476579,0.02957826991,0.06898254442,0.001750297979,0.1204854156,0.03017765775,0.04987697391,0.04521987834,-0.0145709259,-0.02454936864,0.09970550389,0.04581948821,-6.40E-05,0.1050778916,0.05707267595,0.1309336226,0.1056964668,0.00221244371,0.05830030589,-0.007362949358,0.009078617671,0.05325854814,0.0008640320511,0.001287032771,-0.02707209421,0.08893324024,0.07309544104,0.1315869624,0.05816798647,0.05810306205,0.0004475724742,0.05591527042,-0.04461523101,0.04899575852,0.04969080762,0.2060513112,0.3115899593,0.2539218714,0.3119055648,0.2276524595,0.2360598299,0.1731209839,0.2581523314,0.2344068207,0.2259662686,0.1677786583,0.2426461683,0.2493494552,0.2118518906,0.1840953512,0.2134552518,0.2307392692,0.3268763211,0.2559330037,0.2881305199,0.1889119802,0.2458005656,0.2233156219,0.2914564303,0.2560623786,0.2775219015,0.132617791,0.2357907938,0.2160865521,0.1715256433,0.1858115323,0.263120893,0.3013962733,0.3765990674,0.1939310044,0.1531188273,0.240466256,0.2264970708,0.1637661885,0.2386642483,0.2953059158,0.2806994407,0.2706147855,0.2974451759,0.2722662724,0.2707143912,0.3101766507,0.2157120802,0.2334270255,0.2687040972,0.2266882165,0.2576001893
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,0.002311017161,0.1571458721,0.07526431372,0.1071231876,0.05142597981,0.08438961647,0.007082552863,0.05180603643,0.0538370206,0.1480786558,0.00088076905,0.2002056408,0.07382254909,0.05847000861,0.1408933582,0.1803093942,0.06259774154,0.1377974792,0.061173291,0.1027307811,0.06420421006,0.03503350867,0.0517873426,0.0801165854,0.05339205459,0.0844691597,-0.09723736524,0.1015235309,-6.61E-09,0.04990352615,0.05848891922,0.1867926308,0.05023018608,0.2170061567,0.05626796169,0.04094042004,0.008522971351,0.03775584452,0.0006143490354,0.09913655842,-0.0278029636,0.09272693361,0.07441769529,0.1597666152,0.05525675628,0.2291922199,-0.0008639883448,0.1453194687,-0.002213832391,0.1811115349,0.03497411532,0.1187540546,0.2696298431,0.4589026994,0.2928633195,0.3831998499,0.1590042758,0.2698172733,0.1567105267,0.2307779582,0.1866197605,0.2875876997,0.2272294364,0.3592733706,0.2047048524,0.3220723723,0.1478543495,0.3030659217,0.237452873,0.2642721828,0.2130198466,0.3497559129,0.2470451022,0.2617923008,0.3396733861,0.3650907605,0.2251561105,0.3374513378,0.252308121,0.2836757017,0.1526811181,0.3743611923,0.2090823347,0.3809781863,0.3124458681,0.4203918859,0.1123625361,0.3827540226,0.2508764849,0.3504026105,0.2386112767,0.3227850074,0.1775925565,0.3772101061,0.3080724061,0.3233059292,0.278053446,0.3545719133,0.1436910287,0.3735949951,0.3144866917,0.4019680313,0.226289102,0.3415623689
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,0.09624468998,0.1527947476,0.03451640341,0.09046046667,0.1369959831,0.1861799538,0.003986755251,0.01091672022,0.03940855625,0.1090979474,0.1673144369,0.06343051937,0.06754398759,0.05355597569,0.06664637957,0.1535661003,0.02477257293,0.186103515,-0.0009005414761,0.0467748151,0.02167154622,0.05100992033,0.08874910698,0.1539605147,0.09721191508,0.04989948642,0.005430134616,0.01082814277,0.05199603913,0.1602703558,0.05430541264,0.1227523721,0.04712733964,0.1334921232,0.007189517003,0.1466570648,0.05462123429,0.05475873173,0.001077187008,0.05606019035,-0.000386385965,-1.52E-05,0.03343748168,0.1207718582,-0.002860511603,0.1170668459,0.007856138083,0.0554103809,0.04315890672,0.0456327606,0.0458845714,0.09325745206,0.2650154242,0.3701387979,0.2462211323,0.3632839455,0.2432595148,0.2232308504,0.2052471976,0.34785493,0.2506962541,0.2836469056,0.3498260945,0.3439934918,0.2463900731,0.2938961594,0.2324099664,0.3311312524,0.2302779137,0.2991585982,0.2168355805,0.2661319428,0.2595890946,0.3143959273,0.2525994287,0.4523504045,0.2782639576,0.3722972325,0.2592799957,0.290989779,0.1451385318,0.2172694562,0.2434948345,0.3178025673,0.1878179455,0.3778216732,0.201224785,0.2783571625,0.2900996412,0.3110012805,0.2406015466,0.3089498936,0.2755412754,0.3039373376,0.2911104079,0.3520264423,0.3741341678,0.3844946227,0.2430677546,0.3030281382,0.369591575,0.434615268,0.2559093637,0.3256721624
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,0.002311017161,0.1571458721,0.07526431372,0.1071231876,0.05142597981,0.08438961647,0.007082552863,0.05180603643,0.0538370206,0.1480786558,0.00088076905,0.2002056408,0.07382254909,0.05847000861,0.1408933582,0.1803093942,0.06259774154,0.1377974792,0.061173291,0.1027307811,0.06420421006,0.03503350867,0.0517873426,0.0801165854,0.05339205459,0.0844691597,-0.09723736524,0.1015235309,-6.61E-09,0.04990352615,0.05848891922,0.1867926308,0.05023018608,0.2170061567,0.05626796169,0.04094042004,0.008522971351,0.03775584452,0.0006143490354,0.09913655842,-0.0278029636,0.09272693361,0.07441769529,0.1597666152,0.05525675628,0.2291922199,-0.0008639883448,0.1453194687,-0.002213832391,0.1811115349,0.03497411532,0.1187540546,0.2696298431,0.4589026994,0.2928633195,0.3831998499,0.1590042758,0.2698172733,0.1567105267,0.2307779582,0.1866197605,0.2875876997,0.2272294364,0.3592733706,0.2047048524,0.3220723723,0.1478543495,0.3030659217,0.237452873,0.2642721828,0.2130198466,0.3497559129,0.2470451022,0.2617923008,0.3396733861,0.3650907605,0.2251561105,0.3374513378,0.252308121,0.2836757017,0.1526811181,0.3743611923,0.2090823347,0.3809781863,0.3124458681,0.4203918859,0.1123625361,0.3827540226,0.2508764849,0.3504026105,0.2386112767,0.3227850074,0.1775925565,0.3772101061,0.3080724061,0.3233059292,0.278053446,0.3545719133,0.1436910287,0.3735949951,0.3144866917,0.4019680313,0.226289102,0.3415623689
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,0.09624468998,0.1527947476,0.03451640341,0.09046046667,0.1369959831,0.1861799538,0.003986755251,0.01091672022,0.03940855625,0.1090979474,0.1673144369,0.06343051937,0.06754398759,0.05355597569,0.06664637957,0.1535661003,0.02477257293,0.186103515,-0.0009005414761,0.0467748151,0.02167154622,0.05100992033,0.08874910698,0.1539605147,0.09721191508,0.04989948642,0.005430134616,0.01082814277,0.05199603913,0.1602703558,0.05430541264,0.1227523721,0.04712733964,0.1334921232,0.007189517003,0.1466570648,0.05462123429,0.05475873173,0.001077187008,0.05606019035,-0.000386385965,-1.52E-05,0.03343748168,0.1207718582,-0.002860511603,0.1170668459,0.007856138083,0.0554103809,0.04315890672,0.0456327606,0.0458845714,0.09325745206,0.2650154242,0.3701387979,0.2462211323,0.3632839455,0.2432595148,0.2232308504,0.2052471976,0.34785493,0.2506962541,0.2836469056,0.3498260945,0.3439934918,0.2463900731,0.2938961594,0.2324099664,0.3311312524,0.2302779137,0.2991585982,0.2168355805,0.2661319428,0.2595890946,0.3143959273,0.2525994287,0.4523504045,0.2782639576,0.3722972325,0.2592799957,0.290989779,0.1451385318,0.2172694562,0.2434948345,0.3178025673,0.1878179455,0.3778216732,0.201224785,0.2783571625,0.2900996412,0.3110012805,0.2406015466,0.3089498936,0.2755412754,0.3039373376,0.2911104079,0.3520264423,0.3741341678,0.3844946227,0.2430677546,0.3030281382,0.369591575,0.434615268,0.2559093637,0.3256721624
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,0.002020843453,0.1589449697,0.06925020461,0.107127815,0.05102157502,0.0833740187,0.006641257621,0.05180592956,0.05394503643,0.1485091548,0.0007927572847,0.2002056314,0.07460304969,0.05758043799,0.1406273263,0.1784000405,0.06323128148,0.1361906704,0.05879093578,0.1069172697,0.06434006326,0.03490817798,0.04011452013,0.07980758699,0.04896060979,0.08364775304,-0.09721075557,0.09492224163,-5.97E-09,0.05126360159,0.05897898836,0.1866603165,0.04982208101,0.2155267126,0.05612132316,0.04118570015,0.009605334813,0.03799922686,0.0004772205795,0.09912812372,-0.02520368002,0.09122764119,0.08196693602,0.169078865,0.04458415192,0.221974572,-0.0007589086939,0.1453181555,-0.001691317323,0.1811156454,0.03404123317,0.1185128103,0.2749158301,0.3998941603,0.249865193,0.3646223906,0.1963345023,0.2971239524,0.1767457499,0.2200507829,0.1975645104,0.2903770175,0.1858901061,0.3176509153,0.1926043341,0.303134715,0.1482934398,0.2393347407,0.2404692728,0.2523660447,0.1744048129,0.2912264658,0.2086066931,0.1895638263,0.2826126234,0.3216478764,0.2065042413,0.3122719319,0.1638768756,0.2569513589,0.1076685034,0.3620087663,0.192490148,0.3614288175,0.2844012565,0.4500455593,0.1125514374,0.3741794292,0.2462007835,0.3520214884,0.1603381862,0.299250429,0.1382401989,0.396959037,0.3099025483,0.3452114833,0.2385137884,0.2959164169,0.2013483177,0.4169639349,0.2267917118,0.367353768,0.2046854026,0.3231022123
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,0.09641580009,0.1564027608,0.03103629682,0.0904789405,0.1323430983,0.1806236173,0.003854711725,0.01113022152,0.03749267269,0.1059517883,0.1670794338,0.06341558823,0.067425555,0.05323050499,0.06245072718,0.1529206557,0.01516050515,0.1824975419,-0.0002578101165,0.04859497737,0.02131133015,0.05098178256,0.0790758208,0.1538982169,0.09878790107,0.05165505773,-0.001047521636,0.006171656563,0.0519964677,0.1603942703,0.05489592626,0.1222399359,0.0470412622,0.1321170976,0.007083581411,0.1475541555,0.05556072668,0.05527298986,0.001327197295,0.05605050082,-0.001976731699,-6.13E-05,0.04654651271,0.1249698062,-0.002516905331,0.1168582851,0.02563849376,0.05485620865,0.04297205795,0.04563207502,0.0455878844,0.09295349471,0.2497026494,0.3539058042,0.2092484942,0.3150330995,0.2678851874,0.2462346242,0.2646762185,0.3351238958,0.2165627002,0.2804113386,0.2754973705,0.290210572,0.2320986231,0.2928327446,0.2291659385,0.3172220763,0.1995761001,0.2650209429,0.1807010231,0.2665425219,0.1935713452,0.2791944171,0.2374536648,0.4009370071,0.2606846542,0.3216631951,0.1657736096,0.2619684011,0.1033179076,0.2097915957,0.2080631164,0.2612298551,0.2317350179,0.4070602527,0.2028854314,0.2845776097,0.2127048628,0.3051131667,0.2427694295,0.2768637373,0.2343884665,0.2979817815,0.3264884533,0.3706770317,0.2964727023,0.2597808538,0.3670306887,0.3038549111,0.2230300225,0.3309323201,0.2332593471,0.3013665502
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,0.002020843453,0.1589449697,0.06925020461,0.107127815,0.05102157502,0.0833740187,0.006641257621,0.05180592956,0.05394503643,0.1485091548,0.0007927572847,0.2002056314,0.07460304969,0.05758043799,0.1406273263,0.1784000405,0.06323128148,0.1361906704,0.05879093578,0.1069172697,0.06434006326,0.03490817798,0.04011452013,0.07980758699,0.04896060979,0.08364775304,-0.09721075557,0.09492224163,-5.97E-09,0.05126360159,0.05897898836,0.1866603165,0.04982208101,0.2155267126,0.05612132316,0.04118570015,0.009605334813,0.03799922686,0.0004772205795,0.09912812372,-0.02520368002,0.09122764119,0.08196693602,0.169078865,0.04458415192,0.221974572,-0.0007589086939,0.1453181555,-0.001691317323,0.1811156454,0.03404123317,0.1185128103,0.2749158301,0.3998941603,0.249865193,0.3646223906,0.1963345023,0.2971239524,0.1767457499,0.2200507829,0.1975645104,0.2903770175,0.1858901061,0.3176509153,0.1926043341,0.303134715,0.1482934398,0.2393347407,0.2404692728,0.2523660447,0.1744048129,0.2912264658,0.2086066931,0.1895638263,0.2826126234,0.3216478764,0.2065042413,0.3122719319,0.1638768756,0.2569513589,0.1076685034,0.3620087663,0.192490148,0.3614288175,0.2844012565,0.4500455593,0.1125514374,0.3741794292,0.2462007835,0.3520214884,0.1603381862,0.299250429,0.1382401989,0.396959037,0.3099025483,0.3452114833,0.2385137884,0.2959164169,0.2013483177,0.4169639349,0.2267917118,0.367353768,0.2046854026,0.3231022123
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,0.09641580009,0.1564027608,0.03103629682,0.0904789405,0.1323430983,0.1806236173,0.003854711725,0.01113022152,0.03749267269,0.1059517883,0.1670794338,0.06341558823,0.067425555,0.05323050499,0.06245072718,0.1529206557,0.01516050515,0.1824975419,-0.0002578101165,0.04859497737,0.02131133015,0.05098178256,0.0790758208,0.1538982169,0.09878790107,0.05165505773,-0.001047521636,0.006171656563,0.0519964677,0.1603942703,0.05489592626,0.1222399359,0.0470412622,0.1321170976,0.007083581411,0.1475541555,0.05556072668,0.05527298986,0.001327197295,0.05605050082,-0.001976731699,-6.13E-05,0.04654651271,0.1249698062,-0.002516905331,0.1168582851,0.02563849376,0.05485620865,0.04297205795,0.04563207502,0.0455878844,0.09295349471,0.2497026494,0.3539058042,0.2092484942,0.3150330995,0.2678851874,0.2462346242,0.2646762185,0.3351238958,0.2165627002,0.2804113386,0.2754973705,0.290210572,0.2320986231,0.2928327446,0.2291659385,0.3172220763,0.1995761001,0.2650209429,0.1807010231,0.2665425219,0.1935713452,0.2791944171,0.2374536648,0.4009370071,0.2606846542,0.3216631951,0.1657736096,0.2619684011,0.1033179076,0.2097915957,0.2080631164,0.2612298551,0.2317350179,0.4070602527,0.2028854314,0.2845776097,0.2127048628,0.3051131667,0.2427694295,0.2768637373,0.2343884665,0.2979817815,0.3264884533,0.3706770317,0.2964727023,0.2597808538,0.3670306887,0.3038549111,0.2230300225,0.3309323201,0.2332593471,0.3013665502
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,0.03810960654,0.06517095127,0.0008025857828,0.1549423111,0.06822051988,0.149703299,-0.07348118765,0.1678653025,0.08283309965,0.1980782881,0.05399163079,0.2609592885,0.05590285945,0.09359370052,0.04838056422,0.1952089488,0.08483062424,0.252243713,0.04115561605,0.08117982653,0.0515040104,0.04230201329,0.08309069951,0.1065448903,0.03922170258,0.1561097263,-0.04084846653,0.1534012362,0.04382878359,0.08823786007,0.01110284706,0.1849925475,0.08895280164,0.1859441871,0.04498259378,0.1939595205,0.0004739842993,0.08191094241,0.05024091397,0.1021062819,0.09989008729,0.08310081938,0.07927597472,0.1563906061,0.0001065039496,0.2110991994,-0.001882096564,0.231728934,-0.09344960959,0.1864189536,0.03428946596,0.1513277339,0.2570732218,0.4252710196,0.09581742958,0.2713777935,0.2428087946,0.4388275027,0.1331336624,0.2904506414,0.1667818228,0.3059660368,0.1595189504,0.3740640541,0.2008677444,0.3088188191,0.1074642059,0.2344141318,0.2245422791,0.3288171048,0.1466622658,0.3300000596,0.2071357107,0.2428458611,0.2460212123,0.453275854,0.2478188965,0.3671561063,0.1749051142,0.3311944704,0.1713042683,0.3646104613,0.1943179601,0.3175398151,0.2903155743,0.4101645056,0.1713001971,0.3746711257,0.2718470724,0.2961027062,0.2378298175,0.320912468,0.2074829429,0.3465138644,0.2388993308,0.3618431066,0.307185704,0.3644685553,0.1547936199,0.3738214373,0.1883692623,0.3583203593,0.2017678824,0.3436579144
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,0.04234958658,0.154393602,0.0006809763682,-0.00156089058,0.08381501788,0.0471776805,0.005392035905,0.0005127133135,0.08853232062,0.06004912402,0.06026871757,0.05894753255,0.05463599262,0.04944263512,0.09744032142,0.1127904501,0.04474951185,0.1301674458,-3.20E-05,0.04578549549,0.0566574657,0.05481663838,0.08575631939,0.07981530015,0.004574749208,-0.05222885827,0.01795683343,0.007155501017,0.0504305099,0.04666256126,0.07449039402,0.1098112269,0.04226924239,0.05392057138,0.04501206174,0.1478922516,0.1024771561,0.02034134378,0.1013196014,0.02904568196,0.0605862952,0.000400059339,0.08915526609,0.08277219881,0.03568831818,0.0293819011,0.08080872304,0.04985151486,-0.08810666659,-0.0001065113081,0.04947634985,0.05268948677,0.321214443,0.3773060661,0.1607472102,0.255854674,0.3407283513,0.4215683869,0.1995681652,0.3086622228,0.2513225703,0.3047769197,0.3023722616,0.3380011634,0.2765179446,0.3448363919,0.2735765937,0.3741108981,0.2757171452,0.3511755714,0.1949257975,0.3124728005,0.2672640797,0.3322709527,0.3024169706,0.4817558799,0.2932674968,0.3961254807,0.2986507219,0.329396755,0.2819152032,0.2414731359,0.2243820134,0.2592758874,0.3462536308,0.4108894055,0.2032230948,0.2537160962,0.3915101468,0.3355276083,0.2828170185,0.3452048435,0.293919714,0.3148197403,0.3551525786,0.3938046448,0.363303028,0.3681788725,0.2929057463,0.3872653327,0.3095840572,0.3698754204,0.2841302393,0.344333806
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,0.03810960654,0.06517095127,0.0008025857828,0.1549423111,0.06822051988,0.149703299,-0.07348118765,0.1678653025,0.08283309965,0.1980782881,0.05399163079,0.2609592885,0.05590285945,0.09359370052,0.04838056422,0.1952089488,0.08483062424,0.252243713,0.04115561605,0.08117982653,0.0515040104,0.04230201329,0.08309069951,0.1065448903,0.03922170258,0.1561097263,-0.04084846653,0.1534012362,0.04382878359,0.08823786007,0.01110284706,0.1849925475,0.08895280164,0.1859441871,0.04498259378,0.1939595205,0.0004739842993,0.08191094241,0.05024091397,0.1021062819,0.09989008729,0.08310081938,0.07927597472,0.1563906061,0.0001065039496,0.2110991994,-0.001882096564,0.231728934,-0.09344960959,0.1864189536,0.03428946596,0.1513277339,0.2570732218,0.4252710196,0.09581742958,0.2713777935,0.2428087946,0.4388275027,0.1331336624,0.2904506414,0.1667818228,0.3059660368,0.1595189504,0.3740640541,0.2008677444,0.3088188191,0.1074642059,0.2344141318,0.2245422791,0.3288171048,0.1466622658,0.3300000596,0.2071357107,0.2428458611,0.2460212123,0.453275854,0.2478188965,0.3671561063,0.1749051142,0.3311944704,0.1713042683,0.3646104613,0.1943179601,0.3175398151,0.2903155743,0.4101645056,0.1713001971,0.3746711257,0.2718470724,0.2961027062,0.2378298175,0.320912468,0.2074829429,0.3465138644,0.2388993308,0.3618431066,0.307185704,0.3644685553,0.1547936199,0.3738214373,0.1883692623,0.3583203593,0.2017678824,0.3436579144
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,0.04234958658,0.154393602,0.0006809763682,-0.00156089058,0.08381501788,0.0471776805,0.005392035905,0.0005127133135,0.08853232062,0.06004912402,0.06026871757,0.05894753255,0.05463599262,0.04944263512,0.09744032142,0.1127904501,0.04474951185,0.1301674458,-3.20E-05,0.04578549549,0.0566574657,0.05481663838,0.08575631939,0.07981530015,0.004574749208,-0.05222885827,0.01795683343,0.007155501017,0.0504305099,0.04666256126,0.07449039402,0.1098112269,0.04226924239,0.05392057138,0.04501206174,0.1478922516,0.1024771561,0.02034134378,0.1013196014,0.02904568196,0.0605862952,0.000400059339,0.08915526609,0.08277219881,0.03568831818,0.0293819011,0.08080872304,0.04985151486,-0.08810666659,-0.0001065113081,0.04947634985,0.05268948677,0.321214443,0.3773060661,0.1607472102,0.255854674,0.3407283513,0.4215683869,0.1995681652,0.3086622228,0.2513225703,0.3047769197,0.3023722616,0.3380011634,0.2765179446,0.3448363919,0.2735765937,0.3741108981,0.2757171452,0.3511755714,0.1949257975,0.3124728005,0.2672640797,0.3322709527,0.3024169706,0.4817558799,0.2932674968,0.3961254807,0.2986507219,0.329396755,0.2819152032,0.2414731359,0.2243820134,0.2592758874,0.3462536308,0.4108894055,0.2032230948,0.2537160962,0.3915101468,0.3355276083,0.2828170185,0.3452048435,0.293919714,0.3148197403,0.3551525786,0.3938046448,0.363303028,0.3681788725,0.2929057463,0.3872653327,0.3095840572,0.3698754204,0.2841302393,0.344333806
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,0.07738235539,0.05689781357,0.05523049969,0.1549423588,0.1241141187,0.1501784947,0.08717769297,0.1678665047,0.2020049421,0.1999751612,0.1092659684,0.2607697107,0.104018676,0.09182211726,0.1846488166,0.195208949,0.1590423234,0.2534907827,0.06912020487,0.08105088113,0.09113519695,0.04237043653,0.1307908726,0.1064203914,0.1195649681,0.1558711694,0.1096023716,0.1493483933,0.04902591074,0.08731995187,0.1618233988,0.1849213777,0.1242880032,0.1889669748,0.08652603103,0.1987598869,0.09744508935,0.08190897322,0.1901238652,0.1021057899,0.1024549315,0.08198548104,0.08471535565,0.1614554788,0.1516691411,0.2156620929,0.243066931,0.2317489485,0.04632619259,0.1864192968,0.1184225543,0.1514986967,0.2979900692,0.4031534546,0.2276607622,0.2852946589,0.331326824,0.4163304442,0.2117269452,0.2911359929,0.167517129,0.3344565348,0.2813357596,0.3418587817,0.2338627565,0.3313848416,0.1526559018,0.2211235416,0.2690845772,0.3138022322,0.1684963667,0.2815861092,0.1906424292,0.1810987318,0.3168232218,0.4289241466,0.2481900129,0.3875514889,0.2941187511,0.31808088,0.2865642649,0.3439909131,0.2520351435,0.3800724581,0.386966682,0.3896426522,0.1771133446,0.3662471317,0.2797187392,0.1887734387,0.2112500787,0.2623079341,0.2942276096,0.3437432791,0.2940110323,0.3757894949,0.2623871265,0.2321586182,0.3287707113,0.4271179337,0.256914007,0.4022625077,0.2568556098,0.329915528
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,0.04237838011,0.1542903295,0.0006809766301,-0.001560877864,0.08409946462,0.04431215145,0.005391532317,0.0001174675536,0.08853450185,0.06016610938,0.06026871757,0.05894750387,0.05500438139,0.04793926622,0.09744030637,0.1127522597,0.04478567415,0.1281745409,1.71E-05,0.04573619099,0.05666156702,0.05471158848,0.0860424174,0.08060165063,0.004584078786,-0.05232727216,0.01736438312,0.00759617013,0.05043056806,0.04656463647,0.074681392,0.1100931565,0.04205535401,0.05340200043,0.0450123883,0.1478287361,0.1025154619,0.0200981207,0.101320042,0.02904804796,0.06084888015,0.0003749061652,0.08949215747,0.08273357259,0.03517791231,0.02911613486,0.08175628529,0.0498764122,-0.08807499196,-0.000106098535,0.04953875551,0.05241946817,0.2354513657,0.3506253244,0.1285430784,0.2592440909,0.2364170682,0.4162470177,0.1519570914,0.2595676577,0.1489649194,0.3029392767,0.2241464457,0.3213484729,0.1948533159,0.3571830645,0.2036888364,0.3672119251,0.2255037819,0.3387710897,0.1406084819,0.2671084842,0.2014013855,0.2673940779,0.208221762,0.3939188113,0.1734645618,0.3911412227,0.2313222674,0.3362314106,0.1801041187,0.2362416107,0.1733175075,0.3172862564,0.315592345,0.4021339933,0.1114872989,0.2531928567,0.2983283255,0.2441026025,0.1944017306,0.2939241761,0.2218395735,0.272020326,0.3038021613,0.4082749371,0.269927938,0.2693353449,0.2519757672,0.421311337,0.223633159,0.3656548111,0.2099581715,0.3244964071
