exp,item,sent,hasIC,num,isHIGH,tf_layer_0_were_HIGH_RSA,tf_layer_0_were_LOW_RSA,tf_layer_0_were_HUMAN_RSA,tf_layer_1_were_HIGH_RSA,tf_layer_1_were_LOW_RSA,tf_layer_1_were_HUMAN_RSA,tf_layer_2_were_HIGH_RSA,tf_layer_2_were_LOW_RSA,tf_layer_2_were_HUMAN_RSA,tf_layer_3_were_HIGH_RSA,tf_layer_3_were_LOW_RSA,tf_layer_3_were_HUMAN_RSA,tf_layer_4_were_HIGH_RSA,tf_layer_4_were_LOW_RSA,tf_layer_4_were_HUMAN_RSA,tf_layer_5_were_HIGH_RSA,tf_layer_5_were_LOW_RSA,tf_layer_5_were_HUMAN_RSA,tf_layer_6_were_HIGH_RSA,tf_layer_6_were_LOW_RSA,tf_layer_6_were_HUMAN_RSA,tf_layer_7_were_HIGH_RSA,tf_layer_7_were_LOW_RSA,tf_layer_7_were_HUMAN_RSA,tf_layer_8_were_HIGH_RSA,tf_layer_8_were_LOW_RSA,tf_layer_8_were_HUMAN_RSA,tf_layer_9_were_HIGH_RSA,tf_layer_9_were_LOW_RSA,tf_layer_9_were_HUMAN_RSA,tf_layer_10_were_HIGH_RSA,tf_layer_10_were_LOW_RSA,tf_layer_10_were_HUMAN_RSA,tf_layer_11_were_HIGH_RSA,tf_layer_11_were_LOW_RSA,tf_layer_11_were_HUMAN_RSA,tf_layer_12_were_HIGH_RSA,tf_layer_12_were_LOW_RSA,tf_layer_12_were_HUMAN_RSA,tf_layer_13_were_HIGH_RSA,tf_layer_13_were_LOW_RSA,tf_layer_13_were_HUMAN_RSA,tf_layer_14_were_HIGH_RSA,tf_layer_14_were_LOW_RSA,tf_layer_14_were_HUMAN_RSA,tf_layer_15_were_HIGH_RSA,tf_layer_15_were_LOW_RSA,tf_layer_15_were_HUMAN_RSA,tf_layer_16_were_HIGH_RSA,tf_layer_16_were_LOW_RSA,tf_layer_16_were_HUMAN_RSA,tf_layer_17_were_HIGH_RSA,tf_layer_17_were_LOW_RSA,tf_layer_17_were_HUMAN_RSA
reading,3,The woman joked with the executive of the maids who was,0,sg,1,-0.05802588532,-0.5222329679,-0.5222329679,0.05802588532,0.174077656,0.174077656,0.05802588532,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.4061811972,-0.05802588532,-0.05802588532,-0.05802588532,-0.174077656,-0.174077656,-0.174077656,0.05802588532,0.05802588532,-0.174077656,0.174077656,0.174077656,-0.174077656,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,0.05802588532,0.5222329679,0.5222329679,-0.05802588532,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.174077656,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656
reading,3,The woman joked with the executives of the maid who was,0,sg,0,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,0.05802588532,0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,0.174077656,0.174077656,-0.2901294266,0.05802588532,0.05802588532,-0.174077656,0.2901294266,0.2901294266,-0.05802588532,0.5222329679,0.5222329679,-0.05802588532,0.5222329679,0.5222329679,0.05802588532,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.174077656,0.4061811972,0.4061811972,-0.174077656,0.05802588532,0.05802588532,-0.2901294266,0.2901294266,0.2901294266
reading,3,The woman joked with the executive of the maids who were,0,pl,0,-0.5222329679,-0.05802588532,-0.05802588532,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.2901294266,0.2901294266,-0.5222329679,0.174077656,0.174077656,-0.5222329679,0.05802588532,0.05802588532,-0.5222329679,0.05802588532,0.05802588532,-0.4061811972,0.174077656,0.174077656,-0.4061811972,0.174077656,0.174077656,-0.174077656,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,-0.4061811972,0.4061811972,0.4061811972,0.05802588532,0.5222329679,0.5222329679,-0.05802588532,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.2901294266,0.5222329679,0.5222329679,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.2901294266,0.2901294266
reading,3,The woman joked with the executives of the maid who were,0,pl,1,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.4061811972,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,0.174077656,-0.5222329679,-0.5222329679,0.174077656,-0.4061811972,-0.4061811972,0.05802588532,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.2901294266,-0.2901294266,-0.2901294266,0.2901294266,-0.05802588532,-0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.5222329679,0.174077656,0.174077656,0.5222329679,0.174077656,0.174077656,0.5222329679,0.2901294266,0.2901294266,0.4061811972,0.2901294266,0.2901294266,0.4061811972,-0.05802588532,-0.05802588532,0.174077656,-0.174077656,-0.174077656,0.174077656,0.2901294266,0.2901294266
reading,4,The man trusted the captain of the sailors who was,1,sg,1,-0.4061811972,0.05802588532,-0.4061811972,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.174077656,0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,0.174077656,0.2901294266,0.174077656,0.05802588532,0.4061811972,0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,-0.174077656,0.174077656,-0.174077656,-0.2901294266,0.05802588532,-0.2901294266,-0.174077656,0.174077656,-0.174077656
reading,4,The man trusted the captains of the sailor who was,1,sg,0,-0.174077656,-0.2901294266,-0.174077656,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.174077656,0.05802588532,-0.174077656,-0.174077656,0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.174077656,0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.2901294266,0.174077656,-0.2901294266,0.174077656,0.2901294266,0.174077656,0.05802588532,0.2901294266,0.05802588532,0.174077656,0.5222329679,0.174077656,0.05802588532,0.5222329679,0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,-0.05802588532,0.174077656,-0.05802588532,0.05802588532,0.4061811972,0.05802588532
reading,4,The man trusted the captain of the sailors who were,1,pl,0,0.05802588532,0.174077656,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.174077656,0.05802588532,0.2901294266,0.05802588532,-0.174077656,0.2901294266,-0.174077656,0.05802588532,0.4061811972,0.05802588532,-0.05802588532,0.4061811972,-0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,-0.174077656,0.2901294266,-0.174077656,-0.2901294266,0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.174077656,0.174077656,-0.174077656
reading,4,The man trusted the captains of the sailor who were,1,pl,1,0.2901294266,-0.05802588532,0.2901294266,0.174077656,-0.174077656,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,0.05802588532,0.174077656,0.2901294266,0.05802588532,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.4061811972,-0.05802588532,0.4061811972,0.5222329679,0.174077656,0.5222329679,0.5222329679,0.2901294266,0.5222329679,0.2901294266,0.5222329679,0.2901294266,0.174077656,0.5222329679,0.174077656,0.174077656,0.2901294266,0.174077656,0.05802588532,0.174077656,0.05802588532,0.174077656,0.4061811972,0.174077656
reading,4,The man stood near the captain of the sailors who was,0,sg,1,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,-0.2901294266,-0.2901294266,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.174077656,-0.2901294266,-0.2901294266,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.174077656,0.174077656,-0.2901294266,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.05802588532,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.4061811972,0.2901294266,0.2901294266,-0.4061811972,0.2901294266,0.2901294266,-0.4061811972,0.4061811972,0.4061811972
reading,4,The man stood near the captains of the sailor who was,0,sg,0,-0.05802588532,-0.2901294266,-0.2901294266,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.174077656,0.174077656,-0.05802588532,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,0.05802588532,0.5222329679,0.5222329679,-0.174077656,0.5222329679,0.5222329679,-0.174077656,0.2901294266,0.2901294266,-0.174077656,0.05802588532,0.05802588532,-0.05802588532,0.4061811972,0.4061811972
reading,4,The man stood near the captain of the sailors who were,0,pl,0,-0.05802588532,0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.174077656,0.174077656,-0.174077656,0.2901294266,0.2901294266,-0.4061811972,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.2901294266,0.4061811972,0.4061811972,-0.4061811972,-0.05802588532,-0.05802588532,-0.4061811972,0.05802588532,0.05802588532,-0.2901294266,0.4061811972,0.4061811972
reading,4,The man stood near the captains of the sailor who were,0,pl,1,0.174077656,-0.05802588532,-0.05802588532,0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.174077656,0.4061811972,-0.05802588532,-0.05802588532,0.4061811972,0.2901294266,0.2901294266,0.2901294266,0.4061811972,0.4061811972,0.2901294266,0.5222329679,0.5222329679,0.174077656,0.5222329679,0.5222329679,-0.05802588532,0.2901294266,0.2901294266,-0.05802588532,0.2901294266,0.2901294266,0.05802588532,0.5222329679,0.5222329679
reading,4,The man trusted the sailor of the captains who was,1,sg,1,-0.2901294266,-0.174077656,-0.2901294266,-0.05802588532,-0.2901294266,-0.05802588532,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,0.05802588532,-0.174077656,0.05802588532,-0.05802588532,0.05802588532,0.05802588532,-0.05802588532,0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.05802588532,-0.05802588532,0.05802588532,0.05802588532,-0.05802588532,0.05802588532,0.174077656,0.05802588532,0.174077656,0.05802588532,0.2901294266,0.05802588532,0.2901294266,0.174077656,0.2901294266,0.05802588532,-0.05802588532,0.05802588532,0.05802588532,0.174077656,0.05802588532,0.05802588532,0.174077656,0.05802588532,0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,0.174077656,-0.05802588532
reading,4,The man trusted the sailors of the captain who was,1,sg,0,0.05802588532,-0.2901294266,0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,0.05802588532,0.174077656,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.05802588532,0.174077656,0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.05802588532,0.174077656,0.05802588532
reading,4,The man trusted the sailor of the captains who were,1,pl,0,-0.05802588532,0.2901294266,-0.05802588532,-0.174077656,0.174077656,-0.174077656,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.174077656,0.174077656,-0.174077656,-0.2901294266,0.174077656,-0.2901294266,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,-0.174077656,0.2901294266,-0.174077656,-0.05802588532,0.2901294266,-0.05802588532,-0.05802588532,0.4061811972,-0.05802588532,0.05802588532,0.4061811972,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.174077656,0.05802588532,-0.174077656,-0.174077656,-0.05802588532,-0.174077656,-0.174077656,0.174077656,-0.174077656
reading,4,The man trusted the sailors of the captain who were,1,pl,1,0.174077656,0.05802588532,0.174077656,0.174077656,0.05802588532,0.174077656,0.05802588532,-0.174077656,0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.174077656,-0.174077656,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.05802588532,0.174077656,0.2901294266,0.05802588532,0.2901294266,0.2901294266,-0.05802588532,0.2901294266,0.4061811972,0.174077656,0.4061811972,0.4061811972,0.174077656,0.4061811972,0.2901294266,0.174077656,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.174077656,0.05802588532,0.174077656,0.174077656,-0.05802588532,0.174077656,0.05802588532,0.174077656,0.05802588532
reading,4,The man stood near the sailor of the captains who was,0,sg,1,-0.2901294266,-0.05802588532,-0.05802588532,-0.05802588532,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.2901294266,-0.174077656,-0.174077656,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,0.174077656,0.174077656,0.05802588532,0.2901294266,0.2901294266,-0.174077656,0.174077656,0.174077656,0.2901294266,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,-0.174077656,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,0.05802588532,0.05802588532
reading,4,The man stood near the sailors of the captain who was,0,sg,0,-0.05802588532,-0.2901294266,-0.2901294266,-0.174077656,-0.05802588532,-0.05802588532,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.174077656,-0.05802588532,-0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.174077656,0.174077656,0.05802588532,0.2901294266,0.2901294266,-0.05802588532,0.174077656,0.174077656,0.2901294266,0.4061811972,0.4061811972,0.174077656,0.4061811972,0.4061811972,0.05802588532,0.174077656,0.174077656,0.174077656,-0.174077656,-0.174077656,0.174077656,0.2901294266,0.2901294266
reading,4,The man stood near the sailor of the captains who were,0,pl,0,-0.05802588532,0.174077656,0.174077656,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.2901294266,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.174077656,0.2901294266,0.2901294266,-0.174077656,0.2901294266,0.2901294266,-0.05802588532,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,0.174077656,0.4061811972,0.4061811972,-0.174077656,0.4061811972,0.4061811972,-0.2901294266,-0.05802588532,-0.05802588532,-0.2901294266,-0.05802588532,-0.05802588532,-0.174077656,0.2901294266,0.2901294266
reading,4,The man stood near the sailors of the captain who were,0,pl,1,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,-0.05802588532,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,0.174077656,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.174077656,0.174077656,-0.05802588532,-0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.4061811972,0.4061811972,0.2901294266,0.174077656,0.174077656,0.05802588532,-0.05802588532,-0.05802588532,0.174077656,0.05802588532,0.05802588532,0.2901294266,0.174077656,0.174077656
reading,6,The man comforted the leader of the activists who was,1,sg,1,0.174077656,-0.4061811972,0.174077656,-0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.4061811972,0.05802588532,-0.05802588532,-0.4061811972,-0.05802588532,0.05802588532,-0.4061811972,0.05802588532,-0.05802588532,-0.4061811972,-0.05802588532,-0.174077656,-0.2901294266,-0.174077656,0.05802588532,-0.2901294266,0.05802588532,0.174077656,-0.174077656,0.174077656,0.174077656,0.2901294266,0.174077656,-0.05802588532,0.2901294266,-0.05802588532,0.174077656,0.2901294266,0.174077656,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,-0.174077656,0.174077656,-0.174077656,-0.2901294266,0.174077656,-0.2901294266,-0.174077656,0.174077656,-0.174077656
reading,6,The man comforted the leaders of the activist who was,1,sg,0,-0.4061811972,-0.05802588532,-0.4061811972,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.174077656,0.2901294266,-0.174077656,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,0.05802588532,0.174077656,0.05802588532,-0.05802588532,0.174077656,-0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,0.174077656,0.05802588532,0.174077656
reading,6,The man comforted the leader of the activists who were,1,pl,0,-0.174077656,0.174077656,-0.174077656,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,-0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,-0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,-0.05802588532,-0.4061811972,-0.174077656,0.05802588532,-0.174077656,-0.174077656,0.2901294266,-0.174077656,-0.05802588532,0.2901294266,-0.05802588532,-0.174077656,0.4061811972,-0.174077656,-0.05802588532,0.4061811972,-0.05802588532,-0.2901294266,0.4061811972,-0.2901294266,-0.05802588532,0.2901294266,-0.05802588532,-0.174077656,0.2901294266,-0.174077656,-0.2901294266,0.174077656,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.174077656,0.174077656,-0.174077656
reading,6,The man comforted the leaders of the activist who were,1,pl,1,0.2901294266,-0.4061811972,0.2901294266,0.2901294266,-0.4061811972,0.2901294266,0.05802588532,-0.4061811972,0.05802588532,0.05802588532,-0.4061811972,0.05802588532,0.2901294266,-0.4061811972,0.2901294266,0.2901294266,-0.4061811972,0.2901294266,0.2901294266,-0.4061811972,0.2901294266,0.2901294266,-0.4061811972,0.2901294266,0.5222329679,-0.4061811972,0.5222329679,0.5222329679,-0.2901294266,0.5222329679,0.5222329679,-0.5222329679,0.5222329679,0.4061811972,-0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.4061811972,0.2901294266,-0.174077656,0.2901294266,0.4061811972,0.174077656,0.4061811972
reading,6,The man greeted the leader of the activists who was,0,sg,1,0.05802588532,-0.4061811972,-0.4061811972,-0.05802588532,-0.2901294266,-0.2901294266,0.05802588532,-0.4061811972,-0.4061811972,-0.05802588532,-0.4061811972,-0.4061811972,0.174077656,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,-0.05802588532,-0.2901294266,-0.2901294266,0.174077656,-0.174077656,-0.174077656,0.174077656,-0.05802588532,-0.05802588532,0.174077656,0.2901294266,0.2901294266,0.05802588532,0.4061811972,0.4061811972,0.174077656,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.2901294266,-0.05802588532,0.174077656,0.174077656,-0.05802588532,0.174077656,0.174077656,-0.05802588532,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656
reading,6,The man greeted the leaders of the activist who was,0,sg,0,-0.2901294266,0.05802588532,0.05802588532,-0.05802588532,-0.174077656,-0.174077656,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,-0.174077656,-0.05802588532,-0.05802588532,-0.174077656,0.05802588532,0.05802588532,-0.174077656,0.174077656,0.174077656,-0.174077656,0.2901294266,0.2901294266,-0.2901294266,-0.05802588532,-0.05802588532,-0.05802588532,0.05802588532,0.05802588532,-0.05802588532,0.4061811972,0.4061811972,0.05802588532,0.2901294266,0.2901294266,0.05802588532,0.2901294266,0.2901294266,-0.05802588532,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.2901294266
reading,6,The man greeted the leader of the activists who were,0,pl,0,-0.05802588532,0.174077656,0.174077656,-0.2901294266,0.174077656,0.174077656,-0.4061811972,0.05802588532,0.05802588532,-0.4061811972,0.05802588532,0.05802588532,-0.4061811972,0.05802588532,0.05802588532,-0.2901294266,0.05802588532,0.05802588532,-0.4061811972,0.05802588532,0.05802588532,-0.174077656,0.174077656,0.174077656,-0.174077656,0.2901294266,0.2901294266,-0.2901294266,0.2901294266,0.2901294266,-0.2901294266,0.4061811972,0.4061811972,-0.05802588532,0.2901294266,0.2901294266,-0.174077656,0.4061811972,0.4061811972,0.05802588532,0.2901294266,0.2901294266,-0.05802588532,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,-0.174077656,0.174077656,0.174077656,0.05802588532,0.174077656,0.174077656
reading,6,The man greeted the leaders of the activist who were,0,pl,1,0.4061811972,-0.2901294266,-0.2901294266,0.2901294266,-0.2901294266,-0.2901294266,0.05802588532,-0.4061811972,-0.4061811972,0.174077656,-0.2901294266,-0.2901294266,0.2901294266,-0.2901294266,-0.2901294266,0.2901294266,-0.2901294266,-0.2901294266,0.2901294266,-0.2901294266,-0.2901294266,0.4061811972,-0.2901294266,-0.2901294266,0.5222329679,-0.2901294266,-0.2901294266,0.5222329679,-0.4061811972,-0.4061811972,0.4061811972,-0.4061811972,-0.4061811972,0.4061811972,-0.05802588532,-0.05802588532,0.4061811972,0.2901294266,0.2901294266,0.2901294266,0.4061811972,0.4061811972,0.174077656,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.2901294266,0.174077656,0.2901294266,0.2901294266
reading,6,The man comforted the activist of the leaders who was,1,sg,1,-0.05802588532,-0.4061811972,-0.05802588532,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.2901294266,-0.174077656,-0.2901294266,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.174077656,-0.2901294266,-0.174077656,-0.05802588532,-0.174077656,-0.05802588532,0.05802588532,-0.174077656,0.05802588532,0.2901294266,-0.05802588532,0.2901294266,0.05802588532,0.174077656,0.05802588532,0.05802588532,0.174077656,0.05802588532,0.05802588532,0.174077656,0.05802588532,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,-0.05802588532,0.05802588532,-0.05802588532,-0.174077656,0.05802588532,-0.174077656,-0.174077656,0.05802588532,-0.174077656
reading,6,The man comforted the activists of the leader who was,1,sg,0,-0.4061811972,0.174077656,-0.4061811972,-0.174077656,-0.05802588532,-0.174077656,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,-0.05802588532,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,-0.05802588532,-0.4061811972,-0.2901294266,-0.05802588532,-0.2901294266,-0.2901294266,0.174077656,-0.2901294266,-0.174077656,0.174077656,-0.174077656,0.05802588532,0.2901294266,0.05802588532,-0.174077656,0.174077656,-0.174077656,0.05802588532,0.2901294266,0.05802588532,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.2901294266,0.174077656,0.174077656,0.05802588532,0.174077656,0.05802588532,0.174077656,0.05802588532
reading,6,The man comforted the activist of the leaders who were,1,pl,0,-0.4061811972,0.2901294266,-0.4061811972,-0.4061811972,0.4061811972,-0.4061811972,-0.4061811972,0.2901294266,-0.4061811972,-0.4061811972,0.05802588532,-0.4061811972,-0.4061811972,0.2901294266,-0.4061811972,-0.4061811972,0.2901294266,-0.4061811972,-0.4061811972,0.2901294266,-0.4061811972,-0.4061811972,0.2901294266,-0.4061811972,-0.2901294266,0.4061811972,-0.2901294266,-0.05802588532,0.4061811972,-0.05802588532,-0.174077656,0.4061811972,-0.174077656,-0.05802588532,0.4061811972,-0.05802588532,0.05802588532,0.2901294266,0.05802588532,0.05802588532,0.2901294266,0.05802588532,-0.05802588532,0.2901294266,-0.05802588532,-0.174077656,0.174077656,-0.174077656,-0.2901294266,-0.05802588532,-0.2901294266,-0.174077656,0.05802588532,-0.174077656
