exp,verb,item,sent,bias,isHigh,gender,layer,NP,sim
ic_match,caught,1,The girl caught the woman because she,-44,0,f,1,1,0.1929718902
ic_match,caught,1,The girl caught the woman because she,-44,0,f,1,2,0.1366007642
ic_match,caught,1,The girl caught the woman because she,-44,0,f,2,1,0.3666997715
ic_match,caught,1,The girl caught the woman because she,-44,0,f,2,2,0.3472633155
ic_match,cautioned,1,The woman cautioned the girl because she,-36,0,f,1,1,0.2072291854
ic_match,cautioned,1,The woman cautioned the girl because she,-36,0,f,1,2,0.1227400786
ic_match,cautioned,1,The woman cautioned the girl because she,-36,0,f,2,1,0.3825882685
ic_match,cautioned,1,The woman cautioned the girl because she,-36,0,f,2,2,0.3308338804
ic_match,cautioned,1,The girl cautioned the woman because she,-36,0,f,1,1,0.1900397184
ic_match,cautioned,1,The girl cautioned the woman because she,-36,0,f,1,2,0.1600934808
ic_match,cautioned,1,The girl cautioned the woman because she,-36,0,f,2,1,0.3402796709
ic_match,cautioned,1,The girl cautioned the woman because she,-36,0,f,2,2,0.3660741961
ic_match,celebrated,1,The woman celebrated the girl because she,-72,0,f,1,1,0.2108854855
ic_match,celebrated,1,The woman celebrated the girl because she,-72,0,f,1,2,0.09036443028
ic_match,celebrated,1,The woman celebrated the girl because she,-72,0,f,2,1,0.4060891592
ic_match,celebrated,1,The woman celebrated the girl because she,-72,0,f,2,2,0.2791371184
ic_match,celebrated,1,The girl celebrated the woman because she,-72,0,f,1,1,0.1927220209
ic_match,celebrated,1,The girl celebrated the woman because she,-72,0,f,1,2,0.1324332457
ic_match,celebrated,1,The girl celebrated the woman because she,-72,0,f,2,1,0.3594369299
ic_match,celebrated,1,The girl celebrated the woman because she,-72,0,f,2,2,0.3155970274
ic_match,censured,1,The woman censured the girl because she,-58,0,f,1,1,0.2085404991
ic_match,censured,1,The woman censured the girl because she,-58,0,f,1,2,0.09511506304
ic_match,censured,1,The woman censured the girl because she,-58,0,f,2,1,0.3872844211
ic_match,censured,1,The woman censured the girl because she,-58,0,f,2,2,0.2762720537
ic_match,censured,1,The girl censured the woman because she,-58,0,f,1,1,0.1909062772
ic_match,censured,1,The girl censured the woman because she,-58,0,f,1,2,0.1385524688
ic_match,censured,1,The girl censured the woman because she,-58,0,f,2,1,0.3423816219
ic_match,censured,1,The girl censured the woman because she,-58,0,f,2,2,0.3150813931
ic_match,charmed,1,The woman charmed the girl because she,81,0,f,1,1,0.2107479095
ic_match,charmed,1,The woman charmed the girl because she,81,0,f,1,2,0.09331688743
ic_match,charmed,1,The woman charmed the girl because she,81,0,f,2,1,0.4114332263
ic_match,charmed,1,The woman charmed the girl because she,81,0,f,2,2,0.3215907539
ic_match,charmed,1,The girl charmed the woman because she,81,0,f,1,1,0.1931083876
ic_match,charmed,1,The girl charmed the woman because she,81,0,f,1,2,0.1396106685
ic_match,charmed,1,The girl charmed the woman because she,81,0,f,2,1,0.3699111619
ic_match,charmed,1,The girl charmed the woman because she,81,0,f,2,2,0.3700547485
ic_match,chased,1,The woman chased the girl because she,-33,0,f,1,1,0.2105423234
ic_match,chased,1,The woman chased the girl because she,-33,0,f,1,2,0.1019088316
ic_match,chased,1,The woman chased the girl because she,-33,0,f,2,1,0.401127145
ic_match,chased,1,The woman chased the girl because she,-33,0,f,2,2,0.2777104859
ic_match,chased,1,The girl chased the woman because she,-33,0,f,1,1,0.1925969381
ic_match,chased,1,The girl chased the woman because she,-33,0,f,1,2,0.1370396239
ic_match,chased,1,The girl chased the woman because she,-33,0,f,2,1,0.3589753526
ic_match,chased,1,The girl chased the woman because she,-33,0,f,2,2,0.3142060568
ic_match,cheated,1,The woman cheated the girl because she,63,0,f,1,1,0.2099121536
ic_match,cheated,1,The woman cheated the girl because she,63,0,f,1,2,0.09554194469
ic_match,cheated,1,The woman cheated the girl because she,63,0,f,2,1,0.4016117287
ic_match,cheated,1,The woman cheated the girl because she,63,0,f,2,2,0.3205943979
ic_match,cheated,1,The girl cheated the woman because she,63,0,f,1,1,0.1938787394
ic_match,cheated,1,The girl cheated the woman because she,63,0,f,1,2,0.1460317177
ic_match,cheated,1,The girl cheated the woman because she,63,0,f,2,1,0.3588233657
ic_match,cheated,1,The girl cheated the woman because she,63,0,f,2,2,0.3650547663
ic_match,cheered,1,The woman cheered the girl because she,-48,0,f,1,1,0.2085556894
ic_match,cheered,1,The woman cheered the girl because she,-48,0,f,1,2,0.09171333473
ic_match,cheered,1,The woman cheered the girl because she,-48,0,f,2,1,0.3943474802
ic_match,cheered,1,The woman cheered the girl because she,-48,0,f,2,2,0.3179016081
ic_match,cheered,1,The girl cheered the woman because she,-48,0,f,1,1,0.1910387402
ic_match,cheered,1,The girl cheered the woman because she,-48,0,f,1,2,0.1336498938
ic_match,cheered,1,The girl cheered the woman because she,-48,0,f,2,1,0.3519330328
ic_match,cheered,1,The girl cheered the woman because she,-48,0,f,2,2,0.3642308372
ic_match,cherished,1,The woman cherished the girl because she,-53,0,f,1,1,0.2097782019
ic_match,cherished,1,The woman cherished the girl because she,-53,0,f,1,2,0.08726195159
ic_match,cherished,1,The woman cherished the girl because she,-53,0,f,2,1,0.4138244763
ic_match,cherished,1,The woman cherished the girl because she,-53,0,f,2,2,0.3231392945
ic_match,cherished,1,The girl cherished the woman because she,-53,0,f,1,1,0.1920867268
ic_match,cherished,1,The girl cherished the woman because she,-53,0,f,1,2,0.1326553067
ic_match,cherished,1,The girl cherished the woman because she,-53,0,f,2,1,0.3680118056
ic_match,cherished,1,The girl cherished the woman because she,-53,0,f,2,2,0.3746057203
ic_match,chilled,1,The woman chilled the girl because she,31,0,f,1,1,0.211945378
ic_match,chilled,1,The woman chilled the girl because she,31,0,f,1,2,0.09113678339
ic_match,chilled,1,The woman chilled the girl because she,31,0,f,2,1,0.4083143018
ic_match,chilled,1,The woman chilled the girl because she,31,0,f,2,2,0.3178333971
ic_match,chilled,1,The girl chilled the woman because she,31,0,f,1,1,0.1938048796
ic_match,chilled,1,The girl chilled the woman because she,31,0,f,1,2,0.133196454
ic_match,chilled,1,The girl chilled the woman because she,31,0,f,2,1,0.3675282137
ic_match,chilled,1,The girl chilled the woman because she,31,0,f,2,2,0.3666210009
ic_match,comforted,1,The woman comforted the girl because she,-77,0,f,1,1,0.2094528387
ic_match,comforted,1,The woman comforted the girl because she,-77,0,f,1,2,0.09149473498
ic_match,comforted,1,The woman comforted the girl because she,-77,0,f,2,1,0.3967115837
ic_match,comforted,1,The woman comforted the girl because she,-77,0,f,2,2,0.3020239823
ic_match,comforted,1,The girl comforted the woman because she,-77,0,f,1,1,0.1919216369
ic_match,comforted,1,The girl comforted the woman because she,-77,0,f,1,2,0.1361803971
ic_match,comforted,1,The girl comforted the woman because she,-77,0,f,2,1,0.3563895752
ic_match,comforted,1,The girl comforted the woman because she,-77,0,f,2,2,0.3489983719
ic_match,commended,1,The woman commended the girl because she,-82,0,f,1,1,0.2079554847
ic_match,commended,1,The woman commended the girl because she,-82,0,f,1,2,0.08903772503
ic_match,commended,1,The woman commended the girl because she,-82,0,f,2,1,0.3879670219
ic_match,commended,1,The woman commended the girl because she,-82,0,f,2,2,0.2914993972
ic_match,commended,1,The girl commended the woman because she,-82,0,f,1,1,0.1903694918
ic_match,commended,1,The girl commended the woman because she,-82,0,f,1,2,0.1358718574
ic_match,commended,1,The girl commended the woman because she,-82,0,f,2,1,0.3411350314
ic_match,commended,1,The girl commended the woman because she,-82,0,f,2,2,0.3301512558
ic_match,compensated,1,The woman compensated the girl because she,16,0,f,1,1,0.2106179943
ic_match,compensated,1,The woman compensated the girl because she,16,0,f,1,2,0.08897144242
ic_match,compensated,1,The woman compensated the girl because she,16,0,f,2,1,0.399848278
ic_match,compensated,1,The woman compensated the girl because she,16,0,f,2,2,0.2863738879
ic_match,compensated,1,The girl compensated the woman because she,16,0,f,1,1,0.1927982902
ic_match,compensated,1,The girl compensated the woman because she,16,0,f,1,2,0.1326581279
ic_match,compensated,1,The girl compensated the woman because she,16,0,f,2,1,0.3555141012
ic_match,compensated,1,The girl compensated the woman because she,16,0,f,2,2,0.3272115666
ic_match,complemented,1,The woman complemented the girl because she,-56,0,f,1,1,0.2111397973
ic_match,complemented,1,The woman complemented the girl because she,-56,0,f,1,2,0.09175649015
ic_match,complemented,1,The woman complemented the girl because she,-56,0,f,2,1,0.4073355027
ic_match,complemented,1,The woman complemented the girl because she,-56,0,f,2,2,0.2864077225
ic_match,complemented,1,The girl complemented the woman because she,-56,0,f,1,1,0.1928695647
ic_match,complemented,1,The girl complemented the woman because she,-56,0,f,1,2,0.1335649749
ic_match,complemented,1,The girl complemented the woman because she,-56,0,f,2,1,0.3624484973
ic_match,complemented,1,The girl complemented the woman because she,-56,0,f,2,2,0.3333085943
ic_match,complimented,1,The woman complimented the girl because she,-47,0,f,1,1,0.2080321569
ic_match,complimented,1,The woman complimented the girl because she,-47,0,f,1,2,0.09076373969
ic_match,complimented,1,The woman complimented the girl because she,-47,0,f,2,1,0.3875141603
ic_match,complimented,1,The woman complimented the girl because she,-47,0,f,2,2,0.2909128968
ic_match,complimented,1,The girl complimented the woman because she,-47,0,f,1,1,0.1903875012
ic_match,complimented,1,The girl complimented the woman because she,-47,0,f,1,2,0.1356537789
ic_match,complimented,1,The girl complimented the woman because she,-47,0,f,2,1,0.3405210844
ic_match,complimented,1,The girl complimented the woman because she,-47,0,f,2,2,0.3290763008
ic_match,concerned,1,The woman concerned the girl because she,81,0,f,1,1,0.2093708001
ic_match,concerned,1,The woman concerned the girl because she,81,0,f,1,2,0.1158971771
ic_match,concerned,1,The woman concerned the girl because she,81,0,f,2,1,0.4012055738
ic_match,concerned,1,The woman concerned the girl because she,81,0,f,2,2,0.3479997191
ic_match,concerned,1,The girl concerned the woman because she,81,0,f,1,1,0.1922259991
ic_match,concerned,1,The girl concerned the woman because she,81,0,f,1,2,0.1483847275
ic_match,concerned,1,The girl concerned the woman because she,81,0,f,2,1,0.3586956068
ic_match,concerned,1,The girl concerned the woman because she,81,0,f,2,2,0.3934282004
ic_match,condemned,1,The woman condemned the girl because she,-63,0,f,1,1,0.2085310905
ic_match,condemned,1,The woman condemned the girl because she,-63,0,f,1,2,0.0901043435
ic_match,condemned,1,The woman condemned the girl because she,-63,0,f,2,1,0.3973542338
ic_match,condemned,1,The woman condemned the girl because she,-63,0,f,2,2,0.3044948094
ic_match,condemned,1,The girl condemned the woman because she,-63,0,f,1,1,0.1909827645
ic_match,condemned,1,The girl condemned the woman because she,-63,0,f,1,2,0.13601155
ic_match,condemned,1,The girl condemned the woman because she,-63,0,f,2,1,0.3516579209
ic_match,condemned,1,The girl condemned the woman because she,-63,0,f,2,2,0.3487320267
ic_match,confessed to,1,The woman confessed to the girl because she,74,0,f,1,1,0.2080051347
ic_match,confessed to,1,The woman confessed to the girl because she,74,0,f,1,2,0.1041155297
ic_match,confessed to,1,The woman confessed to the girl because she,74,0,f,2,1,0.3933860719
ic_match,confessed to,1,The woman confessed to the girl because she,74,0,f,2,2,0.3246363705
ic_match,confessed to,1,The girl confessed to the woman because she,74,0,f,1,1,0.1901403376
ic_match,confessed to,1,The girl confessed to the woman because she,74,0,f,1,2,0.1454909282
ic_match,confessed to,1,The girl confessed to the woman because she,74,0,f,2,1,0.3491486086
ic_match,confessed to,1,The girl confessed to the woman because she,74,0,f,2,2,0.3706997485
ic_match,confided in,1,The woman confided in the girl because she,5,0,f,1,1,0.2079512672
ic_match,confided in,1,The woman confided in the girl because she,5,0,f,1,2,0.1038331592
ic_match,confided in,1,The woman confided in the girl because she,5,0,f,2,1,0.3902834916
ic_match,confided in,1,The woman confided in the girl because she,5,0,f,2,2,0.3084000515
ic_match,confided in,1,The girl confided in the woman because she,5,0,f,1,1,0.1901363433
ic_match,confided in,1,The girl confided in the woman because she,5,0,f,1,2,0.1442783734
ic_match,confided in,1,The girl confided in the woman because she,5,0,f,2,1,0.3455888209
ic_match,confided in,1,The girl confided in the woman because she,5,0,f,2,2,0.3540391345
ic_match,confounded,1,The woman confounded the girl because she,36,0,f,1,1,0.210067915
ic_match,confounded,1,The woman confounded the girl because she,36,0,f,1,2,0.09073458789
ic_match,confounded,1,The woman confounded the girl because she,36,0,f,2,1,0.3967875087
ic_match,confounded,1,The woman confounded the girl because she,36,0,f,2,2,0.2863117133
ic_match,confounded,1,The girl confounded the woman because she,36,0,f,1,1,0.1925192905
ic_match,confounded,1,The girl confounded the woman because she,36,0,f,1,2,0.1353143624
ic_match,confounded,1,The girl confounded the woman because she,36,0,f,2,1,0.3521307498
ic_match,confounded,1,The girl confounded the woman because she,36,0,f,2,2,0.3304099414
ic_match,confused,1,The woman confused the girl because she,60,0,f,1,1,0.2101666609
ic_match,confused,1,The woman confused the girl because she,60,0,f,1,2,0.09131489552
ic_match,confused,1,The woman confused the girl because she,60,0,f,2,1,0.4091271549
ic_match,confused,1,The woman confused the girl because she,60,0,f,2,2,0.3110608997
ic_match,confused,1,The girl confused the woman because she,60,0,f,1,1,0.1917191716
ic_match,confused,1,The girl confused the woman because she,60,0,f,1,2,0.1366204109
ic_match,confused,1,The girl confused the woman because she,60,0,f,2,1,0.3645393876
ic_match,confused,1,The girl confused the woman because she,60,0,f,2,2,0.3600216638
ic_match,congratulated,1,The woman congratulated the girl because she,-94,0,f,1,1,0.2075101743
ic_match,congratulated,1,The woman congratulated the girl because she,-94,0,f,1,2,0.09544699492
ic_match,congratulated,1,The woman congratulated the girl because she,-94,0,f,2,1,0.3847340583
ic_match,congratulated,1,The woman congratulated the girl because she,-94,0,f,2,2,0.2693934315
ic_match,congratulated,1,The girl congratulated the woman because she,-94,0,f,1,1,0.1903496261
ic_match,congratulated,1,The girl congratulated the woman because she,-94,0,f,1,2,0.1366086699
ic_match,congratulated,1,The girl congratulated the woman because she,-94,0,f,2,1,0.3385816617
ic_match,congratulated,1,The girl congratulated the woman because she,-94,0,f,2,2,0.3014034209
ic_match,consulted,1,The woman consulted the girl because she,13,0,f,1,1,0.2087177713
ic_match,consulted,1,The woman consulted the girl because she,13,0,f,1,2,0.0969306585
ic_match,consulted,1,The woman consulted the girl because she,13,0,f,2,1,0.3933349806
ic_match,consulted,1,The woman consulted the girl because she,13,0,f,2,2,0.2649525801
ic_match,consulted,1,The girl consulted the woman because she,13,0,f,1,1,0.1912503856
ic_match,consulted,1,The girl consulted the woman because she,13,0,f,1,2,0.1363974054
ic_match,consulted,1,The girl consulted the woman because she,13,0,f,2,1,0.3459596097
ic_match,consulted,1,The girl consulted the woman because she,13,0,f,2,2,0.3078679728
ic_match,corrected,1,The woman corrected the girl because she,-74,0,f,1,1,0.211617717
ic_match,corrected,1,The woman corrected the girl because she,-74,0,f,1,2,0.08671813247
ic_match,corrected,1,The woman corrected the girl because she,-74,0,f,2,1,0.408881856
ic_match,corrected,1,The woman corrected the girl because she,-74,0,f,2,2,0.288479275
ic_match,corrected,1,The girl corrected the woman because she,-74,0,f,1,1,0.193707332
ic_match,corrected,1,The girl corrected the woman because she,-74,0,f,1,2,0.1344957285
ic_match,corrected,1,The girl corrected the woman because she,-74,0,f,2,1,0.3625922685
ic_match,corrected,1,The girl corrected the woman because she,-74,0,f,2,2,0.3347768273
ic_match,corrupted,1,The woman corrupted the girl because she,38,0,f,1,1,0.2107732462
ic_match,corrupted,1,The woman corrupted the girl because she,38,0,f,1,2,0.08875421257
ic_match,corrupted,1,The woman corrupted the girl because she,38,0,f,2,1,0.4115642091
ic_match,corrupted,1,The woman corrupted the girl because she,38,0,f,2,2,0.3059570164
ic_match,corrupted,1,The girl corrupted the woman because she,38,0,f,1,1,0.1925881808
ic_match,corrupted,1,The girl corrupted the woman because she,38,0,f,1,2,0.1355891828
ic_match,corrupted,1,The girl corrupted the woman because she,38,0,f,2,1,0.3675183692
ic_match,corrupted,1,The girl corrupted the woman because she,38,0,f,2,2,0.3552664716
ic_match,counseled,1,The woman counseled the girl because she,-67,0,f,1,1,0.209660571
ic_match,counseled,1,The woman counseled the girl because she,-67,0,f,1,2,0.1056386764
ic_match,counseled,1,The woman counseled the girl because she,-67,0,f,2,1,0.3934613823
ic_match,counseled,1,The woman counseled the girl because she,-67,0,f,2,2,0.2888260624
ic_match,counseled,1,The girl counseled the woman because she,-67,0,f,1,1,0.1916149612
ic_match,counseled,1,The girl counseled the woman because she,-67,0,f,1,2,0.1493810509
ic_match,counseled,1,The girl counseled the woman because she,-67,0,f,2,1,0.3504403397
ic_match,counseled,1,The girl counseled the woman because she,-67,0,f,2,2,0.32877855
ic_match,courted,1,The woman courted the girl because she,33,0,f,1,1,0.2101982677
ic_match,courted,1,The woman courted the girl because she,33,0,f,1,2,0.09346791098
ic_match,courted,1,The woman courted the girl because she,33,0,f,2,1,0.400374437
ic_match,courted,1,The woman courted the girl because she,33,0,f,2,2,0.2830793461
ic_match,courted,1,The girl courted the woman because she,33,0,f,1,1,0.1922227368
ic_match,courted,1,The girl courted the woman because she,33,0,f,1,2,0.1377022329
ic_match,courted,1,The girl courted the woman because she,33,0,f,2,1,0.3567215126
ic_match,courted,1,The girl courted the woman because she,33,0,f,2,2,0.3280115049
ic_match,criticized,1,The woman criticized the girl because she,-45,0,f,1,1,0.2078925943
ic_match,criticized,1,The woman criticized the girl because she,-45,0,f,1,2,0.09111275177
ic_match,criticized,1,The woman criticized the girl because she,-45,0,f,2,1,0.3847537143
ic_match,criticized,1,The woman criticized the girl because she,-45,0,f,2,2,0.2952748408
ic_match,criticized,1,The girl criticized the woman because she,-45,0,f,1,1,0.1902421987
ic_match,criticized,1,The girl criticized the woman because she,-45,0,f,1,2,0.1353846952
ic_match,criticized,1,The girl criticized the woman because she,-45,0,f,2,1,0.3377265683
ic_match,criticized,1,The girl criticized the woman because she,-45,0,f,2,2,0.331735721
ic_match,dated,1,The woman dated the girl because she,15,0,f,1,1,0.2122508359
ic_match,dated,1,The woman dated the girl because she,15,0,f,1,2,0.1063307599
ic_match,dated,1,The woman dated the girl because she,15,0,f,2,1,0.4253230277
ic_match,dated,1,The woman dated the girl because she,15,0,f,2,2,0.3207972017
ic_match,dated,1,The girl dated the woman because she,15,0,f,1,1,0.1936856413
ic_match,dated,1,The girl dated the woman because she,15,0,f,1,2,0.1551463677
ic_match,dated,1,The girl dated the woman because she,15,0,f,2,1,0.3799283996
ic_match,dated,1,The girl dated the woman because she,15,0,f,2,2,0.3726729932
ic_match,debated with,1,The woman debated with the girl because she,27,0,f,1,1,0.2105163826
ic_match,debated with,1,The woman debated with the girl because she,27,0,f,1,2,0.1023520556
ic_match,debated with,1,The woman debated with the girl because she,27,0,f,2,1,0.3920367996
ic_match,debated with,1,The woman debated with the girl because she,27,0,f,2,2,0.3063409943
ic_match,debated with,1,The girl debated with the woman because she,27,0,f,1,1,0.1908519644
ic_match,debated with,1,The girl debated with the woman because she,27,0,f,1,2,0.1456120764
ic_match,debated with,1,The girl debated with the woman because she,27,0,f,2,1,0.3452051666
ic_match,debated with,1,The girl debated with the woman because she,27,0,f,2,2,0.3568036638
ic_match,deceived,1,The woman deceived the girl because she,63,0,f,1,1,0.2088085177
ic_match,deceived,1,The woman deceived the girl because she,63,0,f,1,2,0.09679524322
ic_match,deceived,1,The woman deceived the girl because she,63,0,f,2,1,0.3945838789
ic_match,deceived,1,The woman deceived the girl because she,63,0,f,2,2,0.2829453462
ic_match,deceived,1,The girl deceived the woman because she,63,0,f,1,1,0.1918323121
ic_match,deceived,1,The girl deceived the woman because she,63,0,f,1,2,0.1376900426
ic_match,deceived,1,The girl deceived the woman because she,63,0,f,2,1,0.3518507728
ic_match,deceived,1,The girl deceived the woman because she,63,0,f,2,2,0.3254540128
ic_match,decried,1,The woman decried the girl because she,-11,0,f,1,1,0.2079242332
ic_match,decried,1,The woman decried the girl because she,-11,0,f,1,2,0.09037641336
ic_match,decried,1,The woman decried the girl because she,-11,0,f,2,1,0.3943252827
ic_match,decried,1,The woman decried the girl because she,-11,0,f,2,2,0.3069308142
ic_match,decried,1,The girl decried the woman because she,-11,0,f,1,1,0.190290635
ic_match,decried,1,The girl decried the woman because she,-11,0,f,1,2,0.1339102872
ic_match,decried,1,The girl decried the woman because she,-11,0,f,2,1,0.3480584754
ic_match,decried,1,The girl decried the woman because she,-11,0,f,2,2,0.3457966742
ic_match,defied,1,The woman defied the girl because she,27,0,f,1,1,0.2105697143
ic_match,defied,1,The woman defied the girl because she,27,0,f,1,2,0.09080725421
ic_match,defied,1,The woman defied the girl because she,27,0,f,2,1,0.3929692484
ic_match,defied,1,The woman defied the girl because she,27,0,f,2,2,0.2768648649
ic_match,defied,1,The girl defied the woman because she,27,0,f,1,1,0.1923260637
ic_match,defied,1,The girl defied the woman because she,27,0,f,1,2,0.1341796713
ic_match,defied,1,The girl defied the woman because she,27,0,f,2,1,0.3481673493
ic_match,defied,1,The girl defied the woman because she,27,0,f,2,2,0.3271178231
ic_match,delighted,1,The woman delighted the girl because she,85,0,f,1,1,0.2078288793
ic_match,delighted,1,The woman delighted the girl because she,85,0,f,1,2,0.09394546624
ic_match,delighted,1,The woman delighted the girl because she,85,0,f,2,1,0.395042245
ic_match,delighted,1,The woman delighted the girl because she,85,0,f,2,2,0.301069805
ic_match,delighted,1,The girl delighted the woman because she,85,0,f,1,1,0.190127201
ic_match,delighted,1,The girl delighted the woman because she,85,0,f,1,2,0.1421204194
ic_match,delighted,1,The girl delighted the woman because she,85,0,f,2,1,0.3500565378
ic_match,delighted,1,The girl delighted the woman because she,85,0,f,2,2,0.3515334989
ic_match,denounced,1,The woman denounced the girl because she,-36,0,f,1,1,0.2079555784
ic_match,denounced,1,The woman denounced the girl because she,-36,0,f,1,2,0.0890883928
ic_match,denounced,1,The woman denounced the girl because she,-36,0,f,2,1,0.3937084096
ic_match,denounced,1,The woman denounced the girl because she,-36,0,f,2,2,0.3016347877
ic_match,denounced,1,The girl denounced the woman because she,-36,0,f,1,1,0.190342793
ic_match,denounced,1,The girl denounced the woman because she,-36,0,f,1,2,0.1341537669
ic_match,denounced,1,The girl denounced the woman because she,-36,0,f,2,1,0.3469631922
ic_match,denounced,1,The girl denounced the woman because she,-36,0,f,2,2,0.3450402186
ic_match,deplored,1,The woman deplored the girl because she,-34,0,f,1,1,0.2079016302
ic_match,deplored,1,The woman deplored the girl because she,-34,0,f,1,2,0.09224496859
ic_match,deplored,1,The woman deplored the girl because she,-34,0,f,2,1,0.3950047529
ic_match,deplored,1,The woman deplored the girl because she,-34,0,f,2,2,0.2944244222
ic_match,deplored,1,The girl deplored the woman because she,-34,0,f,1,1,0.1902872177
ic_match,deplored,1,The girl deplored the woman because she,-34,0,f,1,2,0.1347886871
ic_match,deplored,1,The girl deplored the woman because she,-34,0,f,2,1,0.3490349016
ic_match,deplored,1,The girl deplored the woman because she,-34,0,f,2,2,0.34225964
ic_match,deprecated,1,The woman deprecated the girl because she,-12,0,f,1,1,0.2107264364
ic_match,deprecated,1,The woman deprecated the girl because she,-12,0,f,1,2,0.08728435549
ic_match,deprecated,1,The woman deprecated the girl because she,-12,0,f,2,1,0.4027080282
ic_match,deprecated,1,The woman deprecated the girl because she,-12,0,f,2,2,0.291630802
ic_match,deprecated,1,The girl deprecated the woman because she,-12,0,f,1,1,0.1929751702
ic_match,deprecated,1,The girl deprecated the woman because she,-12,0,f,1,2,0.1336736075
ic_match,deprecated,1,The girl deprecated the woman because she,-12,0,f,2,1,0.3581178351
ic_match,deprecated,1,The girl deprecated the woman because she,-12,0,f,2,2,0.3413427098
ic_match,derided,1,The woman derided the girl because she,-24,0,f,1,1,0.2079412718
ic_match,derided,1,The woman derided the girl because she,-24,0,f,1,2,0.08746147587
ic_match,derided,1,The woman derided the girl because she,-24,0,f,2,1,0.3909094305
ic_match,derided,1,The woman derided the girl because she,-24,0,f,2,2,0.3031769224
ic_match,derided,1,The girl derided the woman because she,-24,0,f,1,1,0.190331321
ic_match,derided,1,The girl derided the woman because she,-24,0,f,1,2,0.1327106446
ic_match,derided,1,The girl derided the woman because she,-24,0,f,2,1,0.3450426132
ic_match,derided,1,The girl derided the woman because she,-24,0,f,2,2,0.3489035377
ic_match,deserted,1,The woman deserted the girl because she,36,0,f,1,1,0.2109946117
ic_match,deserted,1,The woman deserted the girl because she,36,0,f,1,2,0.08797800872
ic_match,deserted,1,The woman deserted the girl because she,36,0,f,2,1,0.397651059
ic_match,deserted,1,The woman deserted the girl because she,36,0,f,2,2,0.2918864305
ic_match,deserted,1,The girl deserted the woman because she,36,0,f,1,1,0.1928372464
ic_match,deserted,1,The girl deserted the woman because she,36,0,f,1,2,0.1307311892
ic_match,deserted,1,The girl deserted the woman because she,36,0,f,2,1,0.3559100083
ic_match,deserted,1,The girl deserted the woman because she,36,0,f,2,2,0.340034704
ic_match,despised,1,The woman despised the girl because she,-87,0,f,1,1,0.2093544693
ic_match,despised,1,The woman despised the girl because she,-87,0,f,1,2,0.09059829078
ic_match,despised,1,The woman despised the girl because she,-87,0,f,2,1,0.3995940578
ic_match,despised,1,The woman despised the girl because she,-87,0,f,2,2,0.3049547771
ic_match,despised,1,The girl despised the woman because she,-87,0,f,1,1,0.1914451519
ic_match,despised,1,The girl despised the woman because she,-87,0,f,1,2,0.1366525247
ic_match,despised,1,The girl despised the woman because she,-87,0,f,2,1,0.3544261504
ic_match,despised,1,The girl despised the woman because she,-87,0,f,2,2,0.3565234782
ic_match,detested,1,The woman detested the girl because she,-78,0,f,1,1,0.2094215948
ic_match,detested,1,The woman detested the girl because she,-78,0,f,1,2,0.08932092997
ic_match,detested,1,The woman detested the girl because she,-78,0,f,2,1,0.3962224869
ic_match,detested,1,The woman detested the girl because she,-78,0,f,2,2,0.3086626596
ic_match,detested,1,The girl detested the woman because she,-78,0,f,1,1,0.1916416911
ic_match,detested,1,The girl detested the woman because she,-78,0,f,1,2,0.1376516683
ic_match,detested,1,The girl detested the woman because she,-78,0,f,2,1,0.3514851061
ic_match,detested,1,The girl detested the woman because she,-78,0,f,2,2,0.3588758576
ic_match,disappointed,1,The woman disappointed the girl because she,73,0,f,1,1,0.2084330446
ic_match,disappointed,1,The woman disappointed the girl because she,73,0,f,1,2,0.09405938529
ic_match,disappointed,1,The woman disappointed the girl because she,73,0,f,2,1,0.3922304669
ic_match,disappointed,1,The woman disappointed the girl because she,73,0,f,2,2,0.3104643152
ic_match,disappointed,1,The girl disappointed the woman because she,73,0,f,1,1,0.1906447706
ic_match,disappointed,1,The girl disappointed the woman because she,73,0,f,1,2,0.1403095688
ic_match,disappointed,1,The girl disappointed the woman because she,73,0,f,2,1,0.3485472642
ic_match,disappointed,1,The girl disappointed the woman because she,73,0,f,2,2,0.3564961495
ic_match,discouraged,1,The woman discouraged the girl because she,36,0,f,1,1,0.2089596968
ic_match,discouraged,1,The woman discouraged the girl because she,36,0,f,1,2,0.1011967154
ic_match,discouraged,1,The woman discouraged the girl because she,36,0,f,2,1,0.38958963
ic_match,discouraged,1,The woman discouraged the girl because she,36,0,f,2,2,0.2621026081
ic_match,discouraged,1,The girl discouraged the woman because she,36,0,f,1,1,0.1919490979
ic_match,discouraged,1,The girl discouraged the woman because she,36,0,f,1,2,0.1424955976
ic_match,discouraged,1,The girl discouraged the woman because she,36,0,f,2,1,0.3466816774
ic_match,discouraged,1,The girl discouraged the woman because she,36,0,f,2,2,0.29722915
ic_match,disgruntled,1,The woman disgruntled the girl because she,58,0,f,1,1,0.2131411041
ic_match,disgruntled,1,The woman disgruntled the girl because she,58,0,f,1,2,0.1526161308
ic_match,disgruntled,1,The woman disgruntled the girl because she,58,0,f,2,1,0.423681509
ic_match,disgruntled,1,The woman disgruntled the girl because she,58,0,f,2,2,0.39292946
ic_match,disgruntled,1,The girl disgruntled the woman because she,58,0,f,1,1,0.1940723112
ic_match,disgruntled,1,The girl disgruntled the woman because she,58,0,f,1,2,0.195558081
