exp,item,sent,hasIC,num,isHIGH,layer,NP,sim
reading,10,The man resembled the representative of the employees who were,0,pl,0,2,2,0.2755023778
reading,10,The man resembled the representatives of the employee who were,0,pl,1,1,1,0.0542096829
reading,10,The man resembled the representatives of the employee who were,0,pl,1,1,2,0.01225691823
reading,10,The man resembled the representatives of the employee who were,0,pl,1,2,1,0.2743205368
reading,10,The man resembled the representatives of the employee who were,0,pl,1,2,2,0.2064438424
reading,10,The man noticed the employee of the representatives who was,1,sg,1,1,1,0.02483438618
reading,10,The man noticed the employee of the representatives who was,1,sg,1,1,2,0.03920632551
reading,10,The man noticed the employee of the representatives who was,1,sg,1,2,1,0.2160026725
reading,10,The man noticed the employee of the representatives who was,1,sg,1,2,2,0.2742717615
reading,10,The man noticed the employees of the representative who was,1,sg,0,1,1,0.04040002358
reading,10,The man noticed the employees of the representative who was,1,sg,0,1,2,0.01489521999
reading,10,The man noticed the employees of the representative who was,1,sg,0,2,1,0.295846967
reading,10,The man noticed the employees of the representative who was,1,sg,0,2,2,0.1507639349
reading,10,The man noticed the employee of the representatives who were,1,pl,0,1,1,0.02083708997
reading,10,The man noticed the employee of the representatives who were,1,pl,0,1,2,0.0662956131
reading,10,The man noticed the employee of the representatives who were,1,pl,0,2,1,0.1878614764
reading,10,The man noticed the employee of the representatives who were,1,pl,0,2,2,0.2664574259
reading,10,The man noticed the employees of the representative who were,1,pl,1,1,1,0.07064972831
reading,10,The man noticed the employees of the representative who were,1,pl,1,1,2,0.01022513733
reading,10,The man noticed the employees of the representative who were,1,pl,1,2,1,0.2923520761
reading,10,The man noticed the employees of the representative who were,1,pl,1,2,2,0.1527429171
reading,10,The man resembled the employee of the representatives who was,0,sg,1,1,1,0.01614560646
reading,10,The man resembled the employee of the representatives who was,0,sg,1,1,2,0.03000275078
reading,10,The man resembled the employee of the representatives who was,0,sg,1,2,1,0.2560533091
reading,10,The man resembled the employee of the representatives who was,0,sg,1,2,2,0.2519083281
reading,10,The man resembled the employees of the representative who was,0,sg,0,1,1,0.03297785647
reading,10,The man resembled the employees of the representative who was,0,sg,0,1,2,0.004212962199
reading,10,The man resembled the employees of the representative who was,0,sg,0,2,1,0.3109989676
reading,10,The man resembled the employees of the representative who was,0,sg,0,2,2,0.140574463
reading,10,The man resembled the employee of the representatives who were,0,pl,0,1,1,0.01324183455
reading,10,The man resembled the employee of the representatives who were,0,pl,0,1,2,0.05826355011
reading,10,The man resembled the employee of the representatives who were,0,pl,0,2,1,0.2213103085
reading,10,The man resembled the employee of the representatives who were,0,pl,0,2,2,0.244834508
reading,10,The man resembled the employees of the representative who were,0,pl,1,1,1,0.06524015442
reading,10,The man resembled the employees of the representative who were,0,pl,1,1,2,0.0003047191205
reading,10,The man resembled the employees of the representative who were,0,pl,1,2,1,0.3056144986
reading,10,The man resembled the employees of the representative who were,0,pl,1,2,2,0.1410261666
reading,11,The woman praised the gardener of the millionaires who was,1,sg,1,1,1,0.01105712662
reading,11,The woman praised the gardener of the millionaires who was,1,sg,1,1,2,0.004862857458
reading,11,The woman praised the gardener of the millionaires who was,1,sg,1,2,1,0.1822044188
reading,11,The woman praised the gardener of the millionaires who was,1,sg,1,2,2,0.2347653469
reading,11,The woman praised the gardeners of the millionaire who was,1,sg,0,1,1,0.007753366711
reading,11,The woman praised the gardeners of the millionaire who was,1,sg,0,1,2,0.0022407991
reading,11,The woman praised the gardeners of the millionaire who was,1,sg,0,2,1,0.179616493
reading,11,The woman praised the gardeners of the millionaire who was,1,sg,0,2,2,0.1642811344
reading,11,The woman praised the gardener of the millionaires who were,1,pl,0,1,1,0.002754600062
reading,11,The woman praised the gardener of the millionaires who were,1,pl,0,1,2,0.02498791828
reading,11,The woman praised the gardener of the millionaires who were,1,pl,0,2,1,0.1555566978
reading,11,The woman praised the gardener of the millionaires who were,1,pl,0,2,2,0.22475361
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,1,1,0.02723846417
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,1,2,0.00142091001
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,2,1,0.1791925717
reading,11,The woman praised the gardeners of the millionaire who were,1,pl,1,2,2,0.1626744259
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,1,1,0.01129710176
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,1,2,0.004733676901
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,2,1,0.2457253016
reading,11,The woman met the gardener of the millionaires who was,0,sg,1,2,2,0.2423336033
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,1,1,0.007440574699
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,1,2,0.002280507462
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,2,1,0.2391012793
reading,11,The woman met the gardeners of the millionaire who was,0,sg,0,2,2,0.1725638925
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,1,1,0.002919178892
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,1,2,0.02508959091
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,2,1,0.217856654
reading,11,The woman met the gardener of the millionaires who were,0,pl,0,2,2,0.2263426162
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,1,1,0.02764365618
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,1,2,0.001369646914
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,2,1,0.2384721579
reading,11,The woman met the gardeners of the millionaire who were,0,pl,1,2,2,0.1684951015
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,1,1,0.0009290119057
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,1,2,0.006289117112
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,2,1,0.1601336581
reading,11,The woman praised the millionaire of the gardeners who was,1,sg,1,2,2,0.1844824486
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,1,1,0.005987767821
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,1,2,0.01076774413
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,2,1,0.2197728856
reading,11,The woman praised the millionaires of the gardener who was,1,sg,0,2,2,0.1871496555
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,1,1,-7.32E-05
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,1,2,0.02492066704
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,2,1,0.1416248689
reading,11,The woman praised the millionaire of the gardeners who were,1,pl,0,2,2,0.1848093211
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,1,1,0.02672398653
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,1,2,0.003079502619
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,2,1,0.2172637481
reading,11,The woman praised the millionaires of the gardener who were,1,pl,1,2,2,0.1760314955
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,1,1,0.0006776527681
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,1,2,0.00659853066
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,2,1,0.2447080387
reading,11,The woman met the millionaire of the gardeners who was,0,sg,1,2,2,0.1866218731
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,1,1,0.004668874891
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,1,2,0.01072466127
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,2,1,0.2833560105
reading,11,The woman met the millionaires of the gardener who was,0,sg,0,2,2,0.1856898571
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,1,1,-0.000379784488
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,1,2,0.02527337422
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,2,1,0.2253638447
reading,11,The woman met the millionaire of the gardeners who were,0,pl,0,2,2,0.1836803119
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,1,1,0.02495169984
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,1,2,0.002957758285
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,2,1,0.2799259232
reading,11,The woman met the millionaires of the gardener who were,0,pl,1,2,2,0.172367932
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,1,1,0.004903328227
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,1,2,0.0176733479
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,2,1,0.1761883656
reading,13,The woman blamed the niece of the clerks who was,1,sg,1,2,2,0.3283063343
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,1,1,0.01704228502
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,1,2,0.006829871375
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,2,1,0.2593670383
reading,13,The woman blamed the nieces of the clerk who was,1,sg,0,2,2,0.2658442972
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,1,1,0.007024821062
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,1,2,0.04364318931
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,2,1,0.1569522141
reading,13,The woman blamed the niece of the clerks who were,1,pl,0,2,2,0.315489222
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,1,1,0.04045898921
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,1,2,0.004858586053
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,2,1,0.2560909173
reading,13,The woman blamed the nieces of the clerk who were,1,pl,1,2,2,0.2595817849
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,1,1,0.01461564413
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,1,2,0.01745790454
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,2,1,0.2121929205
reading,13,The woman waited with the niece of the clerks who was,0,sg,1,2,2,0.3446188492
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,1,1,0.01386731278
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,1,2,0.004250296084
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,2,1,0.2166382618
reading,13,The woman waited with the nieces of the clerk who was,0,sg,0,2,2,0.2750913625
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,1,1,0.03826967927
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,1,2,0.04327098655
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,2,1,0.2064233233
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,2,2,0.3284492582
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,1,1,0.03775524893
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,1,2,0.002325176419
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,2,1,0.213939152
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,2,2,0.2648114346
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,1,1,0.008414898374
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,1,2,0.01868114191
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,2,1,0.2156481907
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,2,2,0.2708092495
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,1,1,0.01687951478
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,1,2,0.008981788604
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,2,1,0.2639697343
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,2,2,0.2171376884
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,1,1,0.006180301639
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,1,2,0.04181131941
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,2,1,0.1919710646
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,2,2,0.2598216015
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,1,1,0.04267512075
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,1,2,0.01090658047
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,2,1,0.2624150341
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,2,2,0.2031508764
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,1,1,0.01572846929
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,1,2,0.01648783768
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,2,1,0.2257296998
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,2,2,0.2646206803
reading,13,The woman waited with the clerks of the niece who was,0,sg,0,1,1,0.0151146873
reading,13,The woman waited with the clerks of the niece who was,0,sg,0,1,2,0.00751365539
reading,13,The woman waited with the clerks of the niece who was,0,sg,0,2,1,0.2148861568
reading,13,The woman waited with the clerks of the niece who was,0,sg,0,2,2,0.2101257249
reading,13,The woman waited with the clerk of the nieces who were,0,pl,0,1,1,0.04192849743
reading,13,The woman waited with the clerk of the nieces who were,0,pl,0,1,2,0.03966172753
reading,13,The woman waited with the clerk of the nieces who were,0,pl,0,2,1,0.2232280518
reading,13,The woman waited with the clerk of the nieces who were,0,pl,0,2,2,0.2495331912
reading,13,The woman waited with the clerks of the niece who were,0,pl,1,1,1,0.04128092495
reading,13,The woman waited with the clerks of the niece who were,0,pl,1,1,2,0.009405082262
reading,13,The woman waited with the clerks of the niece who were,0,pl,1,2,1,0.2143647547
reading,13,The woman waited with the clerks of the niece who were,0,pl,1,2,2,0.1930324881
reading,14,The man helped the brother of the athletes who was,1,sg,1,1,1,0.01553656387
reading,14,The man helped the brother of the athletes who was,1,sg,1,1,2,0.04090167655
reading,14,The man helped the brother of the athletes who was,1,sg,1,2,1,0.10804758
reading,14,The man helped the brother of the athletes who was,1,sg,1,2,2,0.3566097594
reading,14,The man helped the brothers of the athlete who was,1,sg,0,1,1,0.01676248184
reading,14,The man helped the brothers of the athlete who was,1,sg,0,1,2,0.03932118452
reading,14,The man helped the brothers of the athlete who was,1,sg,0,2,1,0.1627253244
reading,14,The man helped the brothers of the athlete who was,1,sg,0,2,2,0.2581659648
reading,14,The man helped the brother of the athletes who were,1,pl,0,1,1,0.01527409557
reading,14,The man helped the brother of the athletes who were,1,pl,0,1,2,0.07374909882
reading,14,The man helped the brother of the athletes who were,1,pl,0,2,1,0.09500084443
reading,14,The man helped the brother of the athletes who were,1,pl,0,2,2,0.3449881906
reading,14,The man helped the brothers of the athlete who were,1,pl,1,1,1,0.04002018588
reading,14,The man helped the brothers of the athlete who were,1,pl,1,1,2,0.03613620221
reading,14,The man helped the brothers of the athlete who were,1,pl,1,2,1,0.1682103654
reading,14,The man helped the brothers of the athlete who were,1,pl,1,2,2,0.2494026292
reading,14,The man ran into the brother of the athletes who was,0,sg,1,1,1,-0.0003760948439
reading,14,The man ran into the brother of the athletes who was,0,sg,1,1,2,0.0324008796
reading,14,The man ran into the brother of the athletes who was,0,sg,1,2,1,0.1554092488
reading,14,The man ran into the brother of the athletes who was,0,sg,1,2,2,0.3731631573
reading,14,The man ran into the brothers of the athlete who was,0,sg,0,1,1,-0.000525341775
reading,14,The man ran into the brothers of the athlete who was,0,sg,0,1,2,0.02322948853
reading,14,The man ran into the brothers of the athlete who was,0,sg,0,2,1,0.1381625683
reading,14,The man ran into the brothers of the athlete who was,0,sg,0,2,2,0.2678854161
reading,14,The man ran into the brother of the athletes who were,0,pl,0,1,1,0.02405018644
reading,14,The man ran into the brother of the athletes who were,0,pl,0,1,2,0.06564223626
reading,14,The man ran into the brother of the athletes who were,0,pl,0,2,1,0.1589481178
reading,14,The man ran into the brother of the athletes who were,0,pl,0,2,2,0.3541490254
reading,14,The man ran into the brothers of the athlete who were,0,pl,1,1,1,0.02390423013
reading,14,The man ran into the brothers of the athlete who were,0,pl,1,1,2,0.02114802979
reading,14,The man ran into the brothers of the athlete who were,0,pl,1,2,1,0.1468242433
reading,14,The man ran into the brothers of the athlete who were,0,pl,1,2,2,0.2531873658
reading,14,The man helped the athlete of the brothers who was,1,sg,1,1,1,0.04180644117
reading,14,The man helped the athlete of the brothers who was,1,sg,1,1,2,0.01539874783
reading,14,The man helped the athlete of the brothers who was,1,sg,1,2,1,0.166732936
reading,14,The man helped the athlete of the brothers who was,1,sg,1,2,2,0.2151073025
reading,14,The man helped the athletes of the brother who was,1,sg,0,1,1,0.0543804843
reading,14,The man helped the athletes of the brother who was,1,sg,0,1,2,0.02333241485
reading,14,The man helped the athletes of the brother who was,1,sg,0,2,1,0.2156268947
reading,14,The man helped the athletes of the brother who was,1,sg,0,2,2,0.1504325076
reading,14,The man helped the athlete of the brothers who were,1,pl,0,1,1,0.03803844573
reading,14,The man helped the athlete of the brothers who were,1,pl,0,1,2,0.03917425802
reading,14,The man helped the athlete of the brothers who were,1,pl,0,2,1,0.1538048867
reading,14,The man helped the athlete of the brothers who were,1,pl,0,2,2,0.2069442439
reading,14,The man helped the athletes of the brother who were,1,pl,1,1,1,0.08518501239
reading,14,The man helped the athletes of the brother who were,1,pl,1,1,2,0.02296210357
reading,14,The man helped the athletes of the brother who were,1,pl,1,2,1,0.2179612293
reading,14,The man helped the athletes of the brother who were,1,pl,1,2,2,0.1432195589
reading,14,The man ran into the athlete of the brothers who was,0,sg,1,1,1,0.03361740731
reading,14,The man ran into the athlete of the brothers who was,0,sg,1,1,2,-0.002347133423
reading,14,The man ran into the athlete of the brothers who was,0,sg,1,2,1,0.1950203639
reading,14,The man ran into the athlete of the brothers who was,0,sg,1,2,2,0.2050345263
reading,14,The man ran into the athletes of the brother who was,0,sg,0,1,1,0.03340846893
reading,14,The man ran into the athletes of the brother who was,0,sg,0,1,2,0.003551994575
reading,14,The man ran into the athletes of the brother who was,0,sg,0,2,1,0.1828296777
reading,14,The man ran into the athletes of the brother who was,0,sg,0,2,2,0.1450525072
reading,14,The man ran into the athlete of the brothers who were,0,pl,0,1,1,0.0659141531
reading,14,The man ran into the athlete of the brothers who were,0,pl,0,1,2,0.02265081694
reading,14,The man ran into the athlete of the brothers who were,0,pl,0,2,1,0.1964455416
reading,14,The man ran into the athlete of the brothers who were,0,pl,0,2,2,0.1919102872
reading,14,The man ran into the athletes of the brother who were,0,pl,1,1,1,0.06573350448
reading,14,The man ran into the athletes of the brother who were,0,pl,1,1,2,0.004189914676
reading,14,The man ran into the athletes of the brother who were,0,pl,1,2,1,0.1893330532
reading,14,The man ran into the athletes of the brother who were,0,pl,1,2,2,0.1295445613
reading,16,The man pacified the associate of the businessmen who was,1,sg,1,1,1,0.02434036908
reading,16,The man pacified the associate of the businessmen who was,1,sg,1,1,2,0.02198144605
reading,16,The man pacified the associate of the businessmen who was,1,sg,1,2,1,0.09712173169
reading,16,The man pacified the associate of the businessmen who was,1,sg,1,2,2,0.2991819662
reading,16,The man pacified the associates of the businessman who was,1,sg,0,1,1,0.01134794976
reading,16,The man pacified the associates of the businessman who was,1,sg,0,1,2,0.01399642602
reading,16,The man pacified the associates of the businessman who was,1,sg,0,2,1,0.1673930562
reading,16,The man pacified the associates of the businessman who was,1,sg,0,2,2,0.2407158917
reading,16,The man pacified the associate of the businessmen who were,1,pl,0,1,1,0.02300260841
reading,16,The man pacified the associate of the businessmen who were,1,pl,0,1,2,0.04915154354
reading,16,The man pacified the associate of the businessmen who were,1,pl,0,2,1,0.08011091994
reading,16,The man pacified the associate of the businessmen who were,1,pl,0,2,2,0.2842637903
reading,16,The man pacified the associates of the businessman who were,1,pl,1,1,1,0.02912919525
reading,16,The man pacified the associates of the businessman who were,1,pl,1,1,2,0.009200655323
reading,16,The man pacified the associates of the businessman who were,1,pl,1,2,1,0.1600605991
reading,16,The man pacified the associates of the businessman who were,1,pl,1,2,2,0.2244101308
reading,16,The man visited the associate of the businessmen who was,0,sg,1,1,1,0.02578296256
reading,16,The man visited the associate of the businessmen who was,0,sg,1,1,2,0.02190459468
reading,16,The man visited the associate of the businessmen who was,0,sg,1,2,1,0.08680131209
reading,16,The man visited the associate of the businessmen who was,0,sg,1,2,2,0.3003866526
reading,16,The man visited the associates of the businessman who was,0,sg,0,1,1,0.01050786462
reading,16,The man visited the associates of the businessman who was,0,sg,0,1,2,0.01380410157
reading,16,The man visited the associates of the businessman who was,0,sg,0,2,1,0.1492468701
reading,16,The man visited the associates of the businessman who was,0,sg,0,2,2,0.240643276
reading,16,The man visited the associate of the businessmen who were,0,pl,0,1,1,0.0244652814
reading,16,The man visited the associate of the businessmen who were,0,pl,0,1,2,0.04923277003
reading,16,The man visited the associate of the businessmen who were,0,pl,0,2,1,0.06939770486
reading,16,The man visited the associate of the businessmen who were,0,pl,0,2,2,0.2855701459
reading,16,The man visited the associates of the businessman who were,0,pl,1,1,1,0.02838856511
reading,16,The man visited the associates of the businessman who were,0,pl,1,1,2,0.009115702408
reading,16,The man visited the associates of the businessman who were,0,pl,1,2,1,0.1403224173
reading,16,The man visited the associates of the businessman who were,0,pl,1,2,2,0.222178707
reading,16,The man pacified the businessman of the associates who was,1,sg,1,1,1,0.01362350977
reading,16,The man pacified the businessman of the associates who was,1,sg,1,1,2,0.0121073042
reading,16,The man pacified the businessman of the associates who was,1,sg,1,2,1,0.1746635048
reading,16,The man pacified the businessman of the associates who was,1,sg,1,2,2,0.2091861056
reading,16,The man pacified the businessmen of the associate who was,1,sg,0,1,1,0.01739372514
reading,16,The man pacified the businessmen of the associate who was,1,sg,0,1,2,0.02707571514
reading,16,The man pacified the businessmen of the associate who was,1,sg,0,2,1,0.2227350149
reading,16,The man pacified the businessmen of the associate who was,1,sg,0,2,2,0.1450749694
reading,16,The man pacified the businessman of the associates who were,1,pl,0,1,1,0.006975400789
reading,16,The man pacified the businessman of the associates who were,1,pl,0,1,2,0.03050258622
reading,16,The man pacified the businessman of the associates who were,1,pl,0,2,1,0.1425606996
reading,16,The man pacified the businessman of the associates who were,1,pl,0,2,2,0.1949546635
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,1,1,0.04434233784
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,1,2,0.02578134632
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,2,1,0.2130194816
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,2,2,0.1458978444
reading,16,The man visited the businessman of the associates who was,0,sg,1,1,1,0.01306074476
reading,16,The man visited the businessman of the associates who was,0,sg,1,1,2,0.01206237866
reading,16,The man visited the businessman of the associates who was,0,sg,1,2,1,0.150723278
reading,16,The man visited the businessman of the associates who was,0,sg,1,2,2,0.2086697352
reading,16,The man visited the businessmen of the associate who was,0,sg,0,1,1,0.0171256121
reading,16,The man visited the businessmen of the associate who was,0,sg,0,1,2,0.02711928618
reading,16,The man visited the businessmen of the associate who was,0,sg,0,2,1,0.2077458357
reading,16,The man visited the businessmen of the associate who was,0,sg,0,2,2,0.1499285701
reading,16,The man visited the businessman of the associates who were,0,pl,0,1,1,0.006478641503
reading,16,The man visited the businessman of the associates who were,0,pl,0,1,2,0.03042850458
reading,16,The man visited the businessman of the associates who were,0,pl,0,2,1,0.1220702231
reading,16,The man visited the businessman of the associates who were,0,pl,0,2,2,0.194277722
reading,16,The man visited the businessmen of the associate who were,0,pl,1,1,1,0.04397902029
reading,16,The man visited the businessmen of the associate who were,0,pl,1,1,2,0.02594861143
reading,16,The man visited the businessmen of the associate who were,0,pl,1,2,1,0.1974765366
reading,16,The man visited the businessmen of the associate who were,0,pl,1,2,2,0.1471118435
reading,18,The man thanked the servant of the dictators who was,1,sg,1,1,1,0.01120758354
reading,18,The man thanked the servant of the dictators who was,1,sg,1,1,2,0.01226217558
reading,18,The man thanked the servant of the dictators who was,1,sg,1,2,1,0.2061881808
reading,18,The man thanked the servant of the dictators who was,1,sg,1,2,2,0.3090892983
reading,18,The man thanked the servants of the dictator who was,1,sg,0,1,1,0.02360197112
reading,18,The man thanked the servants of the dictator who was,1,sg,0,1,2,0.003048478517
reading,18,The man thanked the servants of the dictator who was,1,sg,0,2,1,0.2556548329
reading,18,The man thanked the servants of the dictator who was,1,sg,0,2,2,0.1938456693
reading,18,The man thanked the servant of the dictators who were,1,pl,0,1,1,0.009134495827
reading,18,The man thanked the servant of the dictators who were,1,pl,0,1,2,0.03260600364
reading,18,The man thanked the servant of the dictators who were,1,pl,0,2,1,0.1874410403
reading,18,The man thanked the servant of the dictators who were,1,pl,0,2,2,0.3000017865
reading,18,The man thanked the servants of the dictator who were,1,pl,1,1,1,0.0588101691
reading,18,The man thanked the servants of the dictator who were,1,pl,1,1,2,0.004080895459
reading,18,The man thanked the servants of the dictator who were,1,pl,1,2,1,0.2548553482
reading,18,The man thanked the servants of the dictator who were,1,pl,1,2,2,0.1950094437
reading,18,The man talked to the servant of the dictators who was,0,sg,1,1,1,0.02188085742
reading,18,The man talked to the servant of the dictators who was,0,sg,1,1,2,0.0109746081
reading,18,The man talked to the servant of the dictators who was,0,sg,1,2,1,0.2359264477
reading,18,The man talked to the servant of the dictators who was,0,sg,1,2,2,0.314770742
reading,18,The man talked to the servants of the dictator who was,0,sg,0,1,1,0.02190211855
reading,18,The man talked to the servants of the dictator who was,0,sg,0,1,2,0.001458949192
reading,18,The man talked to the servants of the dictator who was,0,sg,0,2,1,0.2322011838
reading,18,The man talked to the servants of the dictator who was,0,sg,0,2,2,0.1946657721
reading,18,The man talked to the servant of the dictators who were,0,pl,0,1,1,0.05729666206
reading,18,The man talked to the servant of the dictators who were,0,pl,0,1,2,0.0314659331
reading,18,The man talked to the servant of the dictators who were,0,pl,0,2,1,0.2353485505
reading,18,The man talked to the servant of the dictators who were,0,pl,0,2,2,0.3036212213
reading,18,The man talked to the servants of the dictator who were,0,pl,1,1,1,0.05734140756
reading,18,The man talked to the servants of the dictator who were,0,pl,1,1,2,0.002575761277
reading,18,The man talked to the servants of the dictator who were,0,pl,1,2,1,0.2325322649
reading,18,The man talked to the servants of the dictator who were,0,pl,1,2,2,0.192418946
reading,18,The man thanked the dictator of the servants who was,1,sg,1,1,1,0.0002913050159
reading,18,The man thanked the dictator of the servants who was,1,sg,1,1,2,0.0247178844
reading,18,The man thanked the dictator of the servants who was,1,sg,1,2,1,0.1900663005
reading,18,The man thanked the dictator of the servants who was,1,sg,1,2,2,0.244529992
reading,18,The man thanked the dictators of the servant who was,1,sg,0,1,1,0.01439205116
reading,18,The man thanked the dictators of the servant who was,1,sg,0,1,2,0.009940873698
reading,18,The man thanked the dictators of the servant who was,1,sg,0,2,1,0.2560491501
reading,18,The man thanked the dictators of the servant who was,1,sg,0,2,2,0.1852531623
reading,18,The man thanked the dictator of the servants who were,1,pl,0,1,1,0.001267777146
reading,18,The man thanked the dictator of the servants who were,1,pl,0,1,2,0.05817150063
reading,18,The man thanked the dictator of the servants who were,1,pl,0,2,1,0.1771585157
reading,18,The man thanked the dictator of the servants who were,1,pl,0,2,2,0.2369692422
reading,18,The man thanked the dictators of the servant who were,1,pl,1,1,1,0.03321440424
reading,18,The man thanked the dictators of the servant who were,1,pl,1,1,2,0.007996268015
reading,18,The man thanked the dictators of the servant who were,1,pl,1,2,1,0.2537671141
reading,18,The man thanked the dictators of the servant who were,1,pl,1,2,2,0.1779668194
reading,18,The man talked to the dictator of the servants who was,0,sg,1,1,1,0.008877540065
reading,18,The man talked to the dictator of the servants who was,0,sg,1,1,2,0.02276417218
reading,18,The man talked to the dictator of the servants who was,0,sg,1,2,1,0.2243925783
reading,18,The man talked to the dictator of the servants who was,0,sg,1,2,2,0.2375394382
reading,18,The man talked to the dictators of the servant who was,0,sg,0,1,1,0.0116148379
reading,18,The man talked to the dictators of the servant who was,0,sg,0,1,2,0.008023961648
reading,18,The man talked to the dictators of the servant who was,0,sg,0,2,1,0.2202837902
reading,18,The man talked to the dictators of the servant who was,0,sg,0,2,2,0.1772680429
reading,18,The man talked to the dictator of the servants who were,0,pl,0,1,1,0.02933419991
reading,18,The man talked to the dictator of the servants who were,0,pl,0,1,2,0.05691533648
reading,18,The man talked to the dictator of the servants who were,0,pl,0,2,1,0.2216243082
reading,18,The man talked to the dictator of the servants who were,0,pl,0,2,2,0.2276084769
